DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2020-07-10 00:00:00;7;2;0;1;1;4;11;3;0;2;0
2020-07-10 00:15:00;21;2;0;1;1;3;14;4;0;2;0
2020-07-10 00:30:00;9;5;2;0;1;2;13;3;0;0;0
2020-07-10 00:45:00;7;3;3;0;0;1;16;3;0;2;0
2020-07-10 01:00:00;10;7;3;0;0;2;15;4;0;2;0
2020-07-10 01:15:00;6;3;0;4;0;6;18;5;0;3;0
2020-07-10 01:30:00;6;2;0;2;0;3;15;1;0;3;0
2020-07-10 01:45:00;5;5;1;0;0;2;9;1;0;0;0
2020-07-10 02:00:00;3;6;3;1;0;2;10;0;0;0;0
2020-07-10 02:15:00;5;7;3;0;0;0;7;2;0;0;0
2020-07-10 02:30:00;6;2;0;1;0;1;10;6;0;0;0
2020-07-10 02:45:00;3;3;2;0;0;0;7;1;0;0;0
2020-07-10 03:00:00;4;6;2;0;0;0;7;0;0;0;0
2020-07-10 03:15:00;1;3;0;0;0;2;6;0;0;0;0
2020-07-10 03:30:00;6;3;2;3;0;5;8;5;0;0;0
2020-07-10 03:45:00;6;1;0;0;0;2;11;4;0;0;0
2020-07-10 04:00:00;12;7;2;1;0;2;14;2;0;0;0
2020-07-10 04:15:00;5;7;3;1;0;1;12;1;0;2;0
2020-07-10 04:30:00;8;12;3;0;0;2;23;4;0;0;0
2020-07-10 04:45:00;12;12;3;2;0;2;32;13;0;2;0
2020-07-10 05:00:00;27;13;4;4;0;6;86;53;0;3;0
2020-07-10 05:15:00;42;16;15;3;0;6;108;92;0;3;0
2020-07-10 05:30:00;28;26;16;9;0;13;97;96;0;2;0
2020-07-10 05:45:00;109;38;35;15;3;21;79;83;0;3;1
2020-07-10 06:00:00;129;51;44;11;1;17;88;83;1;2;0
2020-07-10 06:15:00;97;48;50;27;9;45;112;104;0;9;0
2020-07-10 06:30:00;82;44;44;22;4;34;119;124;1;7;0
2020-07-10 06:45:00;77;42;55;28;9;40;115;116;0;10;0
2020-07-10 07:00:00;63;49;35;25;10;42;106;121;1;9;0
2020-07-10 07:15:00;60;32;47;60;16;81;103;121;0;13;0
2020-07-10 07:30:00;89;45;34;35;17;53;109;133;2;8;1
2020-07-10 07:45:00;94;29;33;36;11;49;123;128;1;8;0
2020-07-10 08:00:00;70;41;41;26;16;39;105;111;2;8;1
2020-07-10 08:15:00;61;40;29;27;10;36;93;83;2;9;0
2020-07-10 08:30:00;93;35;27;20;6;25;89;81;1;10;0
2020-07-10 08:45:00;92;35;36;21;10;34;88;67;3;8;0
2020-07-10 09:00:00;98;36;35;20;4;28;91;76;0;13;0
2020-07-10 09:15:00;87;39;25;26;3;28;87;87;2;8;1
2020-07-10 09:30:00;98;48;34;29;8;39;93;90;2;9;3
2020-07-10 09:45:00;114;36;28;20;3;25;92;74;0;9;0
2020-07-10 10:00:00;108;42;36;17;2;21;93;82;2;12;0
2020-07-10 10:15:00;99;47;35;21;6;31;86;73;2;4;5
2020-07-10 10:30:00;113;33;41;29;7;33;87;55;1;1;1
2020-07-10 10:45:00;145;36;38;16;4;26;95;84;0;5;0
2020-07-10 11:00:00;106;58;45;14;4;20;84;67;2;4;1
2020-07-10 11:15:00;124;48;45;16;4;23;89;72;1;3;1
2020-07-10 11:30:00;111;47;46;18;3;24;84;67;1;9;1
2020-07-10 11:45:00;137;57;53;19;5;26;88;76;1;15;1
2020-07-10 12:00:00;128;58;58;24;8;33;92;77;1;10;1
2020-07-10 12:15:00;149;61;75;21;12;32;98;84;1;8;0
2020-07-10 12:30:00;147;63;68;23;2;28;104;98;0;15;0
2020-07-10 12:45:00;176;63;75;28;6;33;111;82;0;8;0
2020-07-10 13:00:00;154;65;56;22;9;32;105;104;1;14;1
2020-07-10 13:15:00;151;51;74;12;1;14;130;118;0;9;0
2020-07-10 13:30:00;157;64;58;21;4;28;129;127;0;7;1
2020-07-10 13:45:00;135;58;61;16;6;24;127;123;1;10;2
2020-07-10 14:00:00;187;78;74;27;9;41;98;94;1;11;2
2020-07-10 14:15:00;227;102;95;24;9;36;102;96;1;10;2
2020-07-10 14:30:00;232;99;86;28;6;31;88;78;1;14;0
2020-07-10 14:45:00;210;89;84;24;3;30;100;75;1;15;1
2020-07-10 15:00:00;189;70;58;30;8;35;102;70;4;13;0
2020-07-10 15:15:00;191;77;64;34;10;45;104;92;2;10;1
2020-07-10 15:30:00;156;70;70;23;8;32;93;88;2;18;1
2020-07-10 15:45:00;161;78;69;21;9;30;100;92;6;13;0
2020-07-10 16:00:00;162;82;73;17;4;22;99;81;1;8;2
2020-07-10 16:15:00;130;60;59;28;8;38;81;89;2;12;0
2020-07-10 16:30:00;119;57;59;22;5;25;86;79;0;13;2
2020-07-10 16:45:00;131;58;48;16;10;28;106;95;1;13;0
2020-07-10 17:00:00;121;66;60;20;5;20;100;89;2;15;1
2020-07-10 17:15:00;116;63;54;24;7;31;106;71;2;11;0
2020-07-10 17:30:00;133;62;45;29;6;35;101;75;5;17;0
2020-07-10 17:45:00;119;60;35;16;2;20;97;82;2;10;3
2020-07-10 18:00:00;131;41;35;17;10;26;98;73;1;6;0
2020-07-10 18:15:00;109;53;31;15;5;22;85;63;0;4;0
2020-07-10 18:30:00;110;42;31;18;7;27;89;56;0;6;0
2020-07-10 18:45:00;122;54;30;17;10;27;79;49;0;10;0
2020-07-10 19:00:00;94;41;24;15;4;21;98;60;1;12;1
2020-07-10 19:15:00;92;33;14;16;4;22;73;48;1;15;0
2020-07-10 19:30:00;90;29;15;15;4;20;72;45;2;12;0
2020-07-10 19:45:00;70;27;13;18;5;23;77;31;0;8;0
2020-07-10 20:00:00;87;27;21;6;2;9;84;50;3;3;0
2020-07-10 20:15:00;74;32;16;15;3;19;66;42;0;5;0
2020-07-10 20:30:00;51;24;18;10;1;14;67;38;1;7;0
2020-07-10 20:45:00;61;27;16;14;5;19;74;52;0;11;0
2020-07-10 21:00:00;64;18;12;9;2;13;105;95;1;6;0
2020-07-10 21:15:00;49;24;16;14;4;19;89;66;0;5;1
2020-07-10 21:30:00;59;31;10;7;3;8;70;37;0;4;0
2020-07-10 21:45:00;118;60;33;10;1;12;50;19;0;4;0
2020-07-10 22:00:00;172;45;37;8;2;9;60;15;0;4;0
2020-07-10 22:15:00;80;47;22;7;2;8;43;21;0;3;0
2020-07-10 22:30:00;47;22;10;4;0;6;42;23;1;5;0
2020-07-10 22:45:00;32;16;6;8;0;10;34;12;0;4;0
2020-07-10 23:00:00;26;26;10;5;2;8;27;15;0;3;0
2020-07-10 23:15:00;30;12;5;3;0;3;33;7;0;4;0
2020-07-10 23:30:00;20;12;5;3;1;5;23;12;1;2;0
2020-07-10 23:45:00;11;6;5;8;1;10;22;7;1;1;0
