DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2020-01-28 00:00:00;6;8;0;5;11;5;0;1;0;0;0;0;0;0
2020-01-28 00:15:00;10;14;0;8;7;3;0;3;5;0;0;0;0;0
2020-01-28 00:30:00;8;15;0;1;3;1;1;2;0;0;0;0;0;0
2020-01-28 00:45:00;9;6;0;1;5;4;2;2;0;0;0;0;0;0
2020-01-28 01:00:00;4;4;0;3;5;1;1;2;0;0;0;0;0;0
2020-01-28 01:15:00;6;7;0;5;9;1;0;0;0;0;0;0;0;0
2020-01-28 01:30:00;5;3;0;1;5;2;2;1;0;0;0;0;0;0
2020-01-28 01:45:00;3;5;0;1;7;0;0;0;0;0;0;0;0;0
2020-01-28 02:00:00;1;1;0;6;5;0;0;0;0;0;0;0;0;0
2020-01-28 02:15:00;1;3;0;6;8;1;0;0;0;0;0;0;0;0
2020-01-28 02:30:00;0;3;0;4;3;2;1;0;0;0;0;0;0;0
2020-01-28 02:45:00;2;4;0;1;5;0;0;1;0;0;0;0;0;0
2020-01-28 03:00:00;1;5;0;3;4;3;0;1;0;0;1;0;0;0
2020-01-28 03:15:00;2;7;0;1;4;1;0;0;0;0;0;0;0;0
2020-01-28 03:30:00;8;10;0;1;5;0;0;0;0;0;0;0;0;0
2020-01-28 03:45:00;2;6;0;9;6;0;0;0;0;0;0;0;0;0
2020-01-28 04:00:00;5;7;0;5;4;0;0;0;1;0;0;0;0;0
2020-01-28 04:15:00;10;11;0;9;16;0;0;0;2;0;0;0;0;0
2020-01-28 04:30:00;8;9;0;7;14;2;0;0;0;0;0;0;0;0
2020-01-28 04:45:00;26;24;0;14;19;4;1;1;1;0;0;0;0;0
2020-01-28 05:00:00;43;55;0;14;26;3;4;3;0;0;0;0;0;0
2020-01-28 05:15:00;118;130;0;36;44;6;3;3;0;0;0;0;0;0
2020-01-28 05:30:00;109;131;0;34;59;7;4;5;0;0;0;0;0;0
2020-01-28 05:45:00;117;144;0;67;84;17;1;6;1;4;0;0;0;0
2020-01-28 06:00:00;83;107;0;73;104;15;2;3;1;8;0;0;0;0
2020-01-28 06:15:00;145;170;0;80;104;29;3;6;3;1;0;0;0;0
2020-01-28 06:30:00;182;197;0;78;115;40;4;10;6;6;0;0;0;0
2020-01-28 06:45:00;182;210;0;76;78;47;11;26;6;5;0;0;0;0
2020-01-28 07:00:00;170;170;0;85;98;66;8;19;4;14;0;0;0;0
2020-01-28 07:15:00;168;175;4;96;114;95;22;37;10;14;0;42;14;0
2020-01-28 07:30:00;189;178;0;151;77;108;43;49;13;36;0;27;4;0
2020-01-28 07:45:00;135;137;1;127;87;128;78;66;22;32;3;8;10;5
2020-01-28 08:00:00;160;169;2;88;78;82;25;48;10;12;8;2;3;2
2020-01-28 08:15:00;165;187;2;77;98;86;23;34;8;20;1;0;8;1
2020-01-28 08:30:00;139;160;2;95;108;88;17;24;12;6;5;0;3;0
2020-01-28 08:45:00;134;154;3;88;96;59;17;27;11;11;1;1;0;1
2020-01-28 09:00:00;128;158;1;77;96;60;16;24;7;7;1;0;1;0
2020-01-28 09:15:00;109;160;0;69;91;52;17;26;11;10;0;0;5;1
2020-01-28 09:30:00;101;149;2;77;86;63;15;24;16;7;0;4;1;0
2020-01-28 09:45:00;109;137;2;71;104;61;14;32;11;7;2;0;16;0
2020-01-28 10:00:00;90;148;0;70;92;67;14;22;12;3;0;0;1;0
2020-01-28 10:15:00;88;134;2;85;109;54;16;18;18;2;0;0;0;0
2020-01-28 10:30:00;103;155;2;78;90;60;15;26;15;3;0;0;2;4
2020-01-28 10:45:00;106;149;3;81;112;52;14;28;13;6;4;1;0;2
2020-01-28 11:00:00;97;141;3;79;97;59;26;36;11;9;0;1;0;12
2020-01-28 11:15:00;90;132;1;73;101;59;20;30;17;4;1;39;9;0
2020-01-28 11:30:00;103;133;4;96;109;53;25;36;10;5;0;4;3;0
2020-01-28 11:45:00;88;138;0;78;100;48;24;28;19;3;0;1;0;0
2020-01-28 12:00:00;99;153;2;91;117;39;14;34;15;3;1;0;1;0
2020-01-28 12:15:00;89;128;3;97;112;40;20;40;17;2;4;1;10;0
2020-01-28 12:30:00;101;161;1;87;123;40;17;39;13;2;1;0;0;0
2020-01-28 12:45:00;113;134;0;79;106;71;18;38;18;6;10;0;0;0
2020-01-28 13:00:00;120;178;2;90;112;51;37;53;23;5;2;3;6;7
2020-01-28 13:15:00;149;171;2;105;128;58;21;44;19;9;0;17;9;0
2020-01-28 13:30:00;142;165;2;105;117;60;22;31;12;3;1;0;1;1
2020-01-28 13:45:00;129;156;1;91;113;60;13;36;15;3;1;0;1;0
2020-01-28 14:00:00;93;132;1;115;104;68;18;28;13;2;4;0;9;3
2020-01-28 14:15:00;105;137;0;118;136;71;19;34;11;0;7;0;12;1
2020-01-28 14:30:00;95;140;1;115;105;98;20;39;10;0;1;26;0;1
2020-01-28 14:45:00;100;141;3;119;113;107;21;41;9;4;1;1;3;0
2020-01-28 15:00:00;87;131;0;98;108;84;25;39;14;4;0;1;4;11
2020-01-28 15:15:00;124;177;1;121;127;88;26;44;13;2;0;0;2;0
2020-01-28 15:30:00;98;129;1;115;117;92;23;39;12;5;0;0;0;2
2020-01-28 15:45:00;117;160;0;112;109;100;25;53;11;3;0;0;6;0
2020-01-28 16:00:00;113;141;0;113;104;137;34;45;15;2;3;1;31;3
2020-01-28 16:15:00;142;142;0;114;99;114;36;47;17;6;2;1;9;4
2020-01-28 16:30:00;138;164;1;123;98;110;34;44;11;4;0;1;1;0
2020-01-28 16:45:00;120;149;1;111;105;116;32;55;8;5;2;5;2;0
2020-01-28 17:00:00;132;153;0;112;109;97;25;47;14;11;0;7;10;1
2020-01-28 17:15:00;131;150;1;112;111;103;29;60;8;27;1;9;0;0
2020-01-28 17:30:00;112;166;0;126;108;97;21;34;11;4;1;3;8;0
2020-01-28 17:45:00;109;147;3;120;112;111;18;39;9;3;0;0;2;0
2020-01-28 18:00:00;107;156;0;103;115;95;21;44;14;5;2;0;14;3
2020-01-28 18:15:00;118;168;1;120;121;73;19;30;17;6;0;0;1;2
2020-01-28 18:30:00;89;151;1;103;108;83;22;38;17;2;1;1;2;0
2020-01-28 18:45:00;87;130;1;104;103;92;18;19;15;4;7;3;7;3
2020-01-28 19:00:00;88;129;0;93;102;52;20;23;11;3;0;0;0;0
2020-01-28 19:15:00;74;130;1;84;86;54;14;30;7;4;1;1;0;0
2020-01-28 19:30:00;53;103;1;90;85;43;7;25;10;2;0;1;0;0
2020-01-28 19:45:00;55;96;0;60;77;47;11;23;8;1;1;0;0;0
2020-01-28 20:00:00;56;108;0;82;95;29;10;28;13;5;0;0;0;0
