DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2020-07-20 00:00:00;4;6;10;1;8;5;4;0;2;3;0;0;0;0
2020-07-20 00:15:00;4;10;13;3;6;6;6;3;2;5;0;0;0;0
2020-07-20 00:30:00;4;2;13;1;6;4;2;0;4;6;0;0;0;0
2020-07-20 00:45:00;4;2;7;1;4;3;4;2;5;3;0;0;0;0
2020-07-20 01:00:00;1;6;14;2;5;2;1;0;3;1;0;0;0;0
2020-07-20 01:15:00;2;1;4;0;3;2;6;1;1;4;0;0;0;0
2020-07-20 01:30:00;1;3;8;1;2;3;2;1;3;3;0;0;0;0
2020-07-20 01:45:00;2;3;2;0;10;5;1;1;4;1;0;0;0;0
2020-07-20 02:00:00;3;4;6;0;2;3;2;0;2;4;0;0;0;0
2020-07-20 02:15:00;1;3;3;0;2;1;0;0;3;1;0;0;0;0
2020-07-20 02:30:00;2;2;0;0;4;0;3;0;2;4;0;0;0;0
2020-07-20 02:45:00;4;1;2;0;3;0;0;0;1;5;0;0;0;0
2020-07-20 03:00:00;0;2;4;1;4;2;0;0;0;3;0;0;0;0
2020-07-20 03:15:00;2;1;3;0;1;1;0;0;1;2;0;0;0;0
2020-07-20 03:30:00;3;3;4;0;3;5;1;1;2;3;0;0;0;0
2020-07-20 03:45:00;1;3;2;0;7;1;0;0;2;0;0;0;0;0
2020-07-20 04:00:00;3;0;9;0;6;1;2;2;3;3;0;0;0;0
2020-07-20 04:15:00;4;9;10;1;7;3;1;0;6;7;0;0;0;0
2020-07-20 04:30:00;4;6;9;1;7;5;2;0;3;2;0;0;0;0
2020-07-20 04:45:00;12;11;10;1;10;7;2;2;3;6;0;0;0;0
2020-07-20 05:00:00;21;37;19;2;14;2;7;1;10;11;0;0;0;0
2020-07-20 05:15:00;70;79;34;14;14;11;9;2;8;14;0;0;0;0
2020-07-20 05:30:00;70;57;52;23;19;24;16;5;11;15;0;0;0;0
2020-07-20 05:45:00;73;48;48;36;15;20;20;10;9;12;0;0;0;0
2020-07-20 06:00:00;58;42;36;12;20;27;12;8;13;21;0;0;0;0
