DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2020-07-09 00:00:00;0;3;7;0;0;4;5;2;0;4;1
2020-07-09 00:15:00;0;3;6;2;2;2;11;2;1;3;1
2020-07-09 00:30:00;0;4;2;1;1;1;2;0;0;1;3
2020-07-09 00:45:00;1;4;5;1;2;1;4;0;0;2;1
2020-07-09 01:00:00;0;1;2;1;1;2;2;2;0;2;2
2020-07-09 01:15:00;0;2;3;0;0;0;0;1;0;1;0
2020-07-09 01:30:00;0;1;2;0;0;0;2;0;0;5;2
2020-07-09 01:45:00;0;0;1;0;0;0;1;0;0;4;1
2020-07-09 02:00:00;0;1;2;0;0;0;2;1;0;1;0
2020-07-09 02:15:00;0;0;2;0;0;1;0;0;0;1;1
2020-07-09 02:30:00;0;0;3;0;0;0;3;0;0;1;0
2020-07-09 02:45:00;0;0;0;0;0;0;0;0;0;2;0
2020-07-09 03:00:00;0;2;1;1;1;0;1;0;1;3;0
2020-07-09 03:15:00;0;0;0;0;0;1;0;0;1;4;0
2020-07-09 03:30:00;0;1;0;0;0;1;0;2;0;0;2
2020-07-09 03:45:00;0;0;0;1;1;0;1;0;0;0;1
2020-07-09 04:00:00;0;0;2;0;0;0;0;0;0;4;1
2020-07-09 04:15:00;0;0;1;1;1;0;1;0;0;0;1
2020-07-09 04:30:00;0;3;6;0;0;1;4;0;0;1;0
2020-07-09 04:45:00;0;4;3;0;0;0;0;0;1;2;0
2020-07-09 05:00:00;5;15;9;1;3;1;1;0;1;4;6
2020-07-09 05:15:00;3;22;23;1;2;1;9;0;2;4;7
2020-07-09 05:30:00;2;32;29;1;2;3;11;0;2;15;9
2020-07-09 05:45:00;0;28;31;6;6;5;10;2;5;20;11
2020-07-09 06:00:00;4;16;13;2;6;8;9;1;4;14;6
2020-07-09 06:15:00;4;33;24;5;10;4;14;3;7;15;18
2020-07-09 06:30:00;2;40;29;8;10;12;17;11;10;20;18
2020-07-09 06:45:00;1;21;30;9;10;4;13;2;16;26;23
2020-07-09 07:00:00;5;39;36;15;21;6;19;5;14;24;25
2020-07-09 07:15:00;11;24;25;28;29;9;30;11;27;46;28
2020-07-09 07:30:00;9;55;53;30;40;18;38;22;55;71;24
2020-07-09 07:45:00;6;38;52;24;25;20;46;32;42;50;25
2020-07-09 08:00:00;6;36;55;13;18;11;32;18;22;30;20
2020-07-09 08:15:00;6;30;60;14;18;15;24;17;27;25;21
2020-07-09 08:30:00;6;33;59;19;19;10;20;8;28;26;18
2020-07-09 08:45:00;6;26;51;15;21;16;24;13;22;36;25
2020-07-09 09:00:00;3;24;46;13;15;11;14;14;26;26;13
2020-07-09 09:15:00;5;28;56;8;13;14;18;10;28;32;23
2020-07-09 09:30:00;6;23;51;13;16;20;30;10;26;26;20
2020-07-09 09:45:00;5;24;50;11;12;13;33;25;20;34;25
2020-07-09 10:00:00;3;32;44;13;15;16;30;17;25;23;16
2020-07-09 10:15:00;4;28;51;12;17;13;22;23;20;21;24
2020-07-09 10:30:00;6;18;47;15;18;21;43;22;31;19;24
2020-07-09 10:45:00;8;38;67;9;14;20;32;27;23;24;22
2020-07-09 11:00:00;1;31;57;5;6;21;25;23;28;20;21
2020-07-09 11:15:00;7;18;54;18;22;34;35;22;31;21;21
2020-07-09 11:30:00;6;35;64;8;13;20;28;22;20;25;32
2020-07-09 11:45:00;5;32;61;12;15;26;33;21;30;25;20
2020-07-09 12:00:00;8;27;53;12;14;28;36;21;20;21;18
2020-07-09 12:15:00;7;23;61;9;14;29;36;18;21;24;22
2020-07-09 12:30:00;3;27;53;10;14;12;45;24;22;22;21
2020-07-09 12:45:00;4;14;64;22;25;12;32;28;22;28;17
2020-07-09 13:00:00;5;30;64;6;11;17;37;24;29;33;21
2020-07-09 13:15:00;3;23;49;9;12;11;35;20;25;23;26
2020-07-09 13:30:00;5;48;79;7;12;19;30;18;21;25;25
2020-07-09 13:45:00;6;39;72;18;19;18;24;14;25;35;26
2020-07-09 14:00:00;10;31;58;10;13;18;36;20;14;24;30
2020-07-09 14:15:00;9;33;66;11;16;11;39;26;30;35;39
2020-07-09 14:30:00;6;37;83;15;19;15;22;25;26;28;35
2020-07-09 14:45:00;4;32;61;13;15;18;26;15;32;39;29
2020-07-09 15:00:00;8;24;74;6;8;12;38;27;24;23;19
2020-07-09 15:15:00;4;33;77;13;17;19;37;29;30;37;30
2020-07-09 15:30:00;6;39;67;8;15;20;40;28;26;31;40
2020-07-09 15:45:00;6;26;67;17;18;17;51;37;24;32;37
2020-07-09 16:00:00;9;37;76;10;12;25;40;24;21;37;31
2020-07-09 16:15:00;3;39;80;11;13;30;36;20;28;35;39
2020-07-09 16:30:00;8;32;71;15;20;21;39;30;31;39;28
2020-07-09 16:45:00;7;32;68;13;18;15;39;26;32;45;37
2020-07-09 17:00:00;5;32;73;18;22;16;37;34;24;31;38
