DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2020-07-30 00:00:00;0;3;5;1;1;3;1;0;3;6;1
2020-07-30 00:15:00;2;2;5;1;2;2;5;1;1;4;7
2020-07-30 00:30:00;1;0;4;0;1;7;9;4;1;6;1
2020-07-30 00:45:00;2;4;6;1;2;0;7;4;1;1;4
2020-07-30 01:00:00;1;2;3;0;0;0;3;2;1;3;2
2020-07-30 01:15:00;2;2;3;0;2;3;4;0;0;3;1
2020-07-30 01:30:00;0;0;5;0;0;0;3;1;2;2;3
2020-07-30 01:45:00;2;0;2;1;3;0;0;0;1;4;2
2020-07-30 02:00:00;0;0;2;0;0;1;0;0;1;3;2
2020-07-30 02:15:00;0;0;2;1;1;0;1;0;0;0;0
2020-07-30 02:30:00;1;0;2;0;1;0;0;0;0;3;3
2020-07-30 02:45:00;0;2;1;0;0;0;3;0;0;1;0
2020-07-30 03:00:00;0;2;1;0;0;0;4;1;0;1;0
2020-07-30 03:15:00;0;0;1;0;0;1;1;0;1;4;1
2020-07-30 03:30:00;0;0;0;0;0;0;1;0;0;2;0
2020-07-30 03:45:00;0;1;2;0;0;0;0;0;0;0;1
2020-07-30 04:00:00;0;1;4;0;0;1;3;2;0;1;3
2020-07-30 04:15:00;0;2;2;0;0;0;2;0;0;0;1
2020-07-30 04:30:00;0;1;0;0;0;0;0;0;0;0;2
2020-07-30 04:45:00;0;3;1;0;0;0;2;1;0;2;4
2020-07-30 05:00:00;2;10;6;0;1;2;4;1;0;1;1
2020-07-30 05:15:00;1;27;11;2;3;1;3;1;2;5;6
2020-07-30 05:30:00;3;33;16;2;4;3;7;2;6;11;11
2020-07-30 05:45:00;0;18;21;4;4;2;13;1;3;15;10
2020-07-30 06:00:00;4;17;20;7;9;4;5;3;7;18;9
2020-07-30 06:15:00;3;26;21;4;7;7;11;4;3;15;17
2020-07-30 06:30:00;3;34;31;4;5;2;18;3;10;26;21
2020-07-30 06:45:00;3;32;37;10;13;8;10;2;13;22;27
2020-07-30 07:00:00;4;23;28;14;17;6;25;5;10;23;15
2020-07-30 07:15:00;6;35;43;7;11;6;26;4;26;23;24
2020-07-30 07:30:00;2;36;41;14;12;16;26;14;24;30;17
2020-07-30 07:45:00;5;41;45;11;11;13;25;18;32;30;22
2020-07-30 08:00:00;8;27;23;9;14;7;24;12;22;27;21
2020-07-30 08:15:00;9;31;31;14;19;14;29;13;24;34;15
2020-07-30 08:30:00;8;38;46;8;10;14;22;10;24;37;17
2020-07-30 08:45:00;9;34;55;14;20;10;33;22;31;27;24
2020-07-30 09:00:00;4;26;28;7;8;11;33;15;25;26;18
2020-07-30 09:15:00;4;32;35;10;10;22;34;18;29;35;18
2020-07-30 09:30:00;5;37;48;10;16;17;40;26;31;31;30
2020-07-30 09:45:00;8;39;27;8;14;10;32;22;31;34;25
2020-07-30 10:00:00;4;28;21;8;8;17;22;17;37;22;17
2020-07-30 10:15:00;4;33;40;12;15;11;24;21;30;29;25
2020-07-30 10:30:00;4;34;36;11;13;19;25;17;17;18;21
2020-07-30 10:45:00;6;40;41;16;19;19;40;23;27;32;28
2020-07-30 11:00:00;4;33;44;9;10;18;26;17;22;29;16
2020-07-30 11:15:00;4;33;41;10;11;16;32;32;29;24;26
2020-07-30 11:30:00;8;39;39;15;23;12;30;20;28;30;27
2020-07-30 11:45:00;8;37;40;11;13;15;38;22;21;27;27
2020-07-30 12:00:00;3;35;46;7;11;21;33;30;25;24;24
2020-07-30 12:15:00;4;37;51;6;7;13;35;23;18;18;28
2020-07-30 12:30:00;4;34;46;4;8;15;28;18;18;28;17
2020-07-30 12:45:00;5;30;37;13;16;22;37;26;25;22;31
2020-07-30 13:00:00;6;34;38;8;12;15;36;14;16;26;19
2020-07-30 13:15:00;8;34;28;10;14;9;39;23;27;39;20
2020-07-30 13:30:00;5;41;37;8;9;16;38;26;24;33;21
2020-07-30 13:45:00;8;46;45;10;16;12;33;15;19;22;26
2020-07-30 14:00:00;6;24;36;9;12;6;19;19;18;29;23
2020-07-30 14:15:00;4;32;38;12;15;16;35;27;23;25;27
2020-07-30 14:30:00;6;44;48;11;14;12;30;16;30;34;28
2020-07-30 14:45:00;13;31;39;14;22;19;42;33;29;32;37
2020-07-30 15:00:00;8;32;37;13;17;19;38;31;26;26;33
2020-07-30 15:15:00;5;40;44;13;17;15;37;17;29;30;29
2020-07-30 15:30:00;10;48;62;12;18;16;45;20;37;33;36
2020-07-30 15:45:00;8;31;31;16;25;20;35;28;26;36;35
2020-07-30 16:00:00;6;44;55;12;15;19;41;36;26;27;34
2020-07-30 16:15:00;9;50;53;13;20;27;44;32;24;33;35
2020-07-30 16:30:00;9;44;40;11;15;18;37;30;34;36;34
2020-07-30 16:45:00;10;45;50;10;18;18;38;32;31;29;33
2020-07-30 17:00:00;7;43;42;9;14;17;43;33;38;34;29
