DATUM;1(DA2);2(DA3);3(DB1);4(DB2);5(TA1);6(TA2);7(TA3);8(IRA1);9(IRC1);10(IRC2)
2020-05-21 00:00:00;9;4;3;5;3;2;5;0;0;0
2020-05-21 00:15:00;7;3;2;4;3;0;5;0;0;0
2020-05-21 00:30:00;8;5;5;3;3;5;5;0;0;0
2020-05-21 00:45:00;6;2;2;3;5;2;6;0;0;0
2020-05-21 01:00:00;6;1;1;4;1;4;5;0;0;0
2020-05-21 01:15:00;5;3;3;2;1;3;1;0;0;0
2020-05-21 01:30:00;7;3;1;2;2;4;8;0;0;0
2020-05-21 01:45:00;2;2;2;2;2;2;4;0;0;0
2020-05-21 02:00:00;6;1;0;5;6;5;5;0;0;0
2020-05-21 02:15:00;1;1;3;1;1;3;6;0;0;0
2020-05-21 02:30:00;2;0;0;1;2;1;4;0;0;0
2020-05-21 02:45:00;1;0;1;3;4;1;8;0;0;0
2020-05-21 03:00:00;2;4;3;1;0;0;2;0;0;0
2020-05-21 03:15:00;3;1;0;1;0;1;5;0;0;0
2020-05-21 03:30:00;5;2;0;0;0;5;4;0;0;0
2020-05-21 03:45:00;2;1;0;1;1;0;4;0;0;0
2020-05-21 04:00:00;4;1;2;0;3;1;4;0;0;0
2020-05-21 04:15:00;6;4;3;3;4;2;5;0;0;0
2020-05-21 04:30:00;7;0;0;2;1;0;1;0;0;0
2020-05-21 04:45:00;3;1;0;2;3;0;5;0;0;0
2020-05-21 05:00:00;4;2;2;2;1;4;4;0;0;0
2020-05-21 05:15:00;9;3;0;4;0;3;3;0;0;0
2020-05-21 05:30:00;25;6;3;11;7;0;1;0;0;0
2020-05-21 05:45:00;37;6;7;39;7;1;12;0;0;0
2020-05-21 06:00:00;11;1;3;65;8;0;10;0;0;0
2020-05-21 06:15:00;2;1;4;16;1;1;4;0;0;0
2020-05-21 06:30:00;7;3;6;6;3;1;5;0;0;0
2020-05-21 06:45:00;7;2;1;4;0;1;3;0;0;0
2020-05-21 07:00:00;5;3;1;1;0;1;5;0;0;0
2020-05-21 07:15:00;6;0;2;1;0;0;1;0;0;0
2020-05-21 07:30:00;9;4;2;3;1;0;0;0;0;0
2020-05-21 07:45:00;7;4;2;6;0;0;2;0;0;0
2020-05-21 08:00:00;11;3;2;3;1;0;3;0;0;0
2020-05-21 08:15:00;7;3;1;2;3;0;3;0;0;0
2020-05-21 08:30:00;7;6;5;10;2;0;7;0;0;0
2020-05-21 08:45:00;13;4;4;8;1;0;5;0;0;0
2020-05-21 09:00:00;9;5;9;10;2;0;4;0;0;0
2020-05-21 09:15:00;12;9;9;11;4;0;4;0;0;0
2020-05-21 09:30:00;13;11;9;15;9;0;3;0;0;0
2020-05-21 09:45:00;16;6;9;17;4;0;3;0;0;0
2020-05-21 10:00:00;25;8;10;11;2;0;3;0;0;0
2020-05-21 10:15:00;20;10;12;17;4;0;6;1;0;0
2020-05-21 10:30:00;29;11;11;25;5;0;7;0;0;0
2020-05-21 10:45:00;26;17;5;20;4;0;1;1;0;0
2020-05-21 11:00:00;23;15;15;35;5;0;7;0;0;0
2020-05-21 11:15:00;23;9;10;35;4;0;3;0;0;0
2020-05-21 11:30:00;16;14;12;36;8;0;1;0;0;0
2020-05-21 11:45:00;27;6;6;23;3;0;2;0;0;0
2020-05-21 12:00:00;24;10;8;30;7;0;4;0;0;0
2020-05-21 12:15:00;30;8;16;23;3;0;3;0;0;0
2020-05-21 12:30:00;26;11;7;32;4;0;8;0;0;0
2020-05-21 12:45:00;17;14;16;31;3;0;8;0;0;0
2020-05-21 13:00:00;30;18;8;25;0;3;16;1;0;0
2020-05-21 13:15:00;24;17;17;14;3;0;2;0;0;0
2020-05-21 13:30:00;37;13;9;31;5;0;1;0;0;0
2020-05-21 13:45:00;24;11;12;23;5;1;14;0;0;0
2020-05-21 14:00:00;34;8;14;26;2;1;20;0;0;0
2020-05-21 14:15:00;40;12;7;29;3;0;30;2;0;0
2020-05-21 14:30:00;21;5;14;26;8;0;20;0;0;0
2020-05-21 14:45:00;33;8;11;28;3;0;19;0;0;0
2020-05-21 15:00:00;42;15;10;40;5;0;8;0;0;0
2020-05-21 15:15:00;36;12;14;50;2;0;2;0;0;0
2020-05-21 15:30:00;55;16;16;24;6;0;5;0;0;0
2020-05-21 15:45:00;98;9;5;0;2;0;8;0;0;0
2020-05-21 16:00:00;113;11;18;0;5;0;4;0;0;0
2020-05-21 16:15:00;75;12;10;0;3;0;2;2;0;0
2020-05-21 16:30:00;82;13;11;0;2;0;0;0;0;0
2020-05-21 16:45:00;76;18;14;0;3;0;0;0;0;0
2020-05-21 17:00:00;96;19;13;0;8;0;1;0;0;0
2020-05-21 17:15:00;103;17;19;0;9;0;1;0;0;0
2020-05-21 17:30:00;94;21;13;0;5;0;5;0;0;0
2020-05-21 17:45:00;93;22;16;0;5;0;1;0;0;0
2020-05-21 18:00:00;108;22;17;0;7;0;2;0;1;0
2020-05-21 18:15:00;116;13;15;0;8;0;1;0;0;0
2020-05-21 18:30:00;113;12;20;0;4;0;4;0;0;0
2020-05-21 18:45:00;94;13;12;0;5;0;7;0;0;0
2020-05-21 19:00:00;112;16;15;0;2;1;9;0;0;0
2020-05-21 19:15:00;121;14;21;0;6;2;7;1;0;0
2020-05-21 19:30:00;109;24;19;0;3;0;8;1;0;0
2020-05-21 19:45:00;100;18;13;0;3;0;8;0;0;0
2020-05-21 20:00:00;100;14;11;0;6;0;3;0;0;0
2020-05-21 20:15:00;109;17;12;0;3;0;4;0;0;0
2020-05-21 20:30:00;108;13;8;0;7;0;11;0;0;0
2020-05-21 20:45:00;87;15;7;0;1;1;15;0;0;0
2020-05-21 21:00:00;82;11;7;0;5;5;11;0;0;0
2020-05-21 21:15:00;73;9;3;0;3;5;17;0;0;0
2020-05-21 21:30:00;94;17;12;0;2;2;22;0;0;0
2020-05-21 21:45:00;94;10;1;0;4;2;14;0;0;0
2020-05-21 22:00:00;87;7;5;0;4;0;8;0;0;0
2020-05-21 22:15:00;65;7;4;0;4;4;13;0;0;0
2020-05-21 22:30:00;45;8;5;0;1;3;17;0;0;0
2020-05-21 22:45:00;41;1;0;0;3;2;16;0;0;0
2020-05-21 23:00:00;36;5;7;0;3;1;7;0;0;0
2020-05-21 23:15:00;37;3;7;0;4;3;5;0;0;0
2020-05-21 23:30:00;67;3;3;0;6;0;3;0;0;0
2020-05-21 23:45:00;62;1;2;0;0;1;8;0;0;0
