DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2019-09-29 00:00:00;37;23;32;16;3;0;0
2019-09-29 00:15:00;42;28;70;18;0;0;0
2019-09-29 00:30:00;27;25;53;22;0;0;0
2019-09-29 00:45:00;28;13;42;13;1;0;0
2019-09-29 01:00:00;25;9;29;10;0;0;0
2019-09-29 01:15:00;19;24;34;10;0;0;0
2019-09-29 01:30:00;23;14;36;6;0;0;0
2019-09-29 01:45:00;26;10;27;9;1;0;0
2019-09-29 02:00:00;18;9;22;12;1;0;0
2019-09-29 02:15:00;24;5;28;15;1;0;0
2019-09-29 02:30:00;14;5;21;6;0;0;0
2019-09-29 02:45:00;16;12;18;4;1;0;0
2019-09-29 03:00:00;18;11;10;6;1;0;0
2019-09-29 03:15:00;7;7;22;5;0;1;0
2019-09-29 03:30:00;16;8;6;4;0;0;0
2019-09-29 03:45:00;11;9;9;7;1;0;0
2019-09-29 04:00:00;14;5;17;3;1;0;0
2019-09-29 04:15:00;11;2;11;3;1;1;0
2019-09-29 04:30:00;10;6;10;3;0;0;0
2019-09-29 04:45:00;10;3;9;3;0;0;1
2019-09-29 05:00:00;7;4;17;2;1;0;0
2019-09-29 05:15:00;15;4;17;2;1;1;0
2019-09-29 05:30:00;16;12;22;7;0;0;0
2019-09-29 05:45:00;15;9;24;9;1;1;0
2019-09-29 06:00:00;13;11;10;6;0;0;0
2019-09-29 06:15:00;16;9;25;5;1;0;0
2019-09-29 06:30:00;11;12;23;9;1;1;0
2019-09-29 06:45:00;11;12;32;7;1;1;0
2019-09-29 07:00:00;16;10;22;2;2;0;1
2019-09-29 07:15:00;18;15;24;8;0;0;0
2019-09-29 07:30:00;20;11;32;10;0;0;0
2019-09-29 07:45:00;25;14;35;13;1;0;1
2019-09-29 08:00:00;26;18;37;10;0;1;0
2019-09-29 08:15:00;26;20;57;25;2;1;0
2019-09-29 08:30:00;29;21;49;29;1;1;1
2019-09-29 08:45:00;52;34;94;35;2;1;0
2019-09-29 09:00:00;54;28;71;33;4;0;1
2019-09-29 09:15:00;67;52;102;46;1;2;0
2019-09-29 09:30:00;64;50;97;49;3;1;1
2019-09-29 09:45:00;92;61;120;51;4;1;0
2019-09-29 10:00:00;76;66;98;48;2;0;2
2019-09-29 10:15:00;102;82;126;67;6;1;0
2019-09-29 10:30:00;75;82;98;41;5;0;1
2019-09-29 10:45:00;120;125;127;51;7;1;1
2019-09-29 11:00:00;99;92;116;61;4;0;0
2019-09-29 11:15:00;114;129;146;71;5;1;0
2019-09-29 11:30:00;122;102;122;58;8;1;0
2019-09-29 11:45:00;107;75;147;70;8;1;0
2019-09-29 12:00:00;93;66;119;61;4;0;0
2019-09-29 12:15:00;105;75;146;70;6;1;0
2019-09-29 12:30:00;101;69;119;62;3;2;0
2019-09-29 12:45:00;117;96;141;65;10;0;0
2019-09-29 13:00:00;113;92;125;63;5;0;2
2019-09-29 13:15:00;120;76;140;74;4;0;2
2019-09-29 13:30:00;101;75;136;85;6;0;0
2019-09-29 13:45:00;122;75;175;70;4;1;0
2019-09-29 14:00:00;136;98;128;72;8;1;2
2019-09-29 14:15:00;127;99;168;94;5;0;1
2019-09-29 14:30:00;98;81;117;62;2;0;1
2019-09-29 14:45:00;124;91;145;86;2;1;0
2019-09-29 15:00:00;112;81;118;82;4;1;2
2019-09-29 15:15:00;155;98;158;89;7;1;1
2019-09-29 15:30:00;107;82;151;78;6;1;0
2019-09-29 15:45:00;138;83;199;118;6;2;0
2019-09-29 16:00:00;117;81;133;75;5;1;0
2019-09-29 16:15:00;115;81;129;82;5;1;0
2019-09-29 16:30:00;125;74;119;65;2;2;0
2019-09-29 16:45:00;131;117;152;82;9;0;0
2019-09-29 17:00:00;100;95;156;61;6;2;0
2019-09-29 17:15:00;146;113;179;72;10;1;1
2019-09-29 17:30:00;134;108;113;53;7;1;0
2019-09-29 17:45:00;137;118;171;80;8;0;0
2019-09-29 18:00:00;114;83;142;76;5;0;0
2019-09-29 18:15:00;121;90;147;74;4;0;0
2019-09-29 18:30:00;104;60;98;47;4;3;0
2019-09-29 18:45:00;230;165;150;87;16;1;1
2019-09-29 19:00:00;152;121;136;87;4;0;1
2019-09-29 19:15:00;132;98;144;73;8;0;0
2019-09-29 19:30:00;99;78;102;41;5;0;0
2019-09-29 19:45:00;120;96;115;52;5;1;0
2019-09-29 20:00:00;101;73;103;38;4;3;0
2019-09-29 20:15:00;90;85;84;42;6;0;3
2019-09-29 20:30:00;84;49;70;27;3;2;1
2019-09-29 20:45:00;72;57;84;33;3;2;2
2019-09-29 21:00:00;74;50;101;32;1;0;2
2019-09-29 21:15:00;63;49;75;39;6;1;3
2019-09-29 21:30:00;37;34;52;23;3;3;1
2019-09-29 21:45:00;48;34;64;21;2;1;0
2019-09-29 22:00:00;62;44;51;14;6;3;0
2019-09-29 22:15:00;39;19;49;17;3;0;1
2019-09-29 22:30:00;28;18;31;10;1;0;0
2019-09-29 22:45:00;36;16;45;13;4;1;2
2019-09-29 23:00:00;25;18;29;13;1;1;4
2019-09-29 23:15:00;22;16;17;4;4;1;0
2019-09-29 23:30:00;16;9;23;4;5;2;1
2019-09-29 23:45:00;21;11;26;3;3;4;4
