DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2019-08-22 00:00:00;1;0;0;0;0;0;0;0;0;0;4
2019-08-22 00:15:00;5;0;0;0;0;0;0;0;0;0;2
2019-08-22 00:30:00;6;2;0;0;0;0;0;0;0;0;2
2019-08-22 00:45:00;3;0;0;0;0;0;0;0;0;0;0
2019-08-22 01:00:00;1;0;0;0;0;0;0;0;1;0;2
2019-08-22 01:15:00;5;0;0;0;1;0;1;0;0;0;2
2019-08-22 01:30:00;3;1;0;0;0;0;0;0;0;0;3
2019-08-22 01:45:00;2;0;0;0;0;0;0;0;0;0;2
2019-08-22 02:00:00;1;0;0;0;0;0;0;0;0;0;1
2019-08-22 02:15:00;0;0;0;0;0;0;0;0;0;0;2
2019-08-22 02:30:00;1;0;0;0;0;0;0;0;0;0;1
2019-08-22 02:45:00;1;0;0;0;0;0;0;0;0;0;1
2019-08-22 03:00:00;4;1;0;0;0;0;0;0;0;0;5
2019-08-22 03:15:00;1;0;0;0;0;0;0;0;0;1;3
2019-08-22 03:30:00;3;2;0;0;0;0;0;0;0;0;3
2019-08-22 03:45:00;1;0;0;0;0;0;0;0;1;0;0
2019-08-22 04:00:00;0;0;0;0;0;0;0;0;0;0;1
2019-08-22 04:15:00;0;0;2;2;1;0;1;0;0;0;1
2019-08-22 04:30:00;4;0;0;0;1;0;1;0;0;1;2
2019-08-22 04:45:00;4;1;6;6;0;1;0;0;1;2;9
2019-08-22 05:00:00;9;0;7;7;0;0;0;1;1;0;7
2019-08-22 05:15:00;24;1;10;10;0;2;0;0;1;11;22
2019-08-22 05:30:00;36;1;30;34;0;4;0;0;0;33;43
2019-08-22 05:45:00;35;2;62;60;3;2;3;0;3;56;26
2019-08-22 06:00:00;21;5;49;50;7;2;7;1;8;39;23
2019-08-22 06:15:00;26;3;36;38;7;0;7;1;4;28;26
2019-08-22 06:30:00;47;1;43;39;5;8;4;0;2;26;38
2019-08-22 06:45:00;39;2;37;40;6;2;7;0;3;31;40
2019-08-22 07:00:00;46;5;47;43;9;4;13;5;6;23;30
2019-08-22 07:15:00;50;3;30;33;7;1;9;1;6;30;36
2019-08-22 07:30:00;49;6;45;41;10;7;11;2;8;31;37
2019-08-22 07:45:00;45;4;17;14;6;1;8;2;7;24;23
2019-08-22 08:00:00;51;5;18;18;11;4;11;4;7;22;34
2019-08-22 08:15:00;54;3;22;22;12;3;12;2;8;17;24
2019-08-22 08:30:00;41;6;12;12;7;3;10;2;5;11;35
2019-08-22 08:45:00;47;4;14;14;6;3;6;3;8;15;26
2019-08-22 09:00:00;55;3;10;11;11;5;12;3;6;8;35
2019-08-22 09:15:00;52;1;9;9;11;5;10;6;8;3;27
2019-08-22 09:30:00;66;7;15;14;6;2;6;3;3;6;20
2019-08-22 09:45:00;52;4;4;4;7;3;9;3;7;2;32
2019-08-22 10:00:00;52;0;5;7;8;1;7;0;8;4;27
2019-08-22 10:15:00;42;1;3;1;10;1;10;2;2;7;33
2019-08-22 10:30:00;43;1;6;7;6;3;7;3;4;6;31
2019-08-22 10:45:00;47;2;6;5;9;5;11;5;8;4;34
2019-08-22 11:00:00;51;6;6;6;11;4;9;2;6;6;36
2019-08-22 11:15:00;36;3;6;6;14;6;18;4;8;3;22
2019-08-22 11:30:00;51;5;3;3;11;12;11;11;6;4;39
2019-08-22 11:45:00;37;2;3;3;12;7;13;6;5;7;31
2019-08-22 12:00:00;47;0;4;4;20;7;20;7;19;4;35
2019-08-22 12:15:00;45;5;3;4;15;8;16;8;8;3;36
2019-08-22 12:30:00;45;2;7;7;15;7;17;8;15;7;32
2019-08-22 12:45:00;46;5;4;4;12;6;14;6;9;6;40
2019-08-22 13:00:00;50;4;8;8;9;8;10;7;8;5;45
2019-08-22 13:15:00;37;2;4;4;11;4;12;4;9;3;36
2019-08-22 13:30:00;41;1;8;8;13;6;12;7;14;5;32
2019-08-22 13:45:00;73;7;7;7;20;13;22;13;28;8;51
2019-08-22 14:00:00;70;4;8;8;24;16;27;16;16;5;47
2019-08-22 14:15:00;75;2;8;8;25;22;26;22;36;4;51
2019-08-22 14:30:00;44;5;3;3;31;21;31;19;35;2;55
2019-08-22 14:45:00;76;4;4;4;33;29;36;32;50;11;47
2019-08-22 15:00:00;62;6;7;7;51;38;51;38;46;4;62
2019-08-22 15:15:00;48;5;4;4;59;37;61;38;35;10;47
2019-08-22 15:30:00;51;4;6;6;43;30;45;29;48;7;47
2019-08-22 15:45:00;53;4;2;3;41;24;41;22;38;9;54
2019-08-22 16:00:00;59;6;6;6;34;30;36;30;34;4;56
2019-08-22 16:15:00;55;6;6;6;50;41;52;42;34;4;52
2019-08-22 16:30:00;55;14;2;2;50;35;49;36;36;6;48
2019-08-22 16:45:00;66;6;1;1;27;18;32;19;32;3;47
2019-08-22 17:00:00;56;10;2;2;38;28;39;29;27;7;47
2019-08-22 17:15:00;47;7;7;8;40;24;42;26;15;2;60
2019-08-22 17:30:00;52;3;4;3;30;14;32;15;30;6;44
2019-08-22 17:45:00;46;3;5;5;28;24;29;22;18;5;43
2019-08-22 18:00:00;42;3;0;0;23;12;24;12;15;3;39
2019-08-22 18:15:00;39;4;1;1;17;5;17;6;6;0;43
2019-08-22 18:30:00;56;6;2;2;10;5;10;5;5;1;32
2019-08-22 18:45:00;23;4;2;2;16;6;17;6;9;2;35
2019-08-22 19:00:00;29;2;0;0;6;2;7;2;4;1;37
2019-08-22 19:15:00;26;0;0;0;12;1;12;1;3;0;33
2019-08-22 19:30:00;17;1;0;0;6;0;6;0;1;1;22
2019-08-22 19:45:00;18;0;0;0;6;0;6;0;2;1;34
2019-08-22 20:00:00;22;1;0;0;4;1;4;1;2;0;28
2019-08-22 20:15:00;15;1;3;3;2;0;2;0;1;1;32
2019-08-22 20:30:00;17;2;0;0;1;0;1;0;1;0;27
2019-08-22 20:45:00;13;0;1;1;3;0;3;0;0;0;18
2019-08-22 21:00:00;7;0;1;1;0;2;0;1;2;0;13
2019-08-22 21:15:00;17;1;2;2;1;0;1;0;1;1;23
2019-08-22 21:30:00;19;2;2;3;2;0;2;0;0;1;12
2019-08-22 21:45:00;21;0;0;0;7;0;7;0;2;0;36
2019-08-22 22:00:00;12;0;0;0;4;0;4;0;1;1;17
2019-08-22 22:15:00;3;1;0;0;0;0;0;0;1;0;18
2019-08-22 22:30:00;7;0;1;1;1;0;1;0;6;0;11
2019-08-22 22:45:00;8;0;0;0;0;0;0;0;0;0;15
2019-08-22 23:00:00;5;0;0;0;1;0;1;0;0;0;10
2019-08-22 23:15:00;4;1;0;0;0;0;0;0;1;3;3
2019-08-22 23:30:00;4;2;1;1;0;0;0;0;0;0;7
2019-08-22 23:45:00;2;1;0;0;0;0;0;0;0;0;1
