DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-05-21 00:00:00;12;7;1;1;6;3;0
2020-05-21 00:15:00;4;2;0;0;8;5;0
2020-05-21 00:30:00;7;2;1;1;7;3;0
2020-05-21 00:45:00;4;5;4;1;7;3;0
2020-05-21 01:00:00;3;3;2;2;3;0;0
2020-05-21 01:15:00;2;3;3;3;3;2;0
2020-05-21 01:30:00;3;3;1;0;2;1;0
2020-05-21 01:45:00;1;2;1;0;5;2;0
2020-05-21 02:00:00;2;0;0;1;5;4;0
2020-05-21 02:15:00;3;0;0;0;2;3;0
2020-05-21 02:30:00;3;2;2;1;4;2;0
2020-05-21 02:45:00;2;1;0;2;1;0;0
2020-05-21 03:00:00;0;1;1;1;3;1;0
2020-05-21 03:15:00;2;3;0;1;1;3;0
2020-05-21 03:30:00;2;0;0;0;1;0;0
2020-05-21 03:45:00;1;2;1;1;3;3;0
2020-05-21 04:00:00;2;3;1;0;4;3;0
2020-05-21 04:15:00;0;1;1;1;3;1;0
2020-05-21 04:30:00;1;1;1;0;3;0;0
2020-05-21 04:45:00;2;2;1;1;2;2;0
2020-05-21 05:00:00;2;0;0;1;3;0;0
2020-05-21 05:15:00;6;5;2;2;6;5;0
2020-05-21 05:30:00;8;11;5;1;7;8;0
2020-05-21 05:45:00;6;1;1;1;9;3;0
2020-05-21 06:00:00;10;2;1;0;10;10;0
2020-05-21 06:15:00;8;7;3;5;12;6;0
2020-05-21 06:30:00;5;1;1;4;2;1;0
2020-05-21 06:45:00;6;6;3;2;5;6;0
2020-05-21 07:00:00;5;5;1;4;7;3;0
2020-05-21 07:15:00;6;6;4;4;11;3;0
2020-05-21 07:30:00;6;2;4;4;4;6;0
2020-05-21 07:45:00;6;4;3;3;6;6;0
2020-05-21 08:00:00;13;5;5;3;6;1;0
2020-05-21 08:15:00;6;3;1;5;9;6;0
2020-05-21 08:30:00;10;3;1;3;10;7;0
2020-05-21 08:45:00;11;5;4;6;17;5;0
2020-05-21 09:00:00;14;6;6;5;19;4;0
2020-05-21 09:15:00;13;5;5;4;21;7;0
2020-05-21 09:30:00;24;6;3;6;26;6;0
2020-05-21 09:45:00;23;10;7;6;34;9;0
2020-05-21 10:00:00;21;9;7;5;27;13;0
2020-05-21 10:15:00;26;8;7;8;29;11;0
2020-05-21 10:30:00;18;5;4;1;27;10;0
2020-05-21 10:45:00;28;10;8;12;37;9;0
2020-05-21 11:00:00;25;15;8;8;36;14;0
2020-05-21 11:15:00;40;7;5;9;40;15;1
2020-05-21 11:30:00;22;17;15;8;23;7;0
2020-05-21 11:45:00;29;15;7;8;36;15;0
2020-05-21 12:00:00;25;6;7;8;34;10;0
2020-05-21 12:15:00;34;18;11;6;31;21;0
2020-05-21 12:30:00;28;16;11;6;35;13;0
2020-05-21 12:45:00;41;15;11;9;40;18;0
2020-05-21 13:00:00;26;16;11;9;40;11;3
2020-05-21 13:15:00;35;20;16;15;36;17;0
2020-05-21 13:30:00;20;10;8;7;35;16;0
2020-05-21 13:45:00;43;16;8;11;36;17;0
2020-05-21 14:00:00;36;17;13;9;33;18;0
2020-05-21 14:15:00;45;18;6;11;43;14;0
2020-05-21 14:30:00;32;20;17;5;31;8;0
2020-05-21 14:45:00;44;18;13;12;32;19;0
2020-05-21 15:00:00;21;7;3;4;36;13;0
2020-05-21 15:15:00;33;15;8;14;42;12;0
2020-05-21 15:30:00;30;14;12;7;41;9;0
2020-05-21 15:45:00;41;20;13;10;37;11;0
2020-05-21 16:00:00;41;24;17;5;23;10;0
2020-05-21 16:15:00;40;19;14;9;38;15;0
2020-05-21 16:30:00;28;12;8;5;33;15;0
2020-05-21 16:45:00;40;17;10;9;49;19;0
2020-05-21 17:00:00;31;19;12;9;31;19;0
2020-05-21 17:15:00;49;23;18;3;30;13;2
2020-05-21 17:30:00;42;22;15;8;33;8;2
2020-05-21 17:45:00;41;21;14;11;33;15;1
2020-05-21 18:00:00;31;17;12;3;25;13;0
2020-05-21 18:15:00;39;15;8;7;38;13;0
2020-05-21 18:30:00;37;16;8;6;24;14;0
2020-05-21 18:45:00;34;22;13;15;33;12;0
2020-05-21 19:00:00;29;12;10;2;30;7;0
2020-05-21 19:15:00;48;15;13;5;19;10;0
2020-05-21 19:30:00;28;19;15;9;22;6;0
2020-05-21 19:45:00;32;17;11;3;29;9;0
2020-05-21 20:00:00;29;27;19;3;22;10;0
2020-05-21 20:15:00;44;22;14;5;37;11;0
2020-05-21 20:30:00;23;9;9;8;21;5;0
2020-05-21 20:45:00;31;14;12;3;31;9;1
2020-05-21 21:00:00;18;10;3;2;15;3;0
2020-05-21 21:15:00;23;13;7;1;16;6;0
2020-05-21 21:30:00;20;13;7;1;13;4;0
2020-05-21 21:45:00;21;17;12;3;14;10;0
2020-05-21 22:00:00;10;7;5;2;16;6;0
2020-05-21 22:15:00;16;8;7;1;6;3;0
2020-05-21 22:30:00;11;2;1;3;3;2;0
2020-05-21 22:45:00;13;8;3;0;12;8;0
2020-05-21 23:00:00;13;10;9;1;10;7;0
2020-05-21 23:15:00;9;5;3;3;8;2;0
2020-05-21 23:30:00;11;5;2;2;6;5;0
2020-05-21 23:45:00;6;2;0;2;10;5;0
