DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-11-26 00:00:00;1;6;3;4;6;0;0;0;0;0;0;0;0
2020-11-26 00:15:00;0;6;1;8;4;0;0;0;0;0;0;0;0
2020-11-26 00:30:00;4;2;3;8;2;1;0;0;0;0;0;0;0
2020-11-26 00:45:00;0;3;5;8;3;0;0;0;0;0;0;0;0
2020-11-26 01:00:00;2;5;2;7;6;0;0;0;0;0;0;0;0
2020-11-26 01:15:00;0;0;1;6;2;0;0;0;0;0;0;0;0
2020-11-26 01:30:00;1;2;3;2;4;0;0;0;0;0;0;0;0
2020-11-26 01:45:00;1;2;4;7;6;0;0;0;0;0;0;0;0
2020-11-26 02:00:00;2;1;3;3;5;0;0;0;0;0;0;0;0
2020-11-26 02:15:00;1;1;1;3;0;0;0;0;0;0;0;0;0
2020-11-26 02:30:00;1;2;0;1;2;0;0;0;0;0;0;0;0
2020-11-26 02:45:00;0;4;2;2;3;0;0;0;0;0;0;0;0
2020-11-26 03:00:00;2;5;0;5;5;0;0;0;0;0;0;0;0
2020-11-26 03:15:00;2;5;0;3;1;0;0;0;0;0;0;0;0
2020-11-26 03:30:00;3;3;1;4;5;1;0;0;0;0;0;0;0
2020-11-26 03:45:00;3;3;2;5;1;0;0;0;0;0;0;0;0
2020-11-26 04:00:00;0;2;1;3;0;0;0;0;0;0;0;0;0
2020-11-26 04:15:00;1;7;3;9;6;1;0;0;0;0;0;0;0
2020-11-26 04:30:00;3;9;7;14;11;1;0;0;0;0;0;0;0
2020-11-26 04:45:00;3;7;7;27;20;1;0;0;0;0;0;0;0
2020-11-26 05:00:00;6;13;8;61;52;1;0;0;0;0;0;0;0
2020-11-26 05:15:00;8;19;2;77;75;3;0;0;0;0;0;0;0
2020-11-26 05:30:00;15;34;13;75;81;2;0;0;0;0;0;0;0
2020-11-26 05:45:00;31;74;13;66;66;3;0;1;1;0;0;0;0
2020-11-26 06:00:00;26;67;24;55;62;2;0;0;1;0;0;0;0
2020-11-26 06:15:00;27;64;24;70;80;2;0;0;5;0;0;0;0
2020-11-26 06:30:00;22;47;39;103;120;4;0;0;0;4;0;0;0
2020-11-26 06:45:00;26;55;26;95;106;6;0;0;8;0;0;0;0
