DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2019-10-18 00:00:00;14;8;7;3;3;9;4;0;0
2019-10-18 00:15:00;10;13;9;4;0;9;5;1;2
2019-10-18 00:30:00;14;14;12;3;1;15;11;2;7
2019-10-18 00:45:00;14;5;6;3;2;9;3;0;0
2019-10-18 01:00:00;4;6;6;3;0;5;5;2;2
2019-10-18 01:15:00;10;4;3;2;1;9;3;1;2
2019-10-18 01:30:00;6;5;5;4;1;16;7;0;0
2019-10-18 01:45:00;5;6;5;2;2;12;2;0;0
2019-10-18 02:00:00;3;6;5;1;0;14;9;0;0
2019-10-18 02:15:00;5;4;5;2;1;10;5;0;0
2019-10-18 02:30:00;3;3;9;3;0;9;8;0;0
2019-10-18 02:45:00;8;10;5;2;1;5;4;0;1
2019-10-18 03:00:00;6;4;5;1;1;8;8;2;3
2019-10-18 03:15:00;1;1;1;0;0;4;3;0;0
2019-10-18 03:30:00;4;6;1;0;0;8;1;0;1
2019-10-18 03:45:00;8;4;2;0;0;9;4;0;0
2019-10-18 04:00:00;14;6;5;2;1;14;12;0;0
2019-10-18 04:15:00;10;7;11;7;3;18;15;1;2
2019-10-18 04:30:00;10;7;13;7;0;15;11;0;0
2019-10-18 04:45:00;13;7;13;8;6;29;15;1;1
2019-10-18 05:00:00;24;13;10;2;1;30;17;0;0
2019-10-18 05:15:00;37;21;22;4;1;35;25;4;7
2019-10-18 05:30:00;35;20;33;6;2;55;43;7;10
2019-10-18 05:45:00;64;39;63;12;3;68;81;11;17
2019-10-18 06:00:00;40;46;58;11;4;62;56;4;7
2019-10-18 06:15:00;65;51;46;7;2;71;55;4;11
2019-10-18 06:30:00;67;96;86;17;9;105;85;11;18
2019-10-18 06:45:00;102;114;77;13;9;82;98;7;17
2019-10-18 07:00:00;110;133;84;20;10;86;86;6;13
2019-10-18 07:15:00;154;178;111;31;8;101;98;13;23
2019-10-18 07:30:00;154;149;64;35;15;96;109;20;26
2019-10-18 07:45:00;101;114;66;32;13;96;98;13;25
2019-10-18 08:00:00;105;134;83;17;13;120;112;7;17
2019-10-18 08:15:00;74;117;78;24;9;94;92;5;17
2019-10-18 08:30:00;74;137;73;14;10;93;87;8;17
2019-10-18 08:45:00;101;95;70;22;12;103;93;10;19
2019-10-18 09:00:00;97;106;80;14;11;104;88;18;23
2019-10-18 09:15:00;77;96;69;26;11;94;69;16;99
2019-10-18 09:30:00;109;96;72;19;8;97;72;8;14
2019-10-18 09:45:00;100;101;70;17;12;92;82;13;19
2019-10-18 10:00:00;86;96;95;17;13;95;77;13;19
2019-10-18 10:15:00;105;94;97;17;12;107;99;14;21
2019-10-18 10:30:00;104;123;72;25;12;92;81;10;21
2019-10-18 10:45:00;101;103;81;28;12;98;85;25;23
2019-10-18 11:00:00;112;115;95;27;11;128;97;21;25
2019-10-18 11:15:00;100;112;84;26;13;88;95;12;20
2019-10-18 11:30:00;116;116;82;23;9;107;109;19;19
2019-10-18 11:45:00;106;123;91;36;14;102;112;93;32
2019-10-18 12:00:00;113;142;101;30;12;135;96;26;30
2019-10-18 12:15:00;104;115;81;25;17;135;108;14;24
2019-10-18 12:30:00;115;132;92;27;12;120;121;23;24
2019-10-18 12:45:00;123;140;89;36;13;121;145;18;25
2019-10-18 13:00:00;104;128;98;22;10;125;111;18;26
2019-10-18 13:15:00;115;133;116;35;12;123;154;18;26
2019-10-18 13:30:00;116;133;87;25;10;126;130;14;20
2019-10-18 13:45:00;115;123;96;21;15;112;147;13;28
2019-10-18 14:00:00;103;127;98;36;13;133;130;8;23
2019-10-18 14:15:00;110;127;84;34;11;123;125;19;92
2019-10-18 14:30:00;108;125;82;25;12;130;124;19;21
2019-10-18 14:45:00;116;156;98;37;14;125;115;28;57
2019-10-18 15:00:00;123;127;106;28;10;128;148;20;20
2019-10-18 15:15:00;157;174;114;38;10;135;175;21;21
2019-10-18 15:30:00;121;142;85;39;9;115;128;20;26
