DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2020-01-26 00:00:00;21;11;0;0;22;8;3;3;2;0;17;12;8;30;8;0;0
2020-01-26 00:15:00;20;13;0;0;18;17;0;0;0;0;20;13;15;32;16;0;0
2020-01-26 00:30:00;30;12;0;0;21;7;3;3;0;1;24;14;10;26;9;0;0
2020-01-26 00:45:00;19;9;0;1;23;8;0;0;0;1;17;10;8;29;8;0;0
2020-01-26 01:00:00;19;10;1;0;15;7;0;0;0;0;19;11;8;22;7;0;0
2020-01-26 01:15:00;17;13;0;0;12;8;3;3;0;0;16;13;7;20;7;0;0
2020-01-26 01:30:00;11;10;0;0;17;5;3;3;3;0;12;11;5;20;5;0;0
2020-01-26 01:45:00;11;11;0;0;12;6;1;1;0;0;12;11;6;19;7;0;0
2020-01-26 02:00:00;10;6;0;0;14;10;2;2;0;0;9;7;10;22;10;0;0
2020-01-26 02:15:00;11;11;0;0;12;3;3;3;0;0;10;12;2;14;3;0;0
2020-01-26 02:30:00;10;7;0;0;11;7;0;0;0;0;11;7;7;17;7;0;0
2020-01-26 02:45:00;5;5;0;0;11;8;1;1;1;0;6;5;10;20;10;0;0
2020-01-26 03:00:00;10;8;0;0;12;3;3;3;2;0;11;9;3;15;3;0;0
2020-01-26 03:15:00;9;6;0;0;13;4;0;0;0;1;9;7;4;17;4;0;0
2020-01-26 03:30:00;4;8;0;0;8;2;0;0;0;0;4;7;3;9;3;0;0
2020-01-26 03:45:00;6;2;0;0;13;3;0;0;0;0;6;2;3;15;3;0;0
2020-01-26 04:00:00;5;2;0;0;7;6;1;1;1;0;5;2;6;13;6;0;0
2020-01-26 04:15:00;3;3;0;0;6;6;0;0;0;0;3;3;6;12;6;0;0
2020-01-26 04:30:00;4;1;0;0;8;5;0;0;0;0;4;1;7;13;7;0;0
2020-01-26 04:45:00;5;3;0;0;9;3;0;0;0;0;5;3;3;12;3;0;0
2020-01-26 05:00:00;5;1;0;0;8;1;0;0;0;0;5;1;1;9;1;0;0
2020-01-26 05:15:00;3;3;0;0;7;7;0;0;0;0;3;3;5;12;6;0;0
2020-01-26 05:30:00;4;2;0;0;9;4;0;0;0;1;4;2;4;13;4;0;0
2020-01-26 05:45:00;6;6;0;0;5;6;0;0;0;0;5;6;6;11;6;0;0
2020-01-26 06:00:00;4;4;0;0;11;1;0;0;0;0;4;4;1;12;1;0;0
2020-01-26 06:15:00;5;4;0;0;10;2;1;1;0;0;4;4;2;12;2;0;0
2020-01-26 06:30:00;9;4;0;0;5;2;0;0;0;0;9;4;2;7;2;0;0
2020-01-26 06:45:00;7;4;0;0;7;3;0;0;0;1;6;4;3;10;3;0;0
2020-01-26 07:00:00;16;2;0;0;10;0;1;1;1;0;15;5;0;10;0;0;0
2020-01-26 07:15:00;12;9;0;1;9;2;0;0;0;1;12;9;2;11;2;0;0
2020-01-26 07:30:00;8;13;0;0;12;7;0;0;0;0;8;13;9;18;9;0;0
2020-01-26 07:45:00;18;11;0;0;18;5;0;0;0;1;16;13;4;23;4;0;0
2020-01-26 08:00:00;13;8;0;0;13;3;0;0;0;0;13;9;3;16;3;0;0
2020-01-26 08:15:00;12;13;0;0;22;8;1;1;1;0;11;14;8;28;8;0;0
2020-01-26 08:30:00;15;17;0;1;30;10;0;0;0;0;16;16;11;38;11;0;0
2020-01-26 08:45:00;27;18;0;0;34;15;1;1;1;0;21;20;15;48;14;0;0
2020-01-26 09:00:00;32;18;0;0;30;11;1;1;1;1;26;19;13;40;13;0;0
2020-01-26 09:15:00;41;23;0;0;39;19;0;0;1;0;38;29;20;56;20;0;0
