DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2020-01-25 00:00:00;12;7;0;0;15;8;0;0;0;1;12;6;8;23;8;0;0
2020-01-25 00:15:00;15;9;0;0;26;8;4;4;2;0;17;11;9;31;9;0;0
2020-01-25 00:30:00;18;7;0;0;14;5;1;1;0;0;17;8;5;19;5;0;0
2020-01-25 00:45:00;17;7;0;0;19;9;1;1;1;0;17;7;9;27;9;0;0
2020-01-25 01:00:00;13;8;0;0;26;4;1;1;0;0;13;8;3;29;3;0;0
2020-01-25 01:15:00;10;7;0;0;13;9;0;0;0;0;9;9;9;21;9;0;0
2020-01-25 01:30:00;19;9;0;0;21;8;0;0;0;0;18;9;8;29;8;0;0
2020-01-25 01:45:00;10;6;0;0;17;6;2;2;0;0;10;6;5;22;5;0;0
2020-01-25 02:00:00;14;6;0;0;14;4;1;1;0;0;11;8;5;17;5;0;0
2020-01-25 02:15:00;7;4;0;0;8;4;1;1;0;0;4;7;4;13;4;0;0
2020-01-25 02:30:00;6;4;0;0;5;3;2;2;0;0;6;4;3;8;3;0;0
2020-01-25 02:45:00;2;2;0;0;11;5;0;0;0;0;2;2;4;16;4;0;0
2020-01-25 03:00:00;5;2;0;0;6;4;2;2;0;0;5;2;3;11;3;0;0
2020-01-25 03:15:00;10;3;0;0;4;1;1;1;0;0;8;4;1;5;1;0;0
2020-01-25 03:30:00;7;1;0;0;7;3;0;0;0;0;8;1;3;10;3;0;0
2020-01-25 03:45:00;5;2;0;0;7;1;1;1;0;0;5;2;1;8;1;0;0
2020-01-25 04:00:00;4;4;0;0;7;2;0;0;0;0;4;4;2;8;2;0;0
2020-01-25 04:15:00;6;2;0;0;6;2;2;2;0;0;3;2;2;7;2;0;0
2020-01-25 04:30:00;5;2;0;0;7;1;3;3;3;0;4;3;1;8;1;0;0
2020-01-25 04:45:00;12;2;0;0;8;1;1;1;0;0;10;4;1;9;3;0;0
2020-01-25 05:00:00;11;4;0;0;11;1;4;4;2;1;11;4;2;11;1;0;0
2020-01-25 05:15:00;6;5;0;1;11;7;0;0;0;0;5;5;7;17;7;0;0
2020-01-25 05:30:00;20;11;0;0;15;3;0;0;0;0;20;12;3;17;3;0;0
2020-01-25 05:45:00;18;16;0;1;14;6;0;0;0;2;17;17;7;20;7;0;0
2020-01-25 06:00:00;19;11;0;0;17;4;0;0;0;0;19;11;4;21;4;0;0
2020-01-25 06:15:00;19;12;0;0;12;9;1;1;0;0;18;12;9;19;9;0;0
2020-01-25 06:30:00;18;17;0;0;29;8;3;4;1;0;17;19;9;36;8;0;0
2020-01-25 06:45:00;23;20;0;1;19;6;0;0;0;1;23;21;6;25;6;0;0
2020-01-25 07:00:00;12;20;0;0;19;7;0;0;0;1;11;20;7;26;7;0;0
2020-01-25 07:15:00;26;15;0;1;22;8;0;0;0;1;24;16;7;29;7;0;0
2020-01-25 07:30:00;38;20;0;0;32;15;0;0;0;1;35;21;15;44;15;0;11
2020-01-25 07:45:00;42;34;0;1;29;13;1;0;0;2;37;35;13;40;12;0;0
2020-01-25 08:00:00;34;26;0;0;27;9;2;2;0;1;30;26;8;33;8;0;0
2020-01-25 08:15:00;50;34;0;0;51;27;3;4;1;0;48;35;28;72;28;0;0
2020-01-25 08:30:00;49;36;0;0;51;24;3;3;1;0;45;34;22;70;22;0;0
2020-01-25 08:45:00;59;66;1;3;64;36;1;2;2;2;49;68;37;91;35;0;5
2020-01-25 09:00:00;55;48;0;0;53;25;5;4;0;2;48;51;25;73;24;0;0
2020-01-25 09:15:00;60;69;0;0;76;43;5;5;2;1;57;73;40;105;38;2;0
2020-01-25 09:30:00;69;79;0;1;72;40;4;7;3;1;57;79;42;105;39;2;0
2020-01-25 09:45:00;92;127;1;4;104;54;9;9;4;1;73;129;56;149;54;0;1
2020-01-25 10:00:00;78;79;0;1;90;49;8;8;8;0;69;81;52;122;49;0;0
2020-01-25 10:15:00;85;116;0;1;103;67;6;7;5;0;77;118;67;152;66;0;0
2020-01-25 10:30:00;77;111;0;0;111;71;14;14;5;1;75;111;74;173;71;0;0
2020-01-25 10:45:00;98;119;0;2;113;66;12;12;5;5;78;123;65;167;64;0;8
2020-01-25 11:00:00;105;112;1;0;110;58;13;13;10;2;93;123;60;156;58;0;0
2020-01-25 11:15:00;101;137;1;1;126;66;12;12;8;2;87;144;69;170;67;6;2
2020-01-25 11:30:00;88;121;1;0;135;77;12;12;7;2;77;130;83;195;78;0;0
2020-01-25 11:45:00;88;127;0;1;153;59;13;14;9;4;82;130;67;196;65;2;1
2020-01-25 12:00:00;96;130;2;0;132;70;14;14;6;0;94;135;73;185;72;1;2
2020-01-25 12:15:00;121;147;0;3;138;73;17;18;6;1;114;147;75;183;73;0;19
2020-01-25 12:30:00;115;146;1;1;137;64;15;15;10;1;112;154;70;190;69;12;0
2020-01-25 12:45:00;111;157;1;3;151;66;15;14;12;3;105;162;72;194;72;1;8
2020-01-25 13:00:00;129;146;1;2;141;73;11;10;6;3;123;149;76;194;74;0;0
2020-01-25 13:15:00;125;154;1;1;143;71;16;16;4;1;116;161;77;196;76;1;0
2020-01-25 13:30:00;125;164;1;3;142;89;12;13;6;4;125;166;86;212;87;26;0
2020-01-25 13:45:00;128;144;2;1;142;86;10;11;6;1;122;149;88;207;88;0;0
2020-01-25 14:00:00;110;147;1;0;155;95;10;10;3;1;100;152;96;234;95;0;0
2020-01-25 14:15:00;140;164;1;0;148;105;8;9;5;0;131;172;103;217;106;0;4
2020-01-25 14:30:00;129;168;0;0;154;92;13;13;7;2;121;171;98;224;97;0;0
2020-01-25 14:45:00;125;157;1;0;162;91;8;9;5;1;119;160;101;226;102;2;3
2020-01-25 15:00:00;140;158;0;0;129;77;7;7;6;0;127;165;77;191;76;12;0
2020-01-25 15:15:00;120;156;0;1;168;91;8;8;9;0;121;161;106;236;104;5;0
2020-01-25 15:30:00;119;150;0;0;147;94;13;14;9;0;117;157;97;220;97;0;4
2020-01-25 15:45:00;105;132;0;1;147;95;8;8;4;1;94;138;98;214;96;10;0
2020-01-25 16:00:00;91;144;2;0;131;73;11;11;0;2;85;148;73;193;73;4;0
2020-01-25 16:15:00;106;139;0;1;151;73;3;4;1;1;96;143;81;199;81;0;0
2020-01-25 16:30:00;99;117;1;0;146;73;8;8;3;0;97;121;73;207;73;3;5
2020-01-25 16:45:00;101;106;0;0;130;68;10;10;5;1;90;111;70;183;66;0;23
2020-01-25 17:00:00;92;115;0;1;139;71;5;5;0;2;87;119;77;197;76;0;0
2020-01-25 17:15:00;98;97;0;2;140;66;6;6;4;2;92;104;75;190;73;6;0
2020-01-25 17:30:00;80;101;0;2;155;71;1;1;0;3;75;103;69;207;70;0;11
2020-01-25 17:45:00;96;115;3;5;154;65;4;6;2;12;89;117;69;200;67;0;4
2020-01-25 18:00:00;74;94;2;3;113;48;9;9;6;8;73;98;47;155;48;1;0
2020-01-25 18:15:00;91;78;1;1;125;60;1;1;1;3;87;82;65;172;65;0;0
2020-01-25 18:30:00;91;87;1;1;112;47;1;1;1;5;87;89;44;151;44;0;0
2020-01-25 18:45:00;68;74;2;3;117;68;1;0;0;6;64;74;71;172;71;1;0
