DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2019-10-04 00:00:00;9;9;2;6;2;4;0;0;0;0
2019-10-04 00:15:00;3;5;3;2;2;2;0;0;0;0
2019-10-04 00:30:00;7;9;1;10;0;3;0;0;0;0
2019-10-04 00:45:00;2;5;1;0;2;2;0;0;0;0
2019-10-04 01:00:00;5;3;1;1;0;1;0;0;0;0
2019-10-04 01:15:00;5;6;0;2;3;3;0;0;0;0
2019-10-04 01:30:00;5;4;0;1;1;3;0;0;0;0
2019-10-04 01:45:00;3;3;0;0;0;3;0;0;0;0
2019-10-04 02:00:00;0;2;0;2;0;0;0;0;0;0
2019-10-04 02:15:00;2;2;0;1;1;3;0;0;0;0
2019-10-04 02:30:00;1;4;0;0;2;1;0;0;0;0
2019-10-04 02:45:00;0;0;1;0;0;0;0;0;0;0
2019-10-04 03:00:00;1;1;0;0;0;0;0;0;0;0
2019-10-04 03:15:00;0;1;0;1;0;0;0;0;0;0
2019-10-04 03:30:00;0;0;0;0;0;0;0;0;0;0
2019-10-04 03:45:00;0;0;0;1;2;0;0;0;0;0
2019-10-04 04:00:00;0;1;0;0;1;0;0;0;0;0
2019-10-04 04:15:00;0;1;1;2;0;0;0;0;0;0
2019-10-04 04:30:00;1;3;0;2;1;1;0;0;0;0
2019-10-04 04:45:00;1;1;2;0;1;1;0;0;0;0
2019-10-04 05:00:00;2;0;0;2;5;4;0;0;0;0
2019-10-04 05:15:00;1;2;2;3;1;9;0;0;0;0
2019-10-04 05:30:00;5;7;4;3;5;5;0;0;0;0
2019-10-04 05:45:00;2;9;4;5;6;9;0;0;0;0
2019-10-04 06:00:00;5;11;5;3;9;12;0;0;0;0
2019-10-04 06:15:00;7;23;14;7;16;24;0;0;0;0
2019-10-04 06:30:00;9;13;14;8;17;16;0;0;0;0
2019-10-04 06:45:00;10;14;17;11;23;34;0;0;0;0
2019-10-04 07:00:00;10;27;32;6;17;61;0;0;0;0
2019-10-04 07:15:00;29;41;90;20;45;97;0;0;0;0
2019-10-04 07:30:00;33;46;89;16;50;104;0;0;0;0
2019-10-04 07:45:00;43;63;67;31;56;77;0;0;0;0
2019-10-04 08:00:00;21;37;44;21;41;45;0;0;0;0
2019-10-04 08:15:00;22;22;35;21;28;27;0;0;0;0
2019-10-04 08:30:00;19;36;33;35;37;52;0;0;0;0
2019-10-04 08:45:00;29;39;36;35;37;35;0;0;0;0
2019-10-04 09:00:00;24;22;32;34;27;30;0;0;0;0
2019-10-04 09:15:00;30;29;34;49;31;37;0;0;0;0
2019-10-04 09:30:00;34;49;31;40;42;48;0;0;0;0
2019-10-04 09:45:00;23;32;36;45;40;41;0;0;0;0
2019-10-04 10:00:00;25;43;37;57;42;26;0;0;0;0
2019-10-04 10:15:00;17;40;45;50;32;25;0;0;0;0
2019-10-04 10:30:00;31;44;48;55;50;38;0;0;0;0
2019-10-04 10:45:00;45;54;37;61;35;38;0;0;0;0
2019-10-04 11:00:00;42;61;50;51;50;36;0;0;0;0
2019-10-04 11:15:00;42;54;45;72;38;34;0;0;0;0
2019-10-04 11:30:00;33;53;45;73;39;45;0;0;0;0
2019-10-04 11:45:00;48;37;49;88;33;41;0;0;0;0
2019-10-04 12:00:00;43;39;34;71;43;44;0;0;0;0
2019-10-04 12:15:00;53;62;43;78;23;37;0;0;0;0
2019-10-04 12:30:00;63;69;59;81;46;51;0;0;0;0
2019-10-04 12:45:00;53;80;82;86;32;51;0;0;0;0
2019-10-04 13:00:00;90;100;61;85;35;293;0;0;0;0
2019-10-04 13:15:00;79;106;59;51;24;39;0;0;0;0
2019-10-04 13:30:00;52;61;34;60;24;39;0;0;0;0
2019-10-04 13:45:00;83;66;40;62;35;37;0;0;0;0
2019-10-04 14:00:00;61;90;45;72;35;37;0;0;0;0
2019-10-04 14:15:00;57;66;48;64;41;37;0;0;0;0
2019-10-04 14:30:00;58;66;56;58;30;48;0;0;0;0
2019-10-04 14:45:00;67;81;49;67;39;44;0;0;0;0
2019-10-04 15:00:00;49;60;58;69;34;35;0;0;0;0
2019-10-04 15:15:00;54;62;52;56;26;47;0;0;0;0
2019-10-04 15:30:00;50;65;40;70;32;53;0;0;0;0
