DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2020-06-01 00:00:00;4;6;0;3;1;2;0;0;0;0
2020-06-01 00:15:00;4;8;0;2;2;4;0;0;0;0
2020-06-01 00:30:00;1;1;3;3;3;0;0;0;0;0
2020-06-01 00:45:00;4;7;2;2;2;5;0;0;0;0
2020-06-01 01:00:00;3;4;3;6;1;1;0;0;0;0
2020-06-01 01:15:00;1;1;3;4;0;1;0;0;0;0
2020-06-01 01:30:00;1;3;1;0;2;0;0;0;0;0
2020-06-01 01:45:00;1;1;1;3;0;0;0;0;0;0
2020-06-01 02:00:00;0;1;0;1;1;0;0;0;0;0
2020-06-01 02:15:00;1;1;2;4;1;0;0;0;0;0
2020-06-01 02:30:00;0;1;1;0;1;0;0;0;0;0
2020-06-01 02:45:00;1;1;0;1;0;1;0;0;0;0
2020-06-01 03:00:00;2;0;0;2;1;0;0;0;0;0
2020-06-01 03:15:00;0;0;0;1;0;0;0;0;0;0
2020-06-01 03:30:00;0;0;0;0;0;0;0;0;0;0
2020-06-01 03:45:00;0;0;0;2;0;0;0;0;0;0
2020-06-01 04:00:00;1;1;0;1;1;1;0;0;0;0
2020-06-01 04:15:00;1;2;1;0;0;0;0;0;0;0
2020-06-01 04:30:00;0;0;0;1;0;0;0;0;0;0
2020-06-01 04:45:00;0;0;0;0;2;0;0;0;0;0
2020-06-01 05:00:00;0;3;4;4;1;0;0;0;0;0
2020-06-01 05:15:00;3;2;0;0;0;5;0;0;0;0
2020-06-01 05:30:00;0;0;1;2;0;8;0;0;0;0
2020-06-01 05:45:00;3;6;0;3;0;2;0;0;0;0
2020-06-01 06:00:00;1;5;4;5;0;0;0;0;0;0
2020-06-01 06:15:00;6;5;0;2;0;0;0;0;0;0
2020-06-01 06:30:00;5;3;2;0;1;3;0;0;0;0
2020-06-01 06:45:00;0;2;0;3;1;4;0;0;0;0
2020-06-01 07:00:00;1;6;3;3;2;2;0;0;0;0
2020-06-01 07:15:00;2;4;1;5;0;0;0;0;0;0
2020-06-01 07:30:00;2;5;0;6;1;6;0;0;0;0
2020-06-01 07:45:00;4;3;4;7;2;3;0;0;0;0
2020-06-01 08:00:00;4;2;4;5;6;2;0;0;0;0
2020-06-01 08:15:00;6;7;3;7;4;5;0;0;0;0
2020-06-01 08:30:00;2;9;6;15;2;3;0;0;0;0
2020-06-01 08:45:00;7;6;4;8;8;6;0;0;0;0
2020-06-01 09:00:00;6;8;3;16;9;7;0;0;0;0
2020-06-01 09:15:00;12;8;3;12;9;11;0;0;0;0
2020-06-01 09:30:00;11;9;6;10;8;11;0;0;0;0
2020-06-01 09:45:00;10;8;9;21;7;14;0;0;0;0
2020-06-01 10:00:00;11;21;14;16;16;12;0;0;0;0
2020-06-01 10:15:00;14;18;15;19;9;7;0;0;0;0
2020-06-01 10:30:00;6;9;8;15;13;11;0;0;0;0
2020-06-01 10:45:00;6;10;11;16;16;12;0;0;0;0
2020-06-01 11:00:00;18;20;18;33;21;13;0;0;0;0
2020-06-01 11:15:00;11;17;19;34;20;18;0;0;0;0
2020-06-01 11:30:00;29;16;16;16;11;16;0;0;0;0
2020-06-01 11:45:00;19;14;11;27;22;20;0;0;0;0
2020-06-01 12:00:00;26;21;17;18;15;12;0;0;0;0
2020-06-01 12:15:00;19;21;11;26;22;15;0;0;0;0
2020-06-01 12:30:00;28;18;12;26;11;13;0;0;0;0
2020-06-01 12:45:00;26;19;37;20;13;15;0;0;0;0
2020-06-01 13:00:00;21;16;17;16;15;15;0;0;0;0
2020-06-01 13:15:00;19;12;7;24;19;12;0;0;0;0
2020-06-01 13:30:00;21;15;17;28;27;14;0;0;0;0
2020-06-01 13:45:00;16;18;24;29;11;9;0;0;0;0
2020-06-01 14:00:00;16;23;24;29;20;14;0;0;0;0
2020-06-01 14:15:00;18;12;22;38;23;20;0;0;0;0
2020-06-01 14:30:00;27;16;18;30;23;22;0;0;0;0
2020-06-01 14:45:00;19;18;13;29;19;32;0;0;0;0
2020-06-01 15:00:00;26;31;13;40;22;22;0;0;0;0
2020-06-01 15:15:00;28;26;20;43;17;18;0;0;0;0
2020-06-01 15:30:00;26;26;19;27;18;15;0;0;0;0
2020-06-01 15:45:00;20;20;15;33;16;29;0;0;0;0
2020-06-01 16:00:00;20;32;14;36;19;16;0;0;0;0
2020-06-01 16:15:00;34;23;14;29;23;23;0;0;0;0
2020-06-01 16:30:00;23;19;27;22;15;11;0;0;0;0
2020-06-01 16:45:00;32;22;25;29;27;24;0;0;0;0
2020-06-01 17:00:00;40;30;33;38;24;14;0;0;0;0
2020-06-01 17:15:00;26;34;21;38;15;20;0;0;0;0
2020-06-01 17:30:00;46;39;15;39;20;25;0;0;0;0
2020-06-01 17:45:00;31;21;21;32;21;25;0;0;0;0
