DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DD1);31(DB2);32(TARDD);33(TAFGA);34(TAFGC);35(TAFBA);36(TAFBB);37(TAFBC);38(TAFBD)
2020-01-24 00:00:00;6;1;4;4;11;2;1;6;0;0;0;0;0;0;0
2020-01-24 00:15:00;7;0;1;1;10;0;3;1;0;0;0;0;0;0;0
2020-01-24 00:30:00;4;2;2;6;13;0;3;7;0;0;0;0;0;0;0
2020-01-24 00:45:00;3;2;2;6;7;1;4;7;0;0;0;0;0;0;0
2020-01-24 01:00:00;5;2;4;4;7;1;3;9;0;0;0;0;0;0;0
2020-01-24 01:15:00;4;2;0;3;5;1;4;6;0;0;0;0;0;0;0
2020-01-24 01:30:00;0;1;8;8;4;0;1;14;0;0;0;0;0;0;0
2020-01-24 01:45:00;6;1;5;1;4;0;4;8;0;0;1;0;0;0;0
2020-01-24 02:00:00;1;0;3;1;2;1;1;4;0;0;0;0;0;1;0
2020-01-24 02:15:00;6;1;3;3;2;0;1;7;0;0;0;0;0;0;0
2020-01-24 02:30:00;4;2;4;2;1;1;1;6;0;0;0;0;0;0;0
2020-01-24 02:45:00;3;1;4;3;4;1;1;7;0;0;0;0;0;0;0
2020-01-24 03:00:00;6;2;1;1;1;0;1;3;0;0;0;0;0;0;0
2020-01-24 03:15:00;4;0;1;5;1;0;0;3;0;0;0;0;0;0;0
2020-01-24 03:30:00;8;0;4;3;7;0;1;6;0;0;0;0;0;0;0
2020-01-24 03:45:00;8;2;2;3;7;0;3;8;0;0;0;0;0;0;0
2020-01-24 04:00:00;5;3;3;2;3;1;3;9;0;0;0;0;0;0;0
2020-01-24 04:15:00;4;1;6;2;3;0;5;8;0;0;1;0;0;0;0
2020-01-24 04:30:00;4;4;5;10;7;1;2;12;0;0;0;0;0;0;0
2020-01-24 04:45:00;16;3;5;7;10;1;1;13;0;0;0;0;0;0;0
2020-01-24 05:00:00;22;4;4;6;11;2;3;6;0;0;0;0;0;0;0
2020-01-24 05:15:00;46;9;11;7;13;1;10;21;0;1;2;0;0;0;0
2020-01-24 05:30:00;59;12;16;29;13;2;25;35;0;2;2;0;0;0;0
2020-01-24 05:45:00;98;43;15;52;27;3;30;40;0;0;3;0;1;1;0
2020-01-24 06:00:00;99;38;29;37;30;4;23;29;0;0;1;0;0;1;0
2020-01-24 06:15:00;119;37;22;34;40;5;28;31;0;0;0;0;0;0;0
2020-01-24 06:30:00;101;34;20;63;33;3;40;41;0;0;0;0;0;0;0
