DATUM;1(DB1);2(DRDA);3(DRDB);4(TAFGA);5(TAFGB);6(TARDA1);7(TARDB1);8(TAFBA);9(TAFBB)
2020-06-16 00:00:00;2;0;0;0;0;0;0;0;0
2020-06-16 00:15:00;3;0;0;0;0;0;0;0;0
2020-06-16 00:30:00;1;1;2;0;0;0;0;0;0
2020-06-16 00:45:00;2;0;0;0;0;0;0;0;0
2020-06-16 01:00:00;0;0;0;0;0;0;0;0;0
2020-06-16 01:15:00;0;0;0;0;0;0;0;0;0
2020-06-16 01:30:00;0;0;0;0;0;0;0;0;0
2020-06-16 01:45:00;0;0;2;0;0;0;0;0;0
2020-06-16 02:00:00;0;0;0;0;0;0;0;0;0
2020-06-16 02:15:00;0;0;0;0;0;0;0;0;0
2020-06-16 02:30:00;0;0;0;0;0;0;0;0;0
2020-06-16 03:00:00;0;0;0;0;0;0;0;0;0
2020-06-16 03:15:00;1;0;0;0;0;0;0;0;0
2020-06-16 03:30:00;0;0;0;0;0;0;0;0;0
2020-06-16 03:45:00;0;0;0;0;0;0;0;0;0
2020-06-16 04:00:00;0;0;0;0;0;0;0;0;0
2020-06-16 04:15:00;0;0;0;0;0;0;0;0;0
2020-06-16 04:30:00;0;0;0;0;0;0;0;0;0
2020-06-16 04:45:00;1;0;3;0;0;0;0;0;0
2020-06-16 05:00:00;1;0;0;0;0;0;0;0;0
2020-06-16 05:15:00;0;0;4;0;0;0;0;0;0
2020-06-16 05:30:00;3;0;2;0;0;0;0;0;0
2020-06-16 05:45:00;6;0;0;1;0;0;0;0;0
2020-06-16 06:00:00;4;1;2;1;0;0;0;0;0
2020-06-16 06:15:00;3;0;2;0;1;0;0;0;1
2020-06-16 06:30:00;3;2;9;1;0;1;0;0;0
2020-06-16 06:45:00;5;2;6;1;0;0;0;0;0
2020-06-16 07:00:00;7;3;5;1;0;1;2;0;0
2020-06-16 07:15:00;15;6;15;1;0;2;0;0;0
2020-06-16 07:30:00;8;4;10;4;0;1;1;3;0
2020-06-16 07:45:00;13;4;9;0;7;2;1;0;14
2020-06-16 08:00:00;25;4;9;4;0;1;2;5;0
2020-06-16 08:15:00;28;7;8;6;4;2;3;0;2
2020-06-16 08:30:00;23;8;5;5;2;0;1;2;0
2020-06-16 08:45:00;39;13;12;5;4;1;0;0;0
2020-06-16 09:00:00;28;5;13;5;2;0;3;2;0
2020-06-16 09:15:00;34;9;13;4;7;1;1;0;0
2020-06-16 09:30:00;49;6;13;9;4;0;1;2;1
2020-06-16 09:45:00;46;11;12;7;2;0;1;3;8
2020-06-16 10:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-16 10:15:00;47;5;8;8;7;2;4;14;3
2020-06-16 10:30:00;53;8;11;9;2;0;3;0;0
2020-06-16 10:45:00;49;9;17;3;1;3;2;0;0
2020-06-16 11:00:00;66;4;9;6;5;0;4;23;0
2020-06-16 11:15:00;56;7;20;6;3;1;4;11;0
2020-06-16 11:30:00;51;11;28;1;9;2;0;0;4
2020-06-16 11:45:00;56;15;14;5;6;1;1;2;0
2020-06-16 12:00:00;76;8;27;5;9;0;1;13;0
2020-06-16 12:15:00;74;7;8;8;3;1;0;1;0
2020-06-16 12:30:00;66;9;11;3;5;2;1;0;0
2020-06-16 12:45:00;52;8;12;3;7;0;3;13;63
2020-06-16 13:00:00;56;24;23;7;2;4;5;0;3
2020-06-16 13:15:00;52;8;15;4;2;1;2;1;9
2020-06-16 13:30:00;52;12;15;2;2;7;1;1;1
2020-06-16 13:45:00;41;6;15;5;3;0;2;0;0
2020-06-16 14:00:00;58;10;17;2;1;2;4;0;0
2020-06-16 14:15:00;65;6;10;3;1;1;2;0;1
2020-06-16 14:30:00;56;14;26;4;8;0;2;0;0
2020-06-16 14:45:00;71;14;21;5;5;0;0;6;0
2020-06-16 15:00:00;64;6;9;11;5;1;2;18;1
2020-06-16 15:15:00;59;11;15;6;2;0;0;2;0
2020-06-16 15:30:00;55;11;27;6;7;0;1;0;3
2020-06-16 15:45:00;83;14;19;6;1;1;1;3;0
2020-06-16 16:00:00;63;17;20;3;5;2;3;4;0
2020-06-16 16:15:00;59;15;22;2;4;2;0;0;0
2020-06-16 16:30:00;67;18;23;4;2;4;10;2;1
2020-06-16 16:45:00;63;14;21;3;3;3;1;0;1
2020-06-16 17:00:00;68;18;30;2;4;2;3;1;0
2020-06-16 17:15:00;59;18;32;5;5;0;0;0;0
2020-06-16 17:30:00;93;15;25;3;5;0;3;0;0
2020-06-16 17:45:00;81;25;22;7;7;0;1;1;0
2020-06-16 18:00:00;63;12;21;6;10;2;5;37;0
2020-06-16 18:15:00;56;12;22;4;0;3;1;0;0
2020-06-16 18:30:00;48;21;18;4;3;0;0;10;0
2020-06-16 18:45:00;58;8;24;7;1;1;1;28;0
2020-06-16 19:00:00;68;8;21;8;5;2;1;3;16
2020-06-16 19:15:00;47;6;19;4;2;2;3;3;0
2020-06-16 19:30:00;43;10;26;1;4;2;3;3;77
2020-06-16 19:45:00;49;8;11;7;2;1;2;9;5
2020-06-16 20:00:00;42;7;20;3;2;1;0;3;0
2020-06-16 20:15:00;25;6;14;6;3;1;0;6;0
2020-06-16 20:30:00;12;6;7;2;2;0;1;0;2
2020-06-16 20:45:00;20;2;9;4;1;1;1;0;3
2020-06-16 21:00:00;17;0;7;1;4;0;1;11;4
2020-06-16 21:15:00;13;3;8;4;2;1;1;0;2
2020-06-16 21:30:00;19;5;4;0;1;0;2;0;0
2020-06-16 21:45:00;9;7;5;1;1;0;1;0;0
2020-06-16 22:00:00;14;3;4;1;2;0;2;1;5
2020-06-16 22:15:00;3;2;2;1;1;0;0;0;4
2020-06-16 22:30:00;4;1;2;1;0;0;2;0;0
2020-06-16 22:45:00;3;1;5;0;1;0;1;0;1
2020-06-16 23:00:00;10;1;1;0;0;0;0;0;0
2020-06-16 23:15:00;7;0;0;0;0;0;0;0;0
2020-06-16 23:30:00;1;0;1;0;0;0;0;0;0
