DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-05-21 00:00:00;0;17;10;16;5;0;0
2020-05-21 00:15:00;0;9;9;14;13;3;3
2020-05-21 00:30:00;0;11;15;12;7;0;0
2020-05-21 00:45:00;0;11;15;17;11;0;0
2020-05-21 01:00:00;0;12;11;8;3;0;0
2020-05-21 01:15:00;0;13;18;14;8;0;0
2020-05-21 01:30:00;0;10;6;7;6;0;0
2020-05-21 01:45:00;0;9;4;12;6;0;0
2020-05-21 02:00:00;0;3;2;6;8;0;0
2020-05-21 02:15:00;0;6;7;4;3;0;0
2020-05-21 02:30:00;0;2;0;7;2;0;0
2020-05-21 02:45:00;0;1;2;3;2;0;0
2020-05-21 03:00:00;0;3;1;8;3;0;0
2020-05-21 03:15:00;0;3;1;5;3;0;0
2020-05-21 03:30:00;0;3;0;3;0;0;0
2020-05-21 03:45:00;0;3;3;2;3;0;0
2020-05-21 04:00:00;0;2;2;3;4;0;0
2020-05-21 04:15:00;0;6;1;3;2;1;1
2020-05-21 04:30:00;0;1;5;5;6;0;0
2020-05-21 04:45:00;0;7;3;7;4;1;1
2020-05-21 05:00:00;0;11;2;11;7;0;0
2020-05-21 05:15:00;0;8;6;9;3;1;1
2020-05-21 05:30:00;0;11;10;8;4;0;0
2020-05-21 05:45:00;0;6;7;17;14;1;1
2020-05-21 06:00:00;0;8;6;37;17;0;0
2020-05-21 06:15:00;0;11;11;23;10;1;1
2020-05-21 06:30:00;2;11;2;11;3;0;0
2020-05-21 06:45:00;0;7;8;16;5;1;1
2020-05-21 07:00:00;0;13;13;24;5;0;0
2020-05-21 07:15:00;0;15;2;14;7;1;1
2020-05-21 07:30:00;0;14;14;15;10;0;0
2020-05-21 07:45:00;0;0;23;19;10;1;1
2020-05-21 08:00:00;0;1;39;20;13;2;2
2020-05-21 08:15:00;0;0;42;27;10;0;0
2020-05-21 08:30:00;0;2;33;34;15;2;2
2020-05-21 08:45:00;0;10;40;39;19;0;0
2020-05-21 09:00:00;0;29;30;41;14;1;1
2020-05-21 09:15:00;3;25;25;36;14;0;0
2020-05-21 09:30:00;5;41;34;51;25;1;1
2020-05-21 09:45:00;9;32;64;52;44;1;1
2020-05-21 10:00:00;0;2;93;57;38;3;3
2020-05-21 10:15:00;3;5;87;59;35;0;0
2020-05-21 10:30:00;4;3;105;59;49;2;2
2020-05-21 10:45:00;14;4;125;67;42;0;0
2020-05-21 11:00:00;13;36;47;64;48;2;2
2020-05-21 11:15:00;2;52;44;80;39;0;0
2020-05-21 11:30:00;14;58;53;57;52;2;2
2020-05-21 11:45:00;2;57;47;69;54;0;0
2020-05-21 12:00:00;0;48;41;62;54;2;2
2020-05-21 12:15:00;6;54;42;56;66;1;1
2020-05-21 12:30:00;12;54;50;74;46;2;2
2020-05-21 12:45:00;4;51;53;73;63;0;0
2020-05-21 13:00:00;7;60;47;49;36;1;1
2020-05-21 13:15:00;5;56;54;68;56;1;1
2020-05-21 13:30:00;2;67;56;72;38;1;1
2020-05-21 13:45:00;17;59;59;84;57;0;0
2020-05-21 14:00:00;5;65;51;69;56;2;2
2020-05-21 14:15:00;2;61;53;76;61;0;0
2020-05-21 14:30:00;14;64;73;84;62;2;2
2020-05-21 14:45:00;16;53;56;96;63;1;1
2020-05-21 15:00:00;14;74;59;77;54;2;2
2020-05-21 15:15:00;4;63;43;89;50;0;0
2020-05-21 15:30:00;7;63;46;65;46;2;2
2020-05-21 15:45:00;6;64;55;67;51;0;0
2020-05-21 16:00:00;13;49;51;66;59;2;2
2020-05-21 16:15:00;4;60;56;61;45;0;0
2020-05-21 16:30:00;5;50;57;70;47;2;2
2020-05-21 16:45:00;15;61;57;61;49;0;0
2020-05-21 17:00:00;0;57;59;71;69;1;1
2020-05-21 17:15:00;2;62;43;84;81;1;1
2020-05-21 17:30:00;7;63;57;97;71;3;3
2020-05-21 17:45:00;0;75;71;80;67;0;0
2020-05-21 18:00:00;7;59;61;83;69;2;2
2020-05-21 18:15:00;5;55;59;63;50;0;0
2020-05-21 18:30:00;14;57;56;80;60;1;1
2020-05-21 18:45:00;20;40;81;67;60;0;0
2020-05-21 19:00:00;10;31;103;84;54;2;2
2020-05-21 19:15:00;0;23;97;72;66;1;1
2020-05-21 19:30:00;22;31;90;59;51;2;2
2020-05-21 19:45:00;1;33;75;61;41;0;0
2020-05-21 20:00:00;1;55;50;72;49;1;1
2020-05-21 20:15:00;0;43;48;63;47;1;1
2020-05-21 20:30:00;0;65;9;59;50;1;1
2020-05-21 20:45:00;1;47;43;55;44;0;0
2020-05-21 21:00:00;0;38;13;37;31;2;2
2020-05-21 21:15:00;0;37;12;39;32;0;0
2020-05-21 21:30:00;2;29;28;46;34;1;1
2020-05-21 21:45:00;2;31;40;38;39;1;1
2020-05-21 22:00:00;0;34;21;40;27;2;2
2020-05-21 22:15:00;0;24;14;21;27;1;1
2020-05-21 22:30:00;0;19;16;22;18;1;1
2020-05-21 22:45:00;1;23;22;21;20;1;1
2020-05-21 23:00:00;1;23;1;21;16;2;2
2020-05-21 23:15:00;0;14;7;17;20;1;1
2020-05-21 23:30:00;0;18;0;24;14;1;1
2020-05-21 23:45:00;0;17;6;22;14;0;0
