DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC3);7(DD12);8(TAFBB);9(TAFBC);10(TAFBD);11(TARDB);12(TARDD)
2020-09-21 00:00:00;1;4;8;0;0;4;0;0;0;0;0;0
2020-09-21 00:15:00;1;2;4;0;5;2;0;0;0;0;0;0
2020-09-21 00:30:00;2;1;2;0;0;1;0;0;0;0;0;0
2020-09-21 00:45:00;1;2;7;2;0;4;0;0;0;0;0;0
2020-09-21 01:00:00;1;2;4;0;0;2;0;0;0;0;0;0
2020-09-21 01:15:00;1;2;4;0;0;2;0;0;0;0;0;0
2020-09-21 01:30:00;0;0;1;0;0;1;0;0;0;0;0;0
2020-09-21 01:45:00;1;2;4;1;0;2;0;0;0;0;0;0
2020-09-21 02:00:00;0;0;1;1;0;1;0;0;0;0;0;0
2020-09-21 02:15:00;0;0;2;0;0;2;0;0;0;0;0;0
2020-09-21 02:30:00;0;0;2;0;0;2;0;0;0;0;0;0
2020-09-21 02:45:00;2;5;4;0;0;1;0;0;0;0;0;0
2020-09-21 03:00:00;2;2;1;0;0;0;0;0;0;0;0;0
2020-09-21 03:15:00;0;0;1;0;0;1;0;0;0;0;0;0
2020-09-21 03:30:00;0;2;3;0;0;1;0;0;0;0;0;0
2020-09-21 03:45:00;0;0;1;0;0;1;0;0;0;0;0;0
2020-09-21 04:00:00;3;1;0;0;0;1;0;0;0;0;0;0
2020-09-21 04:15:00;0;1;6;0;0;5;0;0;0;0;0;0
2020-09-21 04:30:00;2;3;4;1;0;2;0;0;0;0;0;0
2020-09-21 04:45:00;0;5;9;0;0;4;0;0;0;0;0;0
2020-09-21 05:00:00;6;10;10;0;0;4;0;0;0;0;0;0
2020-09-21 05:15:00;5;4;6;1;1;3;0;0;0;0;0;0
2020-09-21 05:30:00;5;9;14;1;3;8;0;0;0;0;0;0
2020-09-21 05:45:00;16;15;18;1;4;7;0;0;0;0;0;0
2020-09-21 06:00:00;16;16;33;2;8;29;0;0;0;0;0;0
2020-09-21 06:15:00;22;26;32;6;6;16;0;0;0;0;0;0
2020-09-21 06:30:00;26;29;46;16;8;36;0;0;1;0;0;0
2020-09-21 06:45:00;37;50;59;15;6;31;0;0;0;0;0;0
2020-09-21 07:00:00;36;54;64;42;8;30;0;1;1;1;0;0
2020-09-21 07:15:00;70;104;94;66;10;53;0;0;0;0;0;0
2020-09-21 07:30:00;80;120;86;82;15;88;2;5;0;7;0;0
2020-09-21 07:45:00;57;81;83;51;10;92;0;1;0;0;0;0
2020-09-21 08:00:00;53;37;79;11;9;76;0;0;1;0;0;0
2020-09-21 08:15:00;48;49;71;15;6;55;0;0;0;0;0;0
2020-09-21 08:30:00;55;50;61;17;8;38;1;0;1;0;0;0
2020-09-21 08:45:00;44;46;59;9;4;40;0;0;0;0;0;0
2020-09-21 09:00:00;42;47;77;10;8;51;1;0;0;0;0;0
2020-09-21 09:15:00;53;38;52;7;7;30;1;0;1;0;0;0
2020-09-21 09:30:00;33;42;73;13;6;51;4;0;0;2;0;0
2020-09-21 09:45:00;50;62;95;18;7;53;1;0;0;0;0;0
2020-09-21 10:00:00;45;47;75;18;10;49;0;1;0;0;0;0
2020-09-21 10:15:00;40;35;63;6;7;41;0;0;4;1;0;0
2020-09-21 10:30:00;33;47;74;17;10;54;1;0;1;0;0;0
2020-09-21 10:45:00;50;39;78;9;4;53;1;0;1;0;0;0
2020-09-21 11:00:00;42;35;67;17;9;50;2;0;0;0;0;0
2020-09-21 11:15:00;42;52;92;19;6;58;1;1;3;0;0;0
2020-09-21 11:30:00;35;39;72;17;10;45;0;0;0;0;0;0
2020-09-21 11:45:00;38;49;86;22;8;58;0;0;0;0;0;0
2020-09-21 12:00:00;28;45;71;25;7;47;1;1;0;0;0;0
2020-09-21 12:15:00;32;44;90;28;6;63;1;1;3;0;0;0
2020-09-21 12:30:00;41;47;76;29;10;51;0;3;1;0;0;0
2020-09-21 12:45:00;37;50;87;38;6;77;0;2;0;0;0;0
2020-09-21 13:00:00;36;36;98;47;8;62;0;1;4;0;0;0
2020-09-21 13:15:00;40;34;69;26;16;47;0;0;1;0;0;0
2020-09-21 13:30:00;38;42;72;27;8;56;1;1;0;0;0;0
2020-09-21 13:45:00;45;42;77;18;7;64;0;0;1;0;0;0
2020-09-21 14:00:00;39;34;67;25;7;61;0;2;0;1;0;0
2020-09-21 14:15:00;38;45;72;29;5;61;0;0;0;0;0;0
2020-09-21 14:30:00;28;31;105;23;12;92;1;0;0;0;0;0
2020-09-21 14:45:00;41;51;101;57;5;95;0;0;0;0;0;0
2020-09-21 15:00:00;38;47;123;59;9;80;1;2;0;0;0;0
2020-09-21 15:15:00;35;36;88;30;6;79;0;0;2;0;0;0
2020-09-21 15:30:00;32;46;85;38;10;84;0;0;0;0;0;0
2020-09-21 15:45:00;35;48;99;63;4;88;2;0;4;0;0;0
2020-09-21 16:00:00;50;54;114;49;8;99;1;1;0;0;0;0
2020-09-21 16:15:00;46;56;135;73;6;122;0;1;19;0;0;0
2020-09-21 16:30:00;41;59;132;37;9;105;0;0;0;0;0;0
2020-09-21 16:45:00;40;49;121;39;9;106;0;0;0;0;0;0
2020-09-21 17:00:00;35;57;116;39;7;101;2;0;0;0;0;0
2020-09-21 17:15:00;31;44;107;43;7;116;0;0;0;0;0;0
2020-09-21 17:30:00;46;41;104;36;9;85;0;0;0;1;0;0
2020-09-21 17:45:00;44;58;106;29;6;81;0;0;0;0;0;0
2020-09-21 18:00:00;25;44;92;28;7;68;0;2;0;0;0;0
2020-09-21 18:15:00;37;41;67;29;5;53;0;0;0;0;0;0
2020-09-21 18:30:00;27;31;77;26;10;69;0;0;1;0;0;0
2020-09-21 18:45:00;27;41;68;22;6;53;1;0;0;0;0;0
2020-09-21 19:00:00;23;26;61;14;8;46;0;0;0;0;0;0
2020-09-21 19:15:00;21;29;57;16;7;48;0;0;0;0;0;0
2020-09-21 19:30:00;17;24;49;11;8;33;0;0;1;0;0;0
2020-09-21 19:45:00;18;27;53;9;5;33;0;0;0;0;0;0
2020-09-21 20:00:00;19;25;44;11;5;25;0;0;19;0;0;0
2020-09-21 20:15:00;17;23;59;9;6;40;1;0;0;2;0;0
2020-09-21 20:30:00;14;16;45;20;6;35;0;0;0;0;0;0
2020-09-21 20:45:00;19;22;40;5;5;28;0;0;0;0;0;0
2020-09-21 21:00:00;6;11;35;30;4;14;0;0;0;0;0;0
2020-09-21 21:15:00;10;7;33;7;1;26;0;0;0;0;0;0
2020-09-21 21:30:00;4;7;42;13;1;26;0;0;0;0;0;0
2020-09-21 21:45:00;7;11;23;3;1;18;0;0;0;0;0;0
2020-09-21 22:00:00;5;7;22;4;4;22;0;0;0;0;0;0
2020-09-21 22:15:00;6;8;10;2;2;7;0;0;0;0;0;0
2020-09-21 22:30:00;3;8;17;2;3;14;0;0;0;0;0;0
2020-09-21 22:45:00;5;11;14;0;1;3;0;0;0;0;0;0
2020-09-21 23:00:00;1;4;15;3;4;10;1;0;0;0;0;0
2020-09-21 23:15:00;3;5;9;5;0;6;0;0;0;0;0;0
2020-09-21 23:30:00;2;4;10;0;1;7;0;0;0;0;0;0
2020-09-21 23:45:00;3;5;12;0;0;10;0;0;0;0;0;0
