DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2019-10-30 00:00:00;12;11;16;7;0;1;0
2019-10-30 00:15:00;4;13;13;6;0;4;0
2019-10-30 00:30:00;10;13;9;7;2;3;0
2019-10-30 00:45:00;5;7;13;8;0;1;0
2019-10-30 01:00:00;7;15;14;5;0;4;0
2019-10-30 01:15:00;5;13;5;8;0;0;0
2019-10-30 01:30:00;8;6;11;10;1;3;0
2019-10-30 01:45:00;10;6;4;1;0;1;0
2019-10-30 02:00:00;9;6;8;1;0;0;0
2019-10-30 02:15:00;5;3;6;6;0;0;0
2019-10-30 02:30:00;10;7;8;4;0;4;0
2019-10-30 02:45:00;6;2;8;6;0;0;0
2019-10-30 03:00:00;3;7;8;4;0;1;0
2019-10-30 03:15:00;8;8;4;4;0;0;0
2019-10-30 03:30:00;11;7;8;4;0;1;0
2019-10-30 03:45:00;5;4;16;6;1;0;0
2019-10-30 04:00:00;18;19;11;5;0;0;0
2019-10-30 04:15:00;18;11;19;7;2;2;0
2019-10-30 04:30:00;17;21;24;6;2;3;0
2019-10-30 04:45:00;17;19;52;13;2;3;0
2019-10-30 05:00:00;34;42;128;38;3;7;0
2019-10-30 05:15:00;45;63;213;126;7;20;0
2019-10-30 05:30:00;79;83;213;122;9;18;0
2019-10-30 05:45:00;116;169;209;144;25;25;0
2019-10-30 06:00:00;153;205;194;143;12;20;2
2019-10-30 06:15:00;87;131;231;151;12;37;0
2019-10-30 06:30:00;89;143;246;205;18;73;0
2019-10-30 06:45:00;72;131;190;173;17;49;0
2019-10-30 07:00:00;74;124;220;197;17;78;0
2019-10-30 07:15:00;87;142;243;198;21;79;0
2019-10-30 07:30:00;112;165;240;193;34;66;3
2019-10-30 07:45:00;109;162;233;189;32;75;0
2019-10-30 08:00:00;84;149;215;180;20;48;0
2019-10-30 08:15:00;86;147;222;175;68;44;1
2019-10-30 08:30:00;102;168;209;174;30;33;0
2019-10-30 08:45:00;97;133;216;180;28;36;0
2019-10-30 09:00:00;84;137;165;149;20;26;0
2019-10-30 09:15:00;91;161;150;154;20;20;0
2019-10-30 09:30:00;93;154;137;153;29;22;0
2019-10-30 09:45:00;102;149;161;189;25;24;0
2019-10-30 10:00:00;82;143;157;179;28;39;0
2019-10-30 10:15:00;104;172;163;158;33;31;0
2019-10-30 10:30:00;104;158;143;152;36;32;0
2019-10-30 10:45:00;115;182;141;150;30;17;0
2019-10-30 11:00:00;118;184;143;178;30;25;1
2019-10-30 11:15:00;109;187;111;144;142;31;0
2019-10-30 11:30:00;107;168;145;147;29;36;0
2019-10-30 11:45:00;139;202;135;156;42;36;0
2019-10-30 12:00:00;125;212;130;131;38;37;1
2019-10-30 12:15:00;131;221;128;178;19;24;0
2019-10-30 12:30:00;133;185;144;157;63;26;0
2019-10-30 12:45:00;133;208;163;165;24;28;0
2019-10-30 13:00:00;145;193;182;164;20;27;0
2019-10-30 13:15:00;158;227;217;190;16;43;0
2019-10-30 13:30:00;133;208;234;194;21;38;1
2019-10-30 13:45:00;138;242;188;164;24;30;0
2019-10-30 14:00:00;192;272;177;166;13;35;0
2019-10-30 14:15:00;213;284;152;177;12;18;0
2019-10-30 14:30:00;224;292;138;155;23;28;0
2019-10-30 14:45:00;180;248;122;159;24;20;0
2019-10-30 15:00:00;200;260;120;161;26;28;1
2019-10-30 15:15:00;209;231;122;169;27;32;0
2019-10-30 15:30:00;197;200;142;154;21;34;0
2019-10-30 15:45:00;204;209;147;186;21;20;0
2019-10-30 16:00:00;222;235;116;158;30;34;0
2019-10-30 16:15:00;201;218;118;184;17;41;0
2019-10-30 16:30:00;197;249;137;174;32;33;3
2019-10-30 16:45:00;203;266;144;171;30;33;0
2019-10-30 17:00:00;201;232;152;199;35;29;2
2019-10-30 17:15:00;205;207;157;177;23;27;1
2019-10-30 17:30:00;204;245;147;184;25;38;0
2019-10-30 17:45:00;188;229;131;182;28;26;2
2019-10-30 18:00:00;157;209;141;162;26;26;10
2019-10-30 18:15:00;149;231;136;151;28;38;0
2019-10-30 18:30:00;122;203;120;163;18;31;0
2019-10-30 18:45:00;120;187;108;142;19;23;0
2019-10-30 19:00:00;115;154;97;118;220;26;0
2019-10-30 19:15:00;106;154;90;98;17;21;0
2019-10-30 19:30:00;85;123;81;96;16;19;2
2019-10-30 19:45:00;86;132;75;82;10;13;0
2019-10-30 20:00:00;106;150;77;97;13;17;0
2019-10-30 20:15:00;88;118;67;74;6;13;0
2019-10-30 20:30:00;51;68;73;60;6;17;0
2019-10-30 20:45:00;53;93;91;60;8;13;0
2019-10-30 21:00:00;65;82;162;60;4;11;0
2019-10-30 21:15:00;49;93;187;105;4;6;0
2019-10-30 21:30:00;61;76;120;81;9;12;0
2019-10-30 21:45:00;136;174;83;43;12;9;0
2019-10-30 22:00:00;173;222;54;41;2;5;0
2019-10-30 22:15:00;98;147;56;41;5;4;0
2019-10-30 22:30:00;51;63;33;28;2;6;0
2019-10-30 22:45:00;33;58;43;32;2;3;0
2019-10-30 23:00:00;28;44;27;16;4;8;0
2019-10-30 23:15:00;25;36;19;12;3;3;0
2019-10-30 23:30:00;12;31;15;14;1;3;0
2019-10-30 23:45:00;22;21;30;21;1;3;0
