DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2020-02-03 00:00:00;0;1;0;0;0;1;0;1;0;0;0;0;0
2020-02-03 00:15:00;0;3;0;0;1;0;1;0;0;0;0;0;0
2020-02-03 00:30:00;0;3;2;2;0;1;0;1;0;0;0;0;0
2020-02-03 00:45:00;0;0;0;0;0;0;0;2;0;0;0;0;0
2020-02-03 01:00:00;0;2;0;0;0;0;0;1;0;0;0;0;0
2020-02-03 01:15:00;0;4;1;1;1;1;1;0;0;0;0;0;0
2020-02-03 01:30:00;0;2;0;1;1;0;1;0;0;0;0;0;0
2020-02-03 01:45:00;0;0;1;1;0;0;0;1;0;0;0;0;0
2020-02-03 02:00:00;0;2;1;1;0;0;0;1;0;0;0;0;0
2020-02-03 02:15:00;1;1;0;1;0;1;0;0;0;0;0;0;0
2020-02-03 02:30:00;1;4;1;1;0;0;0;1;0;0;0;0;0
2020-02-03 02:45:00;2;2;0;0;0;1;0;1;0;0;0;0;0
2020-02-03 03:00:00;0;3;4;4;0;0;0;0;0;0;0;0;0
2020-02-03 03:15:00;0;0;2;0;0;0;0;5;0;0;0;0;0
2020-02-03 03:30:00;1;0;2;2;1;0;1;1;0;0;0;0;0
2020-02-03 03:45:00;1;1;1;2;0;0;0;3;0;0;0;0;0
2020-02-03 04:00:00;0;3;2;2;1;0;1;3;0;0;0;0;0
2020-02-03 04:15:00;1;6;6;5;1;2;1;8;0;0;0;0;0
2020-02-03 04:30:00;2;10;15;15;1;2;1;16;0;0;0;0;0
2020-02-03 04:45:00;2;15;30;31;2;3;1;12;0;0;0;0;0
2020-02-03 05:00:00;4;32;43;47;9;12;11;38;0;0;0;0;0
2020-02-03 05:15:00;21;92;124;125;17;4;18;71;0;0;0;0;0
2020-02-03 05:30:00;19;101;131;126;20;22;20;59;0;0;0;0;0
2020-02-03 05:45:00;12;89;51;52;10;6;9;72;0;0;0;0;0
2020-02-03 06:00:00;6;66;41;42;13;15;13;61;0;0;0;0;0
2020-02-03 06:15:00;10;82;29;35;15;14;14;90;0;0;0;0;0
2020-02-03 06:30:00;7;98;50;49;20;27;22;107;0;0;0;0;0
2020-02-03 06:45:00;15;91;42;44;19;14;20;113;0;0;0;0;0
2020-02-03 07:00:00;4;75;69;71;32;25;34;115;0;0;0;0;0
2020-02-03 07:15:00;8;87;54;59;26;28;22;108;0;0;0;0;0
2020-02-03 07:30:00;7;85;49;49;31;42;32;103;0;0;0;0;0
2020-02-03 07:45:00;2;85;61;69;34;36;37;98;0;0;0;0;0
2020-02-03 08:00:00;7;96;45;48;26;39;29;106;0;0;0;0;0
2020-02-03 08:15:00;7;93;44;44;31;32;32;115;0;0;0;0;0
2020-02-03 08:30:00;8;58;29;30;20;35;21;110;0;0;0;0;0
2020-02-03 08:45:00;6;49;18;17;15;35;13;69;0;0;0;0;0
2020-02-03 09:00:00;9;55;29;33;15;21;15;56;0;0;0;0;0
2020-02-03 09:15:00;4;49;33;34;19;26;17;64;0;0;0;0;0
2020-02-03 09:30:00;2;42;38;39;11;27;9;56;0;0;0;0;0
2020-02-03 09:45:00;1;48;53;52;19;34;20;69;0;0;0;0;0
2020-02-03 10:00:00;5;52;34;35;17;29;23;49;0;0;0;0;0
2020-02-03 10:15:00;4;43;40;40;17;28;18;51;0;0;0;0;0
2020-02-03 10:30:00;8;48;33;32;4;38;6;45;0;0;0;0;0
2020-02-03 10:45:00;5;51;20;23;22;25;21;47;0;0;0;0;0
2020-02-03 11:00:00;4;51;21;22;18;33;16;60;0;0;0;0;0
2020-02-03 11:15:00;2;49;20;20;21;19;21;53;0;0;0;0;0
2020-02-03 11:30:00;2;43;26;28;18;27;17;44;0;0;0;0;0
2020-02-03 11:45:00;6;43;28;29;16;21;15;53;0;0;0;0;0
2020-02-03 12:00:00;4;71;30;29;16;40;16;54;0;0;0;0;0
2020-02-03 12:15:00;6;59;37;38;15;33;13;48;0;0;0;0;0
2020-02-03 12:30:00;2;62;34;36;22;25;21;48;0;0;0;0;0
2020-02-03 12:45:00;5;64;41;41;29;33;30;65;0;0;0;0;0
2020-02-03 13:00:00;4;78;47;51;36;28;36;45;0;0;0;0;0
2020-02-03 13:15:00;12;119;64;66;39;27;39;68;0;0;0;0;0
2020-02-03 13:30:00;14;118;66;70;42;37;48;66;0;0;0;0;0
2020-02-03 13:45:00;16;100;70;70;37;46;33;90;0;0;0;0;0
2020-02-03 14:00:00;9;96;35;35;32;124;38;83;0;0;0;0;0
2020-02-03 14:15:00;4;70;41;40;56;156;57;121;0;0;0;0;0
2020-02-03 14:30:00;4;89;30;33;37;123;31;63;0;0;0;0;0
2020-02-03 14:45:00;5;71;23;22;37;57;37;80;0;0;0;0;0
2020-02-03 15:00:00;4;94;30;31;35;62;37;91;0;0;0;0;0
2020-02-03 15:15:00;3;136;41;45;28;59;31;110;0;0;0;0;0
