DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2020-01-30 00:00:00;6;5;2;0;0;0;5;5;0;1;0
2020-01-30 00:15:00;12;4;0;2;0;2;10;0;0;2;0
2020-01-30 00:30:00;7;2;0;3;1;4;11;3;0;0;0
2020-01-30 00:45:00;9;3;2;1;0;1;9;1;0;2;0
2020-01-30 01:00:00;8;1;0;0;0;0;8;2;0;1;0
2020-01-30 01:15:00;5;4;1;0;0;0;5;2;0;0;0
2020-01-30 01:30:00;8;5;1;2;0;2;4;0;0;1;0
2020-01-30 01:45:00;6;3;1;2;0;2;6;3;0;0;0
2020-01-30 02:00:00;6;8;2;1;0;2;6;1;0;1;0
2020-01-30 02:15:00;1;1;1;0;0;1;7;3;0;0;0
2020-01-30 02:30:00;7;4;0;0;0;0;5;2;0;1;0
2020-01-30 02:45:00;8;5;1;0;0;1;7;2;0;1;0
2020-01-30 03:00:00;3;0;1;0;0;6;4;1;0;1;0
2020-01-30 03:15:00;6;5;0;0;0;1;10;1;0;0;0
2020-01-30 03:30:00;1;7;5;0;0;1;4;3;0;3;0
2020-01-30 03:45:00;7;3;0;1;0;1;8;1;0;1;0
2020-01-30 04:00:00;6;3;0;2;0;3;14;3;0;1;0
2020-01-30 04:15:00;9;3;1;1;0;2;17;5;0;2;0
2020-01-30 04:30:00;16;10;3;0;0;3;32;7;0;1;0
2020-01-30 04:45:00;17;13;4;0;0;1;51;25;0;2;0
2020-01-30 05:00:00;23;14;14;3;0;6;92;69;0;1;0
2020-01-30 05:15:00;39;23;13;1;0;2;132;117;0;3;0
2020-01-30 05:30:00;53;32;20;13;1;16;113;115;1;4;1
2020-01-30 05:45:00;105;38;47;18;3;26;113;120;0;6;0
2020-01-30 06:00:00;146;51;53;16;6;26;134;121;0;5;0
2020-01-30 06:15:00;116;48;62;22;9;36;139;146;0;10;0
2020-01-30 06:30:00;77;54;55;32;14;53;135;149;0;7;3
2020-01-30 06:45:00;95;45;57;34;19;60;134;156;1;8;1
2020-01-30 07:00:00;74;39;38;62;28;86;139;169;1;11;1
2020-01-30 07:15:00;79;43;49;61;27;88;152;163;2;13;0
2020-01-30 07:30:00;102;46;57;54;21;74;149;175;2;17;3
2020-01-30 07:45:00;94;52;62;29;15;46;145;180;0;15;0
2020-01-30 08:00:00;62;44;60;37;18;54;119;125;5;14;1
2020-01-30 08:15:00;72;48;53;35;17;49;111;124;1;9;2
2020-01-30 08:30:00;84;42;48;29;12;42;113;124;1;8;1
2020-01-30 08:45:00;84;43;42;37;8;52;96;103;0;10;0
2020-01-30 09:00:00;81;36;33;27;11;37;96;112;1;11;1
2020-01-30 09:15:00;93;33;39;33;5;39;97;108;4;16;1
2020-01-30 09:30:00;84;34;30;24;5;32;88;103;0;13;2
2020-01-30 09:45:00;91;45;28;24;6;30;90;70;0;8;0
2020-01-30 10:00:00;102;38;39;21;6;28;99;94;3;9;1
2020-01-30 10:15:00;97;37;42;18;6;23;91;67;2;7;1
2020-01-30 10:30:00;100;42;40;26;0;30;78;77;1;9;1
2020-01-30 10:45:00;90;37;26;14;8;26;73;54;1;5;0
2020-01-30 11:00:00;102;33;34;21;7;35;72;74;1;4;1
2020-01-30 11:15:00;121;45;38;18;3;23;79;77;3;8;3
2020-01-30 11:30:00;114;34;23;17;3;23;70;65;3;17;3
2020-01-30 11:45:00;100;42;41;24;4;25;78;76;2;8;2
2020-01-30 12:00:00;140;37;51;13;3;17;87;65;1;10;1
2020-01-30 12:15:00;122;33;46;23;5;28;100;76;2;6;0
2020-01-30 12:30:00;129;38;33;24;5;30;96;61;2;4;1
2020-01-30 12:45:00;119;41;47;21;5;29;95;77;4;9;1
2020-01-30 13:00:00;123;47;37;27;7;33;116;104;2;10;0
2020-01-30 13:15:00;134;38;34;14;5;22;116;116;1;9;1
2020-01-30 13:30:00;121;47;43;15;4;22;132;121;0;11;1
2020-01-30 13:45:00;124;54;52;25;3;30;116;105;2;7;4
2020-01-30 14:00:00;164;73;68;19;3;23;85;102;0;15;1
2020-01-30 14:15:00;223;104;94;15;8;24;96;81;1;16;0
2020-01-30 14:30:00;220;91;95;19;4;25;99;103;2;12;0
2020-01-30 14:45:00;232;94;92;21;6;28;92;81;1;14;1
2020-01-30 15:00:00;197;86;81;21;1;25;93;81;0;19;1
2020-01-30 15:15:00;211;90;84;21;4;27;103;92;3;20;2
