DATUM;1(DA1);2(DA2);3(DC2);4(DC1);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC);13(MP12D01);14(MP12D02);15(MP12D03);16(MP12D04);17(MP12D05);18(MP12D06);19(MP12D07);20(MP12D08)
2020-05-26 00:00:00;6;12;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-26 00:15:00;9;4;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-26 00:30:00;5;3;10;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-26 00:45:00;4;3;7;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-26 01:00:00;3;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-26 01:15:00;5;5;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-26 01:30:00;5;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-26 01:45:00;13;3;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-26 02:00:00;2;2;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-26 02:15:00;1;3;11;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-26 02:30:00;5;2;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-26 02:45:00;7;4;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-26 03:00:00;5;2;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-26 03:15:00;5;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-26 03:30:00;6;1;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-26 03:45:00;2;1;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-26 04:00:00;5;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-26 04:15:00;5;2;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-26 04:30:00;5;5;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-26 04:45:00;9;0;11;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-26 05:00:00;19;18;19;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-26 05:15:00;39;10;19;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-26 05:30:00;51;48;29;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-26 05:45:00;62;51;42;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-26 06:00:00;52;49;43;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-26 06:15:00;60;52;44;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-26 06:30:00;83;68;61;121;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
2020-05-26 06:45:00;72;64;65;115;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-26 07:00:00;75;72;43;93;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-26 07:15:00;79;78;47;114;19;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0
2020-05-26 07:30:00;90;86;56;129;9;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-05-26 07:45:00;128;105;79;153;5;3;2;0;4;5;0;0;0;0;0;0;0;0;0;0
2020-05-26 08:00:00;70;69;44;101;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
2020-05-26 08:15:00;87;90;48;115;4;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-05-26 08:30:00;81;75;49;104;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-05-26 08:45:00;83;90;59;115;5;2;0;0;2;3;0;0;0;0;0;0;0;0;0;0
2020-05-26 09:00:00;86;76;57;90;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-05-26 09:15:00;83;75;50;100;8;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0
2020-05-26 09:30:00;74;89;51;101;3;4;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-05-26 09:45:00;93;108;54;114;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-26 10:00:00;73;84;56;115;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
2020-05-26 10:15:00;88;103;66;120;4;8;0;0;6;0;0;0;0;0;0;0;0;0;0;0
2020-05-26 10:30:00;91;89;63;117;5;5;0;0;5;3;1;0;0;0;0;0;0;0;0;0
