DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2019-10-31 00:00:00;19;15;0;2;2;20;11;0;1
2019-10-31 00:15:00;20;14;0;0;0;19;9;0;0
2019-10-31 00:30:00;13;10;1;0;0;14;14;0;0
2019-10-31 00:45:00;8;9;0;0;0;15;6;0;0
2019-10-31 01:00:00;11;7;0;1;0;13;2;0;0
2019-10-31 01:15:00;4;3;0;0;0;14;6;0;0
2019-10-31 01:30:00;6;4;0;0;0;7;3;0;0
2019-10-31 01:45:00;13;6;0;0;0;9;3;0;0
2019-10-31 02:00:00;5;4;0;0;0;10;4;0;0
2019-10-31 02:15:00;6;1;0;0;0;10;5;0;0
2019-10-31 02:30:00;18;4;0;0;0;8;1;0;0
2019-10-31 02:45:00;6;3;0;0;0;11;2;0;0
2019-10-31 03:00:00;5;7;1;0;0;8;4;0;0
2019-10-31 03:15:00;9;7;0;0;0;7;2;0;0
2019-10-31 03:30:00;7;2;0;0;0;9;6;0;0
2019-10-31 03:45:00;10;8;0;0;0;14;5;0;0
2019-10-31 04:00:00;10;5;1;0;0;9;3;0;0
2019-10-31 04:15:00;26;9;0;0;1;25;9;0;0
2019-10-31 04:30:00;24;13;1;1;2;19;8;0;0
2019-10-31 04:45:00;36;18;0;1;1;48;16;0;0
2019-10-31 05:00:00;39;39;3;0;3;103;64;0;2
2019-10-31 05:15:00;38;51;3;2;7;215;147;0;0
2019-10-31 05:30:00;73;77;1;2;4;185;147;0;3
2019-10-31 05:45:00;142;176;1;2;4;211;180;0;3
2019-10-31 06:00:00;154;157;9;1;2;160;150;0;8
2019-10-31 06:15:00;132;129;10;1;3;236;180;1;11
2019-10-31 06:30:00;101;131;4;7;12;231;225;0;1
2019-10-31 06:45:00;84;109;10;5;11;185;212;5;7
2019-10-31 07:00:00;90;98;10;10;11;203;194;1;4
2019-10-31 07:15:00;100;114;9;13;17;187;216;7;6
2019-10-31 07:30:00;116;147;11;9;11;200;198;8;17
2019-10-31 07:45:00;118;120;8;13;9;175;194;12;5
2019-10-31 08:00:00;117;138;12;9;18;175;219;1;6
2019-10-31 08:15:00;95;112;11;17;14;198;215;2;4
2019-10-31 08:30:00;101;127;6;5;15;164;194;7;5
2019-10-31 08:45:00;115;136;17;22;14;176;209;12;2
2019-10-31 09:00:00;122;122;18;15;14;164;203;20;1
2019-10-31 09:15:00;112;150;19;15;26;134;197;17;3
2019-10-31 09:30:00;106;154;15;20;23;164;207;13;8
2019-10-31 09:45:00;148;163;20;29;21;155;186;3;1
2019-10-31 10:00:00;161;178;15;28;14;137;194;6;3
2019-10-31 10:15:00;140;181;14;30;25;147;201;1;0
2019-10-31 10:30:00;133;165;18;26;16;139;182;5;1
2019-10-31 10:45:00;150;185;22;29;23;141;186;9;1
2019-10-31 11:00:00;150;175;20;40;18;136;177;3;1
2019-10-31 11:15:00;154;184;22;24;12;141;187;5;6
2019-10-31 11:30:00;172;203;18;27;21;139;175;7;3
2019-10-31 11:45:00;200;183;19;26;20;152;193;0;1
