DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-08-21 00:00:00;15;8;0;11;9;2;11;7;9;16
2020-08-21 00:15:00;12;11;2;11;13;5;15;11;12;8
2020-08-21 00:30:00;8;14;1;14;10;0;10;12;14;6
2020-08-21 00:45:00;5;3;0;10;10;4;9;8;4;3
2020-08-21 01:00:00;6;7;1;9;8;0;8;8;7;6
2020-08-21 01:15:00;7;3;1;5;6;2;5;5;4;8
2020-08-21 01:30:00;9;8;0;4;10;0;10;4;8;9
2020-08-21 01:45:00;3;2;0;2;3;0;3;3;2;1
2020-08-21 02:00:00;7;5;0;1;5;0;5;1;6;6
2020-08-21 02:15:00;1;4;0;4;6;1;6;3;4;1
2020-08-21 02:30:00;4;5;3;4;2;0;2;4;5;4
2020-08-21 02:45:00;4;2;0;5;6;2;5;5;4;3
2020-08-21 03:00:00;5;5;0;3;2;0;2;2;5;4
2020-08-21 03:15:00;2;3;1;3;6;0;6;5;4;2
2020-08-21 03:30:00;3;1;0;7;3;0;2;6;0;3
2020-08-21 03:45:00;2;0;2;1;4;0;3;1;0;2
2020-08-21 04:00:00;3;3;2;1;2;0;1;2;1;2
2020-08-21 04:15:00;5;3;0;0;3;0;3;0;3;5
2020-08-21 04:30:00;4;8;0;5;10;3;9;3;6;3
2020-08-21 04:45:00;14;5;4;7;13;1;14;5;7;15
2020-08-21 05:00:00;15;9;3;4;9;2;9;6;11;17
2020-08-21 05:15:00;18;7;2;11;27;3;28;10;7;18
2020-08-21 05:30:00;26;14;0;25;37;8;42;31;12;24
2020-08-21 05:45:00;28;15;4;44;48;8;50;47;15;28
2020-08-21 06:00:00;22;15;3;29;32;8;31;27;17;18
2020-08-21 06:15:00;41;27;1;49;53;14;55;47;24;39
2020-08-21 06:30:00;27;22;5;74;63;10;64;70;20;23
2020-08-21 06:45:00;41;24;3;76;67;13;67;72;25;37
2020-08-21 07:00:00;40;33;3;56;57;18;59;60;32;29
2020-08-21 07:15:00;39;29;6;57;57;15;55;59;32;34
2020-08-21 07:30:00;53;37;9;73;70;20;73;63;29;49
2020-08-21 07:45:00;39;39;6;66;85;21;89;59;40;33
2020-08-21 08:00:00;49;37;6;51;60;12;60;45;35;43
2020-08-21 08:15:00;53;34;10;53;50;19;58;46;32;44
2020-08-21 08:30:00;37;33;6;57;65;20;74;54;34;28
2020-08-21 08:45:00;47;53;22;54;61;20;70;47;50;41
2020-08-21 09:00:00;41;32;7;41;66;19;73;39;28;35
2020-08-21 09:15:00;52;41;12;61;65;27;75;54;46;51
2020-08-21 09:30:00;59;51;17;66;86;21;94;52;50;57
2020-08-21 09:45:00;62;48;15;60;77;27;87;58;46;51
2020-08-21 10:00:00;58;54;21;56;73;27;81;54;59;54
2020-08-21 10:15:00;62;46;14;57;77;28;85;45;48;53
2020-08-21 10:30:00;51;49;18;45;67;15;66;40;47;48
2020-08-21 10:45:00;68;68;16;53;87;21;90;51;71;56
2020-08-21 11:00:00;55;47;12;61;69;19;77;58;43;52
2020-08-21 11:15:00;77;61;19;60;68;11;72;55;66;64
2020-08-21 11:30:00;56;55;16;63;69;18;69;60;50;49
2020-08-21 11:45:00;78;64;14;66;64;14;70;56;68;71
2020-08-21 12:00:00;88;77;13;61;73;19;69;51;72;72
2020-08-21 12:15:00;81;67;6;51;68;14;74;50;61;75
2020-08-21 12:30:00;80;86;10;73;84;14;91;67;84;70
2020-08-21 12:45:00;78;76;23;54;65;21;70;49;77;68
2020-08-21 13:00:00;76;70;15;66;73;14;75;56;75;75
2020-08-21 13:15:00;79;70;13;56;81;18;75;53;73;74
2020-08-21 13:30:00;73;46;25;66;78;24;78;67;44;69
2020-08-21 13:45:00;83;69;16;62;73;15;77;52;67;82
2020-08-21 14:00:00;102;72;12;56;60;18;65;50;75;82
2020-08-21 14:15:00;73;76;20;78;69;13;73;66;79;68
2020-08-21 14:30:00;99;62;15;92;69;13;69;81;69;89
2020-08-21 14:45:00;80;57;15;71;67;21;75;54;61;68
2020-08-21 15:00:00;64;66;24;67;69;17;71;66;67;69
2020-08-21 15:15:00;76;65;17;61;63;8;69;46;69;70
2020-08-21 15:30:00;68;68;11;68;85;20;81;64;70;58
2020-08-21 15:45:00;70;52;14;47;63;11;64;46;51;67
2020-08-21 16:00:00;71;65;9;66;68;15;72;46;73;64
2020-08-21 16:15:00;76;58;17;61;70;12;66;60;67;65
2020-08-21 16:30:00;72;55;13;51;70;12;77;46;56;64
2020-08-21 16:45:00;68;59;10;67;78;10;84;60;58;68
2020-08-21 17:00:00;60;41;18;59;78;17;83;54;46;56
2020-08-21 17:15:00;69;51;19;58;68;19;75;52;52;68
2020-08-21 17:30:00;75;55;15;66;74;13;84;53;59;66
2020-08-21 17:45:00;61;42;9;81;81;11;78;79;49;51
2020-08-21 18:00:00;47;48;6;58;91;22;86;59;48;42
2020-08-21 18:15:00;50;47;13;59;65;13;70;51;50;51
2020-08-21 18:30:00;63;46;16;61;81;13;81;58;49;55
2020-08-21 18:45:00;53;36;12;52;66;12;70;52;40;45
2020-08-21 19:00:00;46;30;19;53;58;12;66;47;32;43
2020-08-21 19:15:00;55;39;41;48;62;14;65;41;49;50
2020-08-21 19:30:00;44;35;7;47;41;8;36;36;34;33
2020-08-21 19:45:00;51;51;11;53;65;8;63;48;54;44
2020-08-21 20:00:00;40;38;7;72;66;15;63;62;34;37
2020-08-21 20:15:00;46;36;23;52;47;8;52;43;35;36
2020-08-21 20:30:00;45;35;7;59;59;13;62;58;35;42
2020-08-21 20:45:00;53;31;12;53;62;8;60;51;35;48
2020-08-21 21:00:00;37;38;6;41;43;6;39;39;40;34
2020-08-21 21:15:00;50;34;3;46;44;12;43;41;37;46
2020-08-21 21:30:00;31;29;5;36;32;6;33;36;30;25
2020-08-21 21:45:00;34;23;5;33;40;9;40;27;22;27
2020-08-21 22:00:00;18;14;4;20;30;5;34;20;16;16
2020-08-21 22:15:00;25;22;2;24;24;3;25;21;20;19
2020-08-21 22:30:00;32;16;2;22;27;5;24;17;15;27
2020-08-21 22:45:00;22;13;5;23;30;5;27;24;14;21
2020-08-21 23:00:00;24;18;4;24;20;5;22;19;20;20
2020-08-21 23:15:00;32;24;2;24;20;4;21;22;24;28
2020-08-21 23:30:00;20;13;6;14;21;4;21;13;16;20
2020-08-21 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
