DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2020-05-04 00:00:00;1;10;1;9;7;0;0;1;0;0;0;0;0
2020-05-04 00:15:00;0;7;3;10;5;2;0;0;0;0;0;0;0
2020-05-04 00:30:00;0;5;1;5;3;0;0;0;0;0;0;0;0
2020-05-04 00:45:00;0;13;6;6;10;0;0;0;0;0;0;0;0
2020-05-04 01:00:00;0;8;1;6;3;0;0;0;0;0;0;0;0
2020-05-04 01:15:00;0;7;1;2;2;0;0;0;0;0;0;0;0
2020-05-04 01:30:00;0;2;0;6;2;0;0;0;0;0;0;0;0
2020-05-04 01:45:00;0;1;3;1;2;0;0;0;0;0;0;0;0
2020-05-04 02:00:00;0;6;3;2;0;0;0;0;0;0;0;0;0
2020-05-04 02:15:00;0;3;2;3;1;0;0;0;0;0;0;0;0
2020-05-04 02:30:00;0;6;1;3;0;1;0;0;0;0;0;0;0
2020-05-04 02:45:00;0;7;0;3;0;0;0;1;0;0;0;0;0
2020-05-04 03:00:00;0;5;1;3;0;0;1;1;0;0;0;0;0
2020-05-04 03:15:00;0;2;0;5;1;0;0;0;0;0;0;0;0
2020-05-04 03:30:00;0;5;0;1;0;0;0;0;0;0;0;0;0
2020-05-04 03:45:00;1;5;2;2;0;0;0;2;0;0;0;0;0
2020-05-04 04:00:00;0;8;3;6;4;0;0;0;0;0;0;0;0
2020-05-04 04:15:00;3;11;4;5;2;1;0;1;0;0;0;0;0
2020-05-04 04:30:00;1;17;4;8;5;2;1;3;0;0;0;0;0
2020-05-04 04:45:00;3;16;1;19;13;1;0;1;0;0;0;0;0
2020-05-04 05:00:00;0;28;14;34;12;2;1;1;0;0;0;0;0
2020-05-04 05:15:00;0;33;26;59;25;0;1;1;0;0;0;0;0
2020-05-04 05:30:00;7;43;34;86;72;1;0;3;0;0;0;0;0
2020-05-04 05:45:00;7;51;35;82;72;5;1;3;0;0;0;0;0
2020-05-04 06:00:00;6;56;44;86;72;5;2;3;0;0;0;0;0
2020-05-04 06:15:00;5;61;49;114;102;7;4;9;0;0;0;0;0
2020-05-04 06:30:00;9;54;57;121;103;13;6;8;0;0;9;0;0
2020-05-04 06:45:00;15;70;61;107;100;8;12;12;0;0;0;0;0
2020-05-04 07:00:00;12;50;42;97;105;19;11;13;6;0;0;0;0
2020-05-04 07:15:00;9;40;41;81;84;13;8;7;3;0;0;0;0
2020-05-04 07:30:00;14;35;28;66;73;13;4;13;6;0;0;0;0
2020-05-04 07:45:00;23;59;54;111;117;23;17;21;8;0;2;0;0
2020-05-04 08:00:00;26;69;45;83;74;26;13;17;5;0;10;0;0
2020-05-04 08:15:00;18;52;47;93;55;14;16;20;19;4;4;0;0
2020-05-04 08:30:00;17;51;39;72;56;21;10;25;7;0;2;0;0
2020-05-04 08:45:00;23;60;41;69;53;12;10;28;5;0;3;0;0
