DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DBL1);7(DBL2);8(DC1);9(DC2);10(DC3);11(DC4);12(DC5);13(DC6);14(DC7);15(TAFGA);16(TAFGB);17(TAFBA);18(TAFBB);19(TAFBC);20(TAFBD)
2020-07-26 00:00:00;2;12;0;7;4;0;2;1;4;1;0;5;3;0;0;0;0;0;0;0
2020-07-26 00:15:00;0;11;2;14;4;0;0;2;2;0;2;1;0;2;0;0;0;0;0;0
2020-07-26 00:30:00;0;9;0;9;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-26 00:45:00;0;10;0;10;6;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0
2020-07-26 01:00:00;1;7;0;5;4;0;1;1;1;2;0;0;2;0;0;0;0;0;0;0
2020-07-26 01:15:00;0;5;1;5;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-26 01:30:00;0;4;0;6;4;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0
2020-07-26 01:45:00;1;2;0;8;2;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0
2020-07-26 02:00:00;0;1;0;3;2;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0
2020-07-26 02:15:00;0;3;0;3;2;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-07-26 02:30:00;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-26 02:45:00;0;6;0;4;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-07-26 03:00:00;0;2;0;1;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-07-26 03:15:00;0;3;0;4;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-26 03:30:00;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-26 03:45:00;0;3;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-26 04:00:00;1;2;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-26 04:15:00;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-26 04:30:00;0;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-26 04:45:00;1;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-26 05:00:00;1;3;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-26 05:15:00;2;1;3;4;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-07-26 05:30:00;1;3;1;4;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-26 05:45:00;0;7;0;3;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-07-26 06:00:00;1;5;1;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-26 06:15:00;1;8;0;4;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-26 06:30:00;2;5;0;2;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-07-26 06:45:00;0;9;0;4;5;0;1;2;2;1;0;0;1;0;0;0;0;0;0;0
2020-07-26 07:00:00;3;4;0;3;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-26 07:15:00;0;10;0;5;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-26 07:30:00;2;8;1;1;0;0;1;3;1;1;0;1;1;0;0;0;0;0;0;0
2020-07-26 07:45:00;4;8;2;8;6;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-26 08:00:00;3;6;1;6;5;0;0;2;1;1;0;0;1;0;0;0;0;0;0;0
2020-07-26 08:15:00;0;19;3;6;7;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0
2020-07-26 08:30:00;1;14;0;6;2;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0
2020-07-26 08:45:00;0;15;0;9;1;1;1;2;3;0;0;0;0;0;0;0;0;0;0;0
2020-07-26 09:00:00;1;23;6;8;7;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-26 09:15:00;2;21;1;12;13;0;3;1;1;2;2;0;3;2;0;0;0;0;0;0
2020-07-26 09:30:00;0;21;1;9;13;1;0;2;0;1;0;0;1;0;0;0;0;0;0;0
