DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-01-03 00:00:00;23;3;16;10;1;1
2020-01-03 00:15:00;19;7;7;4;1;4
2020-01-03 00:30:00;12;6;8;14;2;2
2020-01-03 00:45:00;16;2;9;7;2;4
2020-01-03 01:00:00;7;5;4;7;0;2
2020-01-03 01:15:00;18;5;11;11;1;3
2020-01-03 01:30:00;5;2;9;7;0;0
2020-01-03 01:45:00;7;2;3;6;0;4
2020-01-03 02:00:00;10;2;4;10;1;2
2020-01-03 02:15:00;7;3;2;9;0;3
2020-01-03 02:30:00;9;2;2;11;1;2
2020-01-03 02:45:00;7;3;4;6;0;0
2020-01-03 03:00:00;8;4;6;8;0;0
2020-01-03 03:15:00;9;4;1;8;1;3
2020-01-03 03:30:00;3;3;2;4;0;1
2020-01-03 03:45:00;4;2;2;4;1;0
2020-01-03 04:00:00;5;0;2;3;0;1
2020-01-03 04:15:00;7;3;1;7;1;2
2020-01-03 04:30:00;12;3;7;10;1;6
2020-01-03 04:45:00;14;1;7;6;1;0
2020-01-03 05:00:00;14;6;8;17;0;3
2020-01-03 05:15:00;25;15;17;14;0;5
2020-01-03 05:30:00;40;41;15;31;2;6
2020-01-03 05:45:00;39;24;13;27;6;5
2020-01-03 06:00:00;28;18;19;33;1;6
2020-01-03 06:15:00;50;37;19;24;1;6
2020-01-03 06:30:00;39;34;20;44;2;8
2020-01-03 06:45:00;54;35;20;36;2;7
2020-01-03 07:00:00;62;38;22;36;2;9
2020-01-03 07:15:00;52;33;25;53;9;12
2020-01-03 07:30:00;66;42;36;63;4;21
2020-01-03 07:45:00;77;49;38;66;8;17
2020-01-03 08:00:00;65;37;30;40;4;13
2020-01-03 08:15:00;61;62;47;60;4;28
2020-01-03 08:30:00;68;52;42;68;6;18
2020-01-03 08:45:00;101;83;50;73;11;26
2020-01-03 09:00:00;102;51;32;65;11;23
2020-01-03 09:15:00;80;45;42;80;8;25
2020-01-03 09:30:00;104;77;49;94;11;36
2020-01-03 09:45:00;114;91;62;101;13;24
2020-01-03 10:00:00;112;77;59;99;8;36
2020-01-03 10:15:00;120;85;71;114;14;32
2020-01-03 10:30:00;122;115;69;120;14;43
2020-01-03 10:45:00;128;94;68;122;10;38
2020-01-03 11:00:00;134;90;75;106;8;33
2020-01-03 11:15:00;125;76;83;134;17;44
2020-01-03 11:30:00;135;98;70;123;13;52
2020-01-03 11:45:00;147;114;82;134;15;58
2020-01-03 12:00:00;143;116;84;141;15;32
2020-01-03 12:15:00;129;120;88;154;23;36
2020-01-03 12:30:00;121;87;94;131;10;51
2020-01-03 12:45:00;148;108;83;127;6;36
2020-01-03 13:00:00;114;96;79;151;21;40
2020-01-03 13:15:00;136;106;100;170;12;49
2020-01-03 13:30:00;143;97;109;173;20;49
2020-01-03 13:45:00;144;115;106;135;18;56
2020-01-03 14:00:00;165;123;95;125;11;49
2020-01-03 14:15:00;145;104;84;142;14;33
2020-01-03 14:30:00;161;125;107;152;19;44
2020-01-03 14:45:00;135;106;94;147;11;57
2020-01-03 15:00:00;131;100;74;121;14;42
2020-01-03 15:15:00;139;88;102;165;22;44
2020-01-03 15:30:00;140;119;99;148;16;32
2020-01-03 15:45:00;123;100;103;168;28;42
2020-01-03 16:00:00;138;111;93;126;15;37
2020-01-03 16:15:00;148;117;99;150;19;46
2020-01-03 16:30:00;135;103;126;173;25;46
2020-01-03 16:45:00;126;90;84;145;13;47
2020-01-03 17:00:00;126;93;83;134;20;45
2020-01-03 17:15:00;133;93;89;114;22;43
2020-01-03 17:30:00;150;103;111;159;22;38
2020-01-03 17:45:00;151;116;86;146;16;47
2020-01-03 18:00:00;147;101;79;147;24;39
2020-01-03 18:15:00;113;96;78;151;23;41
2020-01-03 18:30:00;117;89;84;126;18;42
2020-01-03 18:45:00;114;122;85;117;18;47
2020-01-03 19:00:00;120;68;57;89;10;31
2020-01-03 19:15:00;90;50;48;84;8;31
2020-01-03 19:30:00;88;57;45;85;17;28
2020-01-03 19:45:00;87;59;38;76;7;25
2020-01-03 20:00:00;82;54;51;67;2;20
2020-01-03 20:15:00;69;41;55;96;9;13
2020-01-03 20:30:00;79;49;32;62;8;20
2020-01-03 20:45:00;68;26;32;40;4;6
2020-01-03 21:00:00;60;30;34;61;4;7
2020-01-03 21:15:00;42;24;37;51;1;11
2020-01-03 21:30:00;43;27;25;52;5;9
2020-01-03 21:45:00;59;29;20;70;11;22
2020-01-03 22:00:00;62;51;6;180;38;69
2020-01-03 22:15:00;67;41;28;71;15;42
2020-01-03 22:30:00;54;20;28;35;1;5
2020-01-03 22:45:00;46;24;27;19;0;6
2020-01-03 23:00:00;32;9;29;24;0;11
2020-01-03 23:15:00;44;19;20;28;2;5
2020-01-03 23:30:00;30;12;16;19;0;6
2020-01-03 23:45:00;32;16;18;15;2;4
