DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-04-18 00:00:00;4;0;0;3;0;4;3;1;0;3;3;0;0
2020-04-18 00:15:00;3;0;0;1;0;4;2;0;0;3;4;1;0
2020-04-18 00:30:00;4;2;1;1;3;5;7;8;4;4;2;0;1
2020-04-18 00:45:00;3;1;2;1;0;3;3;2;1;1;1;1;2
2020-04-18 01:00:00;2;1;0;0;0;2;2;1;1;3;2;0;0
2020-04-18 01:15:00;1;0;0;1;0;2;2;0;0;0;0;1;0
2020-04-18 01:30:00;0;0;0;0;0;2;2;0;0;0;0;0;0
2020-04-18 01:45:00;0;2;1;0;2;6;2;0;0;0;0;0;1
2020-04-18 02:00:00;0;1;0;0;0;7;4;1;1;1;0;0;0
2020-04-18 02:15:00;1;0;0;0;0;1;2;2;2;2;1;0;0
2020-04-18 02:30:00;1;0;0;0;2;6;5;0;0;0;0;0;0
2020-04-18 02:45:00;0;0;0;0;1;1;1;0;0;0;0;0;0
2020-04-18 03:00:00;1;0;0;0;2;1;0;0;0;0;0;0;0
2020-04-18 03:15:00;2;0;0;1;1;2;2;0;0;0;0;0;0
2020-04-18 03:30:00;1;1;0;3;2;2;4;2;2;1;1;0;0
2020-04-18 03:45:00;3;0;1;0;0;0;0;1;1;3;4;1;1
2020-04-18 04:00:00;1;1;0;1;1;4;4;0;0;3;5;1;0
2020-04-18 04:15:00;3;1;0;0;0;3;3;1;0;0;0;0;0
2020-04-18 04:30:00;2;1;0;1;2;4;4;0;0;0;0;0;0
2020-04-18 04:45:00;5;0;0;3;0;11;9;5;1;0;0;0;0
2020-04-18 05:00:00;3;0;0;2;3;6;7;3;1;1;3;2;0
2020-04-18 05:15:00;5;1;0;9;3;7;8;4;2;0;0;0;0
2020-04-18 05:30:00;14;6;0;4;6;8;10;10;6;1;1;1;0
2020-04-18 05:45:00;10;2;1;10;0;8;6;3;5;7;2;0;1
2020-04-18 06:00:00;7;2;1;4;5;11;11;5;2;2;1;1;1
2020-04-18 06:15:00;3;2;5;5;6;11;8;10;10;7;0;0;5
2020-04-18 06:30:00;12;4;2;8;6;17;17;11;11;6;2;1;2
2020-04-18 06:45:00;7;3;1;10;4;29;18;13;14;13;7;0;1
2020-04-18 07:00:00;10;3;5;5;3;23;12;5;5;8;5;1;5
2020-04-18 07:15:00;12;3;1;16;3;16;16;17;13;15;9;7;1
2020-04-18 07:30:00;13;3;8;12;4;20;11;11;7;10;14;1;10
2020-04-18 07:45:00;14;4;2;16;6;23;20;14;11;18;12;2;3
2020-04-18 08:00:00;17;3;1;24;10;20;12;9;7;12;17;2;1
2020-04-18 08:15:00;21;6;3;26;10;35;22;17;15;24;28;9;3
2020-04-18 08:30:00;13;8;1;35;13;32;16;16;13;27;33;11;1
2020-04-18 08:45:00;19;15;7;19;10;42;35;19;14;31;34;9;7
2020-04-18 09:00:00;19;12;7;25;19;27;20;23;16;27;22;6;8
2020-04-18 09:15:00;18;10;2;36;22;44;23;23;17;28;21;7;2
2020-04-18 09:30:00;30;23;9;25;16;52;31;20;12;20;17;3;9
2020-04-18 09:45:00;32;16;10;26;21;43;32;28;23;41;34;3;8
2020-04-18 10:00:00;42;15;6;34;13;45;36;25;17;43;47;12;6
2020-04-18 10:15:00;35;8;14;36;31;46;37;30;23;34;30;11;14
2020-04-18 10:30:00;27;26;12;43;18;46;36;33;22;43;38;16;12
2020-04-18 10:45:00;42;17;14;43;16;56;39;26;21;50;51;11;14
2020-04-18 11:00:00;39;27;12;30;24;58;44;25;19;35;34;12;10
2020-04-18 11:15:00;36;18;11;50;26;48;34;40;27;42;36;11;11
2020-04-18 11:30:00;36;18;11;43;31;50;45;33;26;52;43;12;10
2020-04-18 11:45:00;39;25;12;57;25;48;32;24;14;44;48;17;9
2020-04-18 12:00:00;44;22;21;36;21;45;27;28;24;45;41;11;19
2020-04-18 12:15:00;31;12;13;43;20;38;25;27;27;60;57;12;13
2020-04-18 12:30:00;35;17;11;33;20;51;29;27;29;53;63;21;11
2020-04-18 12:45:00;34;14;8;39;21;50;39;32;22;47;35;16;8
2020-04-18 13:00:00;40;22;8;31;17;48;43;29;28;59;47;10;7
2020-04-18 13:15:00;37;22;10;44;13;50;38;32;27;58;37;12;10
2020-04-18 13:30:00;36;18;17;33;23;51;32;30;28;44;49;15;17
2020-04-18 13:45:00;45;24;13;34;27;50;21;37;29;53;49;14;12
2020-04-18 14:00:00;38;15;9;33;15;37;28;21;18;38;37;13;10
2020-04-18 14:15:00;27;15;14;35;16;45;29;28;16;48;36;12;12
2020-04-18 14:30:00;25;18;11;31;12;34;24;28;25;50;42;17;11
2020-04-18 14:45:00;34;19;12;42;23;40;29;30;23;53;36;7;15
2020-04-18 15:00:00;31;10;5;30;16;37;25;22;16;40;35;12;5
2020-04-18 15:15:00;33;12;10;29;24;42;31;25;19;44;47;10;10
2020-04-18 15:30:00;25;9;12;38;16;37;27;31;18;38;44;9;12
2020-04-18 15:45:00;25;14;3;41;23;35;21;17;19;34;27;5;3
2020-04-18 16:00:00;31;11;9;29;23;34;25;22;15;37;30;10;8
2020-04-18 16:15:00;30;9;14;29;23;29;23;26;27;60;40;13;14
2020-04-18 16:30:00;23;12;12;24;17;42;23;18;11;34;28;4;9
2020-04-18 16:45:00;46;16;5;25;19;51;30;30;22;39;27;14;6
