DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-05-14 00:00:00;6;0;2;3;0;7;6;0;0
2020-05-14 00:15:00;3;1;0;4;0;3;2;0;1
2020-05-14 00:30:00;3;1;1;3;2;5;5;0;0
2020-05-14 00:45:00;2;2;2;0;0;4;0;0;0
2020-05-14 01:00:00;3;4;4;3;1;8;0;0;0
2020-05-14 01:15:00;0;0;0;0;1;2;4;0;0
2020-05-14 01:30:00;0;1;0;3;0;3;4;0;1
2020-05-14 01:45:00;4;2;0;2;0;3;1;0;1
2020-05-14 02:00:00;1;2;4;0;0;3;3;0;2
2020-05-14 02:15:00;1;2;3;4;1;1;3;0;2
2020-05-14 02:30:00;2;0;0;1;0;0;1;0;3
2020-05-14 02:45:00;4;0;0;3;0;0;2;0;4
2020-05-14 03:00:00;1;3;1;6;0;3;1;0;3
2020-05-14 03:15:00;2;0;1;2;1;1;0;0;1
2020-05-14 03:30:00;2;1;1;1;1;0;4;0;3
2020-05-14 03:45:00;2;2;1;4;0;2;2;0;2
2020-05-14 04:00:00;2;1;1;1;1;4;2;0;1
2020-05-14 04:15:00;8;1;2;3;1;4;2;0;1
2020-05-14 04:30:00;2;3;3;7;0;3;4;0;3
2020-05-14 04:45:00;11;2;1;17;1;5;3;0;6
2020-05-14 05:00:00;27;13;4;30;15;18;14;0;4
2020-05-14 05:15:00;26;14;5;52;35;27;18;0;1
2020-05-14 05:30:00;38;16;6;32;10;33;34;0;6
2020-05-14 05:45:00;28;17;8;34;24;36;47;0;7
2020-05-14 06:00:00;27;10;9;33;24;36;43;0;8
2020-05-14 06:15:00;30;14;8;27;17;55;58;0;15
2020-05-14 06:30:00;39;33;6;31;23;73;91;0;12
2020-05-14 06:45:00;69;34;10;38;27;102;114;0;17
2020-05-14 07:00:00;54;33;10;26;11;89;107;0;17
2020-05-14 07:15:00;57;38;15;37;17;102;128;0;20
2020-05-14 07:30:00;51;35;17;26;24;113;139;0;20
2020-05-14 07:45:00;56;37;18;31;26;89;111;0;23
2020-05-14 08:00:00;52;24;11;25;14;68;81;0;11
2020-05-14 08:15:00;38;20;11;24;11;62;70;0;9
2020-05-14 08:30:00;58;33;21;33;25;67;75;0;12
2020-05-14 08:45:00;61;31;20;39;31;55;48;0;15
2020-05-14 09:00:00;57;30;14;38;28;53;63;0;8
2020-05-14 09:15:00;59;41;17;40;23;55;73;0;13
2020-05-14 09:30:00;72;33;31;44;28;57;63;0;20
2020-05-14 09:45:00;53;42;21;33;23;54;58;0;21
2020-05-14 10:00:00;61;40;19;39;24;64;58;0;23
2020-05-14 10:15:00;64;29;31;36;34;55;63;0;17
2020-05-14 10:30:00;66;39;21;40;45;57;71;0;14
2020-05-14 10:45:00;63;36;19;36;38;60;58;0;16
2020-05-14 11:00:00;59;31;24;33;35;47;62;0;20
2020-05-14 11:15:00;62;34;22;45;32;45;65;0;10
2020-05-14 11:30:00;77;57;29;48;32;38;52;0;25
2020-05-14 11:45:00;60;44;19;37;32;45;58;0;12
2020-05-14 12:00:00;78;49;27;45;41;67;68;0;14
2020-05-14 12:15:00;82;46;19;60;51;52;68;0;8
2020-05-14 12:30:00;76;54;23;62;50;47;54;0;25
2020-05-14 12:45:00;70;53;28;56;37;56;50;0;19
2020-05-14 13:00:00;91;50;22;48;37;52;58;0;16
2020-05-14 13:15:00;100;64;15;51;32;50;69;0;23
2020-05-14 13:30:00;88;60;25;78;64;63;79;0;18
2020-05-14 13:45:00;75;59;16;73;72;65;68;0;21
2020-05-14 14:00:00;86;58;17;64;50;59;72;0;12
2020-05-14 14:15:00;72;59;15;71;52;55;67;0;14
2020-05-14 14:30:00;75;57;22;80;53;73;78;0;20
2020-05-14 14:45:00;90;66;22;66;68;62;79;0;15
2020-05-14 15:00:00;95;69;20;76;70;62;80;0;17
2020-05-14 15:15:00;99;69;35;85;64;59;74;0;23
2020-05-14 15:30:00;107;69;26;81;65;63;68;0;22
2020-05-14 15:45:00;125;81;26;74;66;72;93;0;24
2020-05-14 16:00:00;102;74;28;76;66;84;74;0;10
2020-05-14 16:15:00;116;83;30;77;63;89;85;0;19
2020-05-14 16:30:00;104;78;30;75;66;79;89;0;20
2020-05-14 16:45:00;122;87;32;96;84;65;75;0;12
2020-05-14 17:00:00;111;85;18;72;54;58;63;0;8
2020-05-14 17:15:00;112;92;15;64;49;80;99;0;18
2020-05-14 17:30:00;98;73;21;72;44;68;55;0;4
2020-05-14 17:45:00;101;63;19;67;49;66;79;0;10
2020-05-14 18:00:00;89;63;23;66;46;60;69;0;13
2020-05-14 18:15:00;88;53;15;55;53;75;77;0;7
2020-05-14 18:30:00;87;54;17;50;37;65;65;0;7
2020-05-14 18:45:00;72;39;30;46;30;52;52;0;10
2020-05-14 19:00:00;50;23;18;38;19;47;50;0;6
2020-05-14 19:15:00;51;30;17;47;35;33;35;0;10
2020-05-14 19:30:00;37;24;17;36;29;33;30;0;6
2020-05-14 19:45:00;45;19;18;27;16;26;27;0;5
2020-05-14 20:00:00;43;20;6;21;10;33;21;0;6
2020-05-14 20:15:00;35;15;6;25;18;27;12;0;6
2020-05-14 20:30:00;33;19;10;19;7;23;20;0;2
2020-05-14 20:45:00;24;9;5;21;7;22;25;0;3
2020-05-14 21:00:00;19;11;10;31;17;23;18;0;5
2020-05-14 21:15:00;24;10;8;46;37;18;17;0;5
2020-05-14 21:30:00;35;18;4;19;10;17;19;0;6
2020-05-14 21:45:00;12;13;8;21;20;13;18;0;4
2020-05-14 22:00:00;15;7;5;42;25;13;14;0;1
2020-05-14 22:15:00;16;3;6;21;12;15;20;0;1
2020-05-14 22:30:00;15;6;4;16;7;11;15;0;1
2020-05-14 22:45:00;13;3;0;9;3;10;3;0;2
2020-05-14 23:00:00;15;3;4;14;3;5;4;0;1
2020-05-14 23:15:00;7;0;5;8;2;9;6;0;3
2020-05-14 23:30:00;8;4;3;6;3;9;6;0;1
2020-05-14 23:45:00;3;2;5;6;3;5;5;0;2
