DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(DRES1);12(DRES2);13(DRES3);14(DRES4);15(TARDB);16(TAFGA);17(TAFBA);18(TAFBB);19(TAFBD)
2020-02-18 00:00:00;3;6;4;0;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-18 00:15:00;4;6;4;1;11;9;3;3;0;0;0;0;0;0;0;0;0;0;0
2020-02-18 00:30:00;7;8;1;0;3;3;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-02-18 00:45:00;10;12;2;0;5;3;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-02-18 01:00:00;4;8;4;1;5;6;3;4;0;0;0;0;0;0;0;0;0;0;0
2020-02-18 01:15:00;3;4;3;0;3;6;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-02-18 01:30:00;2;4;3;0;5;7;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-02-18 01:45:00;5;6;3;0;10;11;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-02-18 02:00:00;2;3;1;0;7;5;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-02-18 02:15:00;4;5;3;0;3;3;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-02-18 02:30:00;0;3;3;0;3;1;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-02-18 02:45:00;4;6;2;0;6;5;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-02-18 03:00:00;3;3;1;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-18 03:15:00;1;3;3;1;2;3;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-02-18 03:30:00;7;5;2;1;5;7;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-02-18 03:45:00;5;4;0;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-18 04:00:00;6;6;4;1;10;9;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-02-18 04:15:00;14;7;3;1;10;6;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-02-18 04:30:00;14;24;10;0;10;4;8;13;0;0;0;0;0;0;0;0;0;0;0
2020-02-18 04:45:00;24;32;13;1;11;16;6;13;0;0;0;0;0;0;0;0;0;0;0
2020-02-18 05:00:00;58;76;39;3;28;25;15;33;0;0;0;0;0;0;0;0;0;0;0
2020-02-18 05:15:00;74;102;50;7;46;36;27;45;0;0;0;0;0;0;0;0;0;0;0
2020-02-18 05:30:00;67;91;54;7;53;37;29;46;1;0;0;0;0;0;0;1;0;0;0
2020-02-18 05:45:00;53;76;55;12;56;38;35;56;0;0;0;0;0;0;0;0;0;0;0
2020-02-18 06:00:00;59;88;52;14;87;73;30;55;1;1;0;0;0;0;0;1;0;0;0
2020-02-18 06:15:00;92;107;82;15;96;84;43;78;5;6;0;0;0;0;5;2;0;0;0
2020-02-18 06:30:00;92;126;78;16;81;65;39;79;8;5;0;0;0;0;0;3;0;0;0
2020-02-18 06:45:00;95;119;72;19;81;71;37;90;8;4;0;0;0;0;0;3;0;0;0
2020-02-18 07:00:00;104;139;77;26;89;73;35;72;8;3;0;0;0;0;0;0;0;0;0
2020-02-18 07:15:00;99;146;79;23;89;74;41;80;4;6;0;0;0;0;0;6;0;0;0
2020-02-18 07:30:00;113;140;99;34;92;80;49;106;1;1;0;0;0;0;1;5;7;0;0
2020-02-18 07:45:00;105;147;89;23;109;113;43;101;8;4;0;0;0;0;0;1;3;0;0
2020-02-18 08:00:00;110;117;62;21;91;84;46;78;8;3;0;0;0;0;0;6;9;1;0
2020-02-18 08:15:00;97;138;88;23;90;90;34;89;6;4;0;0;0;0;0;7;0;0;0
2020-02-18 08:30:00;126;150;85;21;90;101;46;105;6;2;0;0;0;0;0;5;1;0;0
2020-02-18 08:45:00;98;112;81;14;89;100;39;75;7;4;0;0;0;0;0;9;0;0;0
2020-02-18 09:00:00;86;98;67;10;93;86;45;69;7;6;0;0;0;0;0;5;0;0;1
2020-02-18 09:15:00;104;126;80;13;79;88;42;77;12;9;0;0;0;0;0;9;2;0;0
2020-02-18 09:30:00;86;107;77;16;80;83;44;69;10;7;0;0;0;0;0;15;1;0;0
2020-02-18 09:45:00;114;141;80;15;77;106;49;77;16;14;0;0;0;0;0;9;3;0;0
2020-02-18 10:00:00;103;107;83;9;98;92;48;86;11;6;0;0;0;0;0;8;1;0;0
2020-02-18 10:15:00;114;115;75;8;105;92;45;68;18;11;0;0;0;0;0;7;3;0;1
2020-02-18 10:30:00;95;112;96;18;115;121;47;84;11;12;0;0;0;0;0;11;0;0;0
2020-02-18 10:45:00;95;103;71;26;112;107;39;85;16;11;0;0;0;0;0;9;0;1;0
2020-02-18 11:00:00;99;102;73;10;105;98;55;82;18;6;0;0;0;0;0;10;0;0;4
2020-02-18 11:15:00;92;111;66;20;130;103;52;102;13;15;0;0;0;0;0;15;5;1;0
2020-02-18 11:30:00;103;119;79;15;124;127;48;75;14;12;0;0;0;0;0;10;0;0;2
2020-02-18 11:45:00;86;100;76;18;107;126;47;73;18;15;0;0;0;0;0;11;0;0;0
2020-02-18 12:00:00;82;94;72;17;112;117;39;76;28;24;0;0;0;0;0;7;0;0;0
2020-02-18 12:15:00;93;100;79;7;118;114;37;70;15;15;0;0;0;0;0;10;5;0;1
2020-02-18 12:30:00;75;93;68;15;109;114;38;63;24;19;0;0;0;0;0;6;0;0;0
2020-02-18 12:45:00;98;126;80;17;110;105;48;80;19;14;0;0;0;0;0;9;15;0;3
2020-02-18 13:00:00;89;91;74;21;126;112;40;70;21;14;0;0;0;0;0;9;15;0;0
2020-02-18 13:15:00;95;125;90;16;115;109;56;100;9;3;0;0;0;0;0;13;22;0;0
2020-02-18 13:30:00;116;145;106;24;127;128;55;113;13;8;0;0;0;0;0;10;0;0;10
2020-02-18 13:45:00;99;115;86;24;119;121;45;83;16;14;0;0;0;0;0;9;0;0;8
2020-02-18 14:00:00;97;131;88;14;129;118;54;97;9;6;0;0;0;0;0;8;0;0;0
