DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2019-12-13 00:00:00;0;1;2;0;0;4;3;1;2;4;4
2019-12-13 00:15:00;0;2;7;2;2;2;11;10;0;5;2
2019-12-13 00:30:00;1;7;16;1;2;3;6;3;0;1;3
2019-12-13 00:45:00;0;1;11;0;0;3;3;2;2;9;3
2019-12-13 01:00:00;0;0;3;1;1;5;6;1;0;2;3
2019-12-13 01:15:00;0;3;8;0;0;2;3;0;2;2;2
2019-12-13 01:30:00;0;3;5;0;0;3;0;2;1;3;3
2019-12-13 01:45:00;0;4;3;1;1;1;1;0;1;1;0
2019-12-13 02:00:00;0;2;1;0;0;0;2;1;0;5;1
2019-12-13 02:15:00;0;1;5;3;3;1;2;2;0;1;1
2019-12-13 02:30:00;1;3;1;0;1;0;3;2;0;5;3
2019-12-13 02:45:00;0;1;0;0;0;2;1;1;0;2;1
2019-12-13 03:00:00;0;0;0;0;0;1;2;2;2;2;0
2019-12-13 03:15:00;0;2;2;0;0;1;2;1;0;2;2
2019-12-13 03:30:00;0;1;3;0;0;1;2;1;1;5;4
2019-12-13 03:45:00;0;1;2;1;1;1;2;0;0;0;1
2019-12-13 04:00:00;0;1;2;1;2;3;3;0;0;2;2
2019-12-13 04:15:00;0;1;1;0;0;1;1;0;1;3;1
2019-12-13 04:30:00;2;4;2;1;2;1;4;0;3;3;2
2019-12-13 04:45:00;2;6;10;2;4;1;2;2;2;6;6
2019-12-13 05:00:00;2;13;11;2;3;3;3;0;1;6;6
2019-12-13 05:15:00;4;40;14;0;0;2;11;1;3;9;10
2019-12-13 05:30:00;2;44;22;4;5;0;9;1;4;10;11
2019-12-13 05:45:00;3;41;26;1;4;6;9;2;7;19;16
2019-12-13 06:00:00;4;22;21;4;6;10;8;3;7;15;8
2019-12-13 06:15:00;5;25;18;2;6;6;21;6;10;15;23
2019-12-13 06:30:00;4;37;29;7;9;7;19;6;11;20;27
2019-12-13 06:45:00;3;32;42;8;7;10;19;10;13;17;28
2019-12-13 07:00:00;5;55;41;15;21;7;26;5;23;47;29
2019-12-13 07:15:00;5;40;54;26;28;13;34;14;54;74;30
2019-12-13 07:30:00;12;44;46;48;57;26;44;26;63;74;44
2019-12-13 07:45:00;8;54;56;25;37;38;54;41;37;52;49
2019-12-13 08:00:00;15;45;43;10;17;15;38;18;39;52;37
2019-12-13 08:15:00;6;41;46;17;24;21;35;18;41;48;31
2019-12-13 08:30:00;14;44;53;11;25;15;27;17;30;47;23
2019-12-13 08:45:00;11;42;52;19;23;16;26;23;35;41;21
2019-12-13 09:00:00;6;33;45;21;20;20;29;25;28;37;19
2019-12-13 09:15:00;8;19;65;10;21;16;29;16;28;35;23
2019-12-13 09:30:00;6;33;46;16;20;20;24;17;26;38;17
2019-12-13 09:45:00;8;34;39;19;20;19;24;16;36;37;17
2019-12-13 10:00:00;6;32;34;16;18;8;33;24;34;37;21
2019-12-13 10:15:00;11;33;42;7;11;21;32;25;25;34;19
2019-12-13 10:30:00;7;27;43;20;23;22;39;29;28;33;26
2019-12-13 10:45:00;10;32;50;17;24;16;34;28;31;30;26
2019-12-13 11:00:00;5;43;44;16;21;16;36;34;40;30;22
2019-12-13 11:15:00;10;33;40;13;19;22;43;32;25;31;24
2019-12-13 11:30:00;9;43;54;24;25;27;48;34;30;30;28
2019-12-13 11:45:00;4;39;51;11;19;18;42;23;42;41;25
2019-12-13 12:00:00;7;31;39;21;24;21;45;31;32;35;36
2019-12-13 12:15:00;10;41;44;13;30;20;59;39;38;26;46
2019-12-13 12:30:00;11;39;45;19;33;34;57;31;39;28;38
2019-12-13 12:45:00;11;45;51;27;33;27;60;44;49;41;34
2019-12-13 13:00:00;13;50;55;22;37;41;65;47;36;43;51
2019-12-13 13:15:00;8;56;66;23;25;52;67;47;34;33;45
2019-12-13 13:30:00;7;61;65;22;30;29;51;25;36;36;45
2019-12-13 13:45:00;5;36;62;13;16;26;44;37;32;32;49
2019-12-13 14:00:00;
2019-12-13 14:15:00;
2019-12-13 14:30:00;
2019-12-13 14:45:00;
2019-12-13 15:00:00;9;43;52;13;19;12;40;19;43;37;40
2019-12-13 15:15:00;17;41;50;19;28;22;40;29;32;41;45
2019-12-13 15:30:00;10;47;52;15;20;36;46;28;39;35;35
2019-12-13 15:45:00;10;46;49;17;24;25;36;28;35;36;42
2019-12-13 16:00:00;7;49;46;12;14;13;30;25;29;33;33
2019-12-13 16:15:00;6;44;51;19;25;16;42;17;34;35;34
2019-12-13 16:30:00;7;41;45;15;18;14;34;25;36;28;38
2019-12-13 16:45:00;5;35;44;10;12;17;35;17;34;42;32
2019-12-13 17:00:00;9;38;44;6;12;15;35;21;32;40;31
2019-12-13 17:15:00;5;57;60;12;15;27;34;20;28;39;35
2019-12-13 17:30:00;8;40;48;19;26;13;47;31;33;43;30
2019-12-13 17:45:00;9;44;44;15;25;21;28;15;38;38;32
2019-12-13 18:00:00;3;26;34;11;14;22;36;22;35;29;34
2019-12-13 18:15:00;14;28;41;15;24;15;44;22;26;37;37
2019-12-13 18:30:00;9;34;28;15;21;11;28;18;24;30;37
2019-12-13 18:45:00;8;33;33;8;10;14;21;15;27;31;20
2019-12-13 19:00:00;3;25;18;5;7;18;28;16;16;26;25
2019-12-13 19:15:00;1;30;23;1;2;20;28;17;23;25;17
2019-12-13 19:30:00;1;23;20;4;6;5;22;13;17;24;23
2019-12-13 19:45:00;4;24;27;6;9;11;28;10;17;27;13
2019-12-13 20:00:00;4;18;22;5;9;14;22;9;13;28;22
2019-12-13 20:15:00;1;24;28;5;6;16;26;15;14;13;16
2019-12-13 20:30:00;3;20;16;5;8;18;23;10;17;21;7
2019-12-13 20:45:00;5;17;23;6;11;15;15;6;13;15;14
2019-12-13 21:00:00;2;19;20;1;4;8;18;15;8;11;15
2019-12-13 21:15:00;1;25;27;10;10;5;23;11;14;20;12
2019-12-13 21:30:00;2;20;15;4;5;10;18;14;13;15;11
2019-12-13 21:45:00;3;19;14;4;7;11;28;16;15;17;13
2019-12-13 22:00:00;2;19;19;2;3;10;17;13;17;18;8
2019-12-13 22:15:00;4;28;20;4;6;13;18;13;15;13;23
2019-12-13 22:30:00;3;11;17;5;6;7;21;7;15;16;11
2019-12-13 22:45:00;5;13;20;6;11;21;14;20;17;20;4
2019-12-13 23:00:00;6;13;16;1;6;7;14;13;5;15;7
2019-12-13 23:15:00;6;12;13;3;9;16;16;13;16;21;11
2019-12-13 23:30:00;5;6;7;0;2;10;23;6;5;15;13
2019-12-13 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
