DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2019-12-06 00:00:00;0;4;5;0;0;2;5;0;1;3;8
2019-12-06 00:15:00;5;3;7;4;7;7;10;1;0;1;3
2019-12-06 00:30:00;0;2;8;0;0;1;4;1;2;3;4
2019-12-06 00:45:00;0;2;4;1;1;3;6;2;1;3;3
2019-12-06 01:00:00;0;1;2;0;0;1;3;2;2;2;2
2019-12-06 01:15:00;0;1;3;0;0;2;5;1;0;6;1
2019-12-06 01:30:00;0;1;1;0;0;1;1;3;1;4;4
2019-12-06 01:45:00;0;2;2;0;0;3;2;1;0;0;1
2019-12-06 02:00:00;0;2;3;0;0;0;3;2;0;2;2
2019-12-06 02:15:00;1;5;5;1;1;2;3;1;1;7;2
2019-12-06 02:30:00;0;0;1;0;1;2;1;1;0;1;0
2019-12-06 02:45:00;0;2;1;0;0;1;1;0;0;4;2
2019-12-06 03:00:00;0;1;2;0;0;0;2;1;1;1;0
2019-12-06 03:15:00;0;2;2;0;1;3;1;0;0;1;1
2019-12-06 03:30:00;0;2;2;0;0;3;2;2;0;3;1
2019-12-06 03:45:00;0;0;1;1;1;4;1;1;3;5;0
2019-12-06 04:00:00;0;1;4;3;3;0;1;0;0;3;3
2019-12-06 04:15:00;0;1;2;1;1;0;1;1;2;5;2
2019-12-06 04:30:00;0;3;4;0;0;4;6;1;0;3;2
2019-12-06 04:45:00;0;5;5;0;0;0;4;1;1;4;6
2019-12-06 05:00:00;2;26;16;0;1;1;2;2;1;4;3
2019-12-06 05:15:00;4;46;16;1;2;1;8;1;0;5;10
2019-12-06 05:30:00;1;47;34;4;5;4;11;1;4;12;10
2019-12-06 05:45:00;2;37;41;3;5;4;5;2;7;26;15
2019-12-06 06:00:00;3;23;15;8;11;6;11;1;12;14;13
2019-12-06 06:15:00;3;22;21;3;6;5;16;2;11;21;19
2019-12-06 06:30:00;8;45;37;3;9;6;19;5;14;15;27
2019-12-06 06:45:00;3;45;36;7;9;9;22;7;18;26;37
2019-12-06 07:00:00;6;41;44;20;24;12;26;11;24;42;30
2019-12-06 07:15:00;11;40;54;24;30;9;38;18;39;69;41
2019-12-06 07:30:00;15;54;60;58;62;20;47;36;65;85;36
2019-12-06 07:45:00;11;59;70;28;43;32;55;43;44;63;42
2019-12-06 08:00:00;13;42;70;16;25;18;38;17;38;49;21
2019-12-06 08:15:00;10;38;45;16;23;12;33;25;33;39;19
2019-12-06 08:30:00;9;39;52;17;20;16;29;10;28;51;26
2019-12-06 08:45:00;9;44;34;17;23;10;29;14;31;36;19
2019-12-06 09:00:00;13;30;32;9;16;19;26;23;22;33;18
2019-12-06 09:15:00;5;28;46;12;14;16;31;21;29;37;19
2019-12-06 09:30:00;5;27;40;15;17;22;36;25;28;40;19
2019-12-06 09:45:00;9;31;35;13;20;15;36;17;38;32;16
2019-12-06 10:00:00;8;28;42;13;20;15;34;23;38;36;25
2019-12-06 10:15:00;7;41;37;19;24;17;35;24;27;27;25
2019-12-06 10:30:00;7;38;40;8;13;22;28;17;33;40;22
2019-12-06 10:45:00;9;10;65;9;13;22;35;20;32;35;31
2019-12-06 11:00:00;9;29;42;12;16;24;37;33;35;36;24
2019-12-06 11:15:00;5;40;41;15;22;24;43;25;35;39;23
2019-12-06 11:30:00;4;38;56;10;15;17;43;25;29;35;31
2019-12-06 11:45:00;6;41;49;13;17;23;41;34;37;37;25
2019-12-06 12:00:00;4;42;47;14;16;25;44;36;24;39;29
2019-12-06 12:15:00;3;54;54;15;16;27;60;40;26;36;31
2019-12-06 12:30:00;7;40;46;21;25;24;41;32;42;37;27
2019-12-06 12:45:00;7;63;71;24;31;25;54;47;42;46;28
2019-12-06 13:00:00;5;58;71;14;19;35;69;65;30;45;35
2019-12-06 13:15:00;10;46;76;12;17;35;59;51;39;41;37
2019-12-06 13:30:00;10;75;64;17;19;19;46;21;29;32;39
2019-12-06 13:45:00;14;59;47;10;20;32;42;42;32;40;35
2019-12-06 14:00:00;12;57;71;16;22;26;44;30;27;25;38
2019-12-06 14:15:00;12;48;46;6;14;22;36;15;34;37;63
2019-12-06 14:30:00;15;52;66;11;23;18;44;26;33;42;61
2019-12-06 14:45:00;20;50;51;20;37;19;42;26;34;43;57
2019-12-06 15:00:00;17;41;52;13;27;17;43;30;38;29;44
2019-12-06 15:15:00;11;42;44;15;25;18;40;36;48;45;37
2019-12-06 15:30:00;8;49;40;9;15;15;41;24;35;39;58
2019-12-06 15:45:00;5;46;54;8;13;27;37;23;35;46;32
2019-12-06 16:00:00;9;46;48;14;19;11;39;24;33;34;39
2019-12-06 16:15:00;6;46;44;8;13;12;38;24;34;34;38
2019-12-06 16:30:00;4;51;51;12;17;11;38;23;30;34;40
2019-12-06 16:45:00;10;42;40;14;22;17;40;27;40;43;34
2019-12-06 17:00:00;11;48;52;11;19;22;38;32;39;38;37
