DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2020-06-09 00:00:00;0;7;3;10;4;1;0;0;0;0;0;0;0
2020-06-09 00:15:00;0;9;1;8;5;1;1;1;0;0;0;0;0
2020-06-09 00:30:00;0;8;5;9;5;0;0;0;0;0;0;0;0
2020-06-09 00:45:00;1;8;4;12;2;0;0;1;0;0;0;0;0
2020-06-09 01:00:00;0;3;2;10;3;0;0;0;0;0;0;0;0
2020-06-09 01:15:00;0;8;1;11;3;0;0;0;0;0;0;0;0
2020-06-09 01:30:00;0;7;2;1;3;0;0;0;0;0;0;0;0
2020-06-09 01:45:00;0;10;2;4;3;1;0;0;0;0;0;0;0
2020-06-09 02:00:00;0;6;1;3;2;0;0;0;0;0;0;0;0
2020-06-09 02:15:00;0;3;0;7;1;0;0;0;0;0;0;0;0
2020-06-09 02:30:00;0;6;1;6;2;1;0;0;0;0;0;0;0
2020-06-09 02:45:00;0;5;2;12;0;0;0;1;0;0;0;0;0
2020-06-09 03:00:00;0;5;0;5;4;0;0;0;0;0;0;0;0
2020-06-09 03:15:00;0;3;1;8;6;0;0;0;0;0;0;0;0
2020-06-09 03:30:00;0;5;3;7;1;0;0;0;0;0;0;0;0
2020-06-09 03:45:00;1;3;2;6;1;1;0;1;0;0;0;0;0
2020-06-09 04:00:00;0;11;2;8;3;1;0;0;0;0;0;0;0
2020-06-09 04:15:00;2;14;3;8;1;0;1;2;0;0;0;0;0
2020-06-09 04:30:00;0;13;5;17;12;0;0;0;0;0;0;0;0
2020-06-09 04:45:00;1;24;6;29;11;0;1;1;0;0;0;0;0
2020-06-09 05:00:00;0;25;5;72;41;0;0;1;0;0;0;0;0
2020-06-09 05:15:00;1;30;17;101;102;1;2;4;0;0;0;0;0
2020-06-09 05:30:00;2;46;32;111;108;3;1;1;0;0;0;0;0
2020-06-09 05:45:00;13;100;72;81;62;3;0;4;0;0;0;0;0
2020-06-09 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-09 06:15:00;12;92;77;106;100;7;15;17;0;0;0;0;0
2020-06-09 06:30:00;9;73;78;100;93;15;8;11;6;0;2;0;0
2020-06-09 06:45:00;9;55;66;100;118;12;5;10;0;0;5;0;0
2020-06-09 07:00:00;10;59;61;101;84;21;10;19;7;3;0;0;0
2020-06-09 07:15:00;11;56;71;104;105;19;9;12;12;0;1;0;0
2020-06-09 07:30:00;19;58;56;106;126;13;7;10;2;0;19;0;0
2020-06-09 07:45:00;13;69;55;96;93;15;6;7;9;0;2;0;0
2020-06-09 08:00:00;23;69;63;91;93;15;10;10;0;0;0;0;0
2020-06-09 08:15:00;17;56;64;89;74;17;7;16;5;2;8;0;0
2020-06-09 08:30:00;15;65;49;76;59;17;16;14;9;2;13;0;0
2020-06-09 09:00:00;22;55;37;67;70;20;9;12;21;8;3;0;0
2020-06-09 09:15:00;11;51;52;69;60;17;17;21;4;0;6;0;0
2020-06-09 09:30:00;24;78;55;79;65;14;11;8;19;0;0;0;0
2020-06-09 09:45:00;32;70;67;89;48;18;22;27;3;0;1;0;0
2020-06-09 10:00:00;22;64;71;75;54;15;23;23;6;0;6;0;0
2020-06-09 10:15:00;33;61;51;71;46;21;15;29;3;1;7;0;0
2020-06-09 10:30:00;28;73;77;75;64;26;22;26;4;0;1;0;0
2020-06-09 10:45:00;23;72;62;87;62;16;27;31;8;0;9;0;0
2020-06-09 11:00:00;28;82;56;71;40;23;24;25;5;0;1;0;0
2020-06-09 11:15:00;24;80;69;71;56;12;24;35;1;0;1;0;0
2020-06-09 11:45:00;23;96;82;82;57;10;18;28;1;0;6;0;0
2020-06-09 12:00:00;33;75;70;76;54;21;20;30;0;4;2;0;0
2020-06-09 12:15:00;30;75;60;74;51;17;30;30;5;0;1;0;0
2020-06-09 12:30:00;24;78;71;77;58;19;23;24;2;0;0;0;0
2020-06-09 12:45:00;20;86;73;75;44;14;26;37;5;0;8;0;2
2020-06-09 13:00:00;21;78;90;79;62;11;15;21;2;0;9;6;3
2020-06-09 13:15:00;21;95;100;91;77;12;19;24;18;0;4;0;0
2020-06-09 13:30:00;23;113;101;117;111;10;18;22;5;2;0;0;0
2020-06-09 13:45:00;17;108;106;88;91;15;20;32;4;0;9;0;0
2020-06-09 14:00:00;26;119;111;96;85;14;17;20;8;0;3;0;0
2020-06-09 14:15:00;31;157;163;70;73;8;14;14;0;0;0;0;0
2020-06-09 14:30:00;30;168;186;80;60;18;30;30;1;0;6;0;0
2020-06-09 14:45:00;23;148;179;72;47;17;25;29;9;0;2;0;0
2020-06-09 15:00:00;34;138;140;65;63;18;25;28;2;2;7;0;0
2020-06-09 15:15:00;14;120;117;73;54;15;28;24;3;0;9;0;3
2020-06-09 15:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-09 15:45:00;26;126;135;95;66;19;21;15;1;0;1;0;0
2020-06-09 16:00:00;29;140;138;94;73;22;32;20;4;0;9;0;0
2020-06-09 16:15:00;26;128;148;78;75;15;26;34;1;0;9;0;0
2020-06-09 16:30:00;30;133;151;100;80;22;26;30;15;4;0;0;0
2020-06-09 16:45:00;37;104;130;97;64;25;33;37;43;0;4;0;0
2020-06-09 17:00:00;32;99;121;90;74;22;37;34;16;0;1;0;0
2020-06-09 17:15:00;32;118;124;93;82;17;30;26;9;0;0;3;0
2020-06-09 17:30:00;39;107;114;78;60;38;38;39;6;0;0;0;0
