DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2019-10-13 00:00:00;37;38;26;4;6;36;0;5;9;8;7;7;0;0;0;0
2019-10-13 00:15:00;30;41;24;3;5;37;2;10;11;12;12;11;0;0;0;0
2019-10-13 00:30:00;22;40;33;4;6;42;0;10;17;18;17;17;0;0;0;0
2019-10-13 00:45:00;34;31;26;1;8;34;4;4;15;15;17;16;0;0;0;0
2019-10-13 01:00:00;44;41;27;2;10;42;0;3;9;9;10;10;0;0;0;0
2019-10-13 01:15:00;17;41;25;0;6;40;1;4;8;9;6;6;0;0;0;0
2019-10-13 01:30:00;17;33;26;1;7;32;1;3;9;9;8;8;0;0;0;0
2019-10-13 01:45:00;52;30;22;1;8;31;0;3;13;14;13;15;0;0;0;0
2019-10-13 02:00:00;21;25;21;0;5;28;1;2;6;5;5;5;0;0;0;0
2019-10-13 02:15:00;19;31;21;1;8;25;3;7;7;6;6;6;0;0;0;0
2019-10-13 02:30:00;21;23;23;3;7;23;0;1;4;5;5;4;0;0;0;0
2019-10-13 02:45:00;24;9;10;1;2;10;0;1;6;5;4;4;0;0;0;0
2019-10-13 03:00:00;17;23;19;0;6;28;1;0;7;8;7;7;0;0;8;0
2019-10-13 03:15:00;14;17;13;1;4;17;1;2;3;3;3;3;0;0;0;0
2019-10-13 03:30:00;12;15;14;0;1;11;1;2;1;1;1;1;0;0;0;0
2019-10-13 03:45:00;7;11;9;2;2;11;2;0;5;4;3;3;0;0;0;0
2019-10-13 04:00:00;13;9;9;0;2;12;1;2;2;2;1;1;0;0;0;0
2019-10-13 04:15:00;15;19;17;1;2;21;1;3;4;4;5;5;0;0;0;0
2019-10-13 04:30:00;6;7;7;0;2;9;0;0;1;1;1;1;0;0;0;0
2019-10-13 04:45:00;8;7;10;0;2;10;2;1;1;1;2;1;0;0;0;0
2019-10-13 05:00:00;6;9;11;0;2;12;0;0;2;2;2;2;0;0;0;0
2019-10-13 05:15:00;13;11;11;0;5;11;0;1;1;1;1;1;0;0;0;0
2019-10-13 05:30:00;9;20;16;1;8;21;2;2;2;2;2;2;0;0;0;0
2019-10-13 05:45:00;16;21;15;3;1;20;3;1;2;2;3;4;0;0;0;0
2019-10-13 06:00:00;13;15;13;3;3;17;3;2;5;5;4;4;0;0;0;0
2019-10-13 06:15:00;19;10;12;1;6;12;0;1;2;3;2;2;0;0;0;0
2019-10-13 06:30:00;18;22;17;1;3;22;0;1;2;2;1;1;0;0;0;0
2019-10-13 06:45:00;19;12;11;0;3;14;1;0;3;5;3;3;0;0;0;0
2019-10-13 07:00:00;17;18;16;3;3;17;0;2;1;1;1;1;0;0;0;0
2019-10-13 07:15:00;22;21;20;4;7;23;7;1;3;4;3;3;0;0;0;0
2019-10-13 07:30:00;19;20;21;5;3;21;3;2;2;3;2;2;0;0;0;0
2019-10-13 07:45:00;29;24;17;4;6;24;3;7;3;3;2;3;0;0;0;0
2019-10-13 08:00:00;33;24;24;1;10;24;3;9;7;7;5;6;0;0;0;0
2019-10-13 08:15:00;58;26;19;4;6;26;1;6;7;8;5;6;0;0;0;0
2019-10-13 08:30:00;36;37;33;7;12;32;3;18;5;7;4;5;0;0;0;0
2019-10-13 08:45:00;56;56;40;10;12;51;3;11;3;3;4;4;0;0;0;0
2019-10-13 09:00:00;51;48;40;16;11;38;6;14;6;5;4;4;0;0;0;0
2019-10-13 09:15:00;78;62;41;14;16;58;4;21;3;3;2;3;0;0;0;0
2019-10-13 09:30:00;83;71;44;13;22;60;6;32;12;10;8;8;0;0;0;3
2019-10-13 09:45:00;86;100;61;11;12;91;7;28;15;16;15;16;0;0;0;0
2019-10-13 10:00:00;89;92;64;17;22;85;5;28;14;11;11;11;0;0;0;0
