DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-12-25 00:00:00;0;0;1;0;0;0;0;0;0
2020-12-25 00:15:00;2;2;2;0;0;0;0;0;0
2020-12-25 00:30:00;5;4;1;1;1;0;0;0;0
2020-12-25 00:45:00;2;2;0;0;0;0;0;0;0
2020-12-25 01:00:00;0;0;1;0;0;0;0;0;0
2020-12-25 01:15:00;1;3;2;0;0;0;0;0;0
2020-12-25 01:30:00;0;0;1;0;0;0;0;0;0
2020-12-25 01:45:00;1;1;1;1;1;0;0;0;0
2020-12-25 02:00:00;0;0;3;0;0;0;0;0;0
2020-12-25 02:15:00;1;0;1;0;0;0;0;0;0
2020-12-25 02:30:00;0;0;0;0;0;0;0;0;0
2020-12-25 02:45:00;1;0;2;0;0;0;0;0;0
2020-12-25 03:00:00;0;0;0;0;0;0;0;0;0
2020-12-25 03:15:00;0;0;0;0;0;0;0;0;0
2020-12-25 03:30:00;0;0;3;0;0;0;0;0;0
2020-12-25 03:45:00;0;0;0;0;0;0;0;0;0
2020-12-25 04:00:00;0;1;2;0;0;0;0;0;0
2020-12-25 04:15:00;1;1;3;0;0;0;0;0;0
2020-12-25 04:30:00;1;2;3;0;0;0;0;0;0
2020-12-25 04:45:00;0;0;4;0;0;0;0;0;0
2020-12-25 05:00:00;11;1;6;0;0;0;0;0;0
2020-12-25 05:15:00;7;3;10;0;0;0;0;0;0
2020-12-25 05:30:00;2;2;20;0;0;0;0;0;0
2020-12-25 05:45:00;3;1;8;2;2;0;0;0;0
2020-12-25 06:00:00;12;7;17;0;0;0;0;0;0
2020-12-25 06:15:00;4;1;11;0;0;0;0;0;0
2020-12-25 06:30:00;9;3;7;0;0;0;0;0;0
2020-12-25 06:45:00;10;1;10;0;0;0;0;0;0
2020-12-25 07:00:00;8;6;10;0;0;0;0;0;0
2020-12-25 07:15:00;11;5;10;0;0;0;0;0;0
