DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(MPF2B01);7(MPF2B02);8(MPF2B03);9(MPF2B04);10(MPF2B05);11(MPF2B06);12(MPF2B07);13(MPF2B08);14(MPF2B09);15(MPF2B10);16(MPF2B11);17(MPF2B12);18(MPF2B13);19(MPF2B14)
2020-01-30 00:00:00;15;12;7;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-30 00:15:00;21;15;1;4;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-30 00:30:00;8;2;0;7;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-30 00:45:00;11;9;0;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-30 01:00:00;11;6;0;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-30 01:15:00;6;4;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-30 01:30:00;8;6;0;6;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-30 01:45:00;8;8;0;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-30 02:00:00;7;5;0;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-30 02:15:00;10;5;3;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-30 02:30:00;9;9;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-30 02:45:00;5;5;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-30 03:00:00;10;6;1;9;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-30 03:15:00;9;8;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-30 03:30:00;5;5;0;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-30 03:45:00;10;4;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-30 04:00:00;8;7;0;7;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-30 04:15:00;15;9;0;5;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-30 04:30:00;24;15;0;9;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-30 04:45:00;43;35;0;15;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-30 05:00:00;85;76;0;12;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-30 05:15:00;85;82;0;17;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-30 05:30:00;113;143;4;30;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-30 05:45:00;97;87;1;46;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-30 06:00:00;102;130;0;66;122;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-30 06:15:00;101;109;0;55;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-30 06:30:00;125;169;0;62;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0
