DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-01-21 00:00:00;0;0;0;6;2;10;0;3;4;1;1
2020-01-21 00:15:00;2;2;0;11;11;89;1;8;7;1;1
2020-01-21 00:30:00;0;1;1;4;1;38;1;3;3;2;2
2020-01-21 00:45:00;0;1;0;8;5;40;2;4;2;0;0
2020-01-21 01:00:00;0;2;0;5;3;5;1;1;3;1;0
2020-01-21 01:15:00;1;1;1;7;2;25;0;7;3;0;0
2020-01-21 01:30:00;0;0;0;2;4;31;0;0;2;0;0
2020-01-21 01:45:00;0;0;0;1;1;30;0;2;2;0;0
2020-01-21 02:00:00;0;1;0;3;4;7;2;1;1;0;0
2020-01-21 02:15:00;0;0;0;3;3;2;2;0;4;2;2
2020-01-21 02:30:00;0;0;0;3;1;40;0;0;0;0;0
2020-01-21 02:45:00;0;2;0;2;5;61;1;1;1;0;0
2020-01-21 03:00:00;0;0;0;3;2;2;3;1;0;0;0
2020-01-21 03:15:00;0;0;0;3;0;17;2;2;2;0;0
2020-01-21 03:30:00;0;1;0;4;1;45;1;1;1;0;0
2020-01-21 03:45:00;0;2;0;3;1;31;0;3;2;0;0
2020-01-21 04:00:00;0;1;0;3;2;29;1;2;2;2;1
2020-01-21 04:15:00;2;0;0;6;4;124;3;2;2;1;1
2020-01-21 04:30:00;1;5;0;8;7;110;1;14;6;0;0
2020-01-21 04:45:00;1;6;0;12;4;142;3;14;10;2;2
2020-01-21 05:00:00;2;11;0;10;6;61;3;22;17;7;5
2020-01-21 05:15:00;5;7;1;14;20;70;6;54;58;19;13
2020-01-21 05:30:00;2;23;1;24;13;97;4;51;55;15;14
2020-01-21 05:45:00;5;26;3;66;42;28;3;86;89;22;16
2020-01-21 06:00:00;3;25;4;44;28;52;12;53;57;14;11
2020-01-21 06:15:00;6;33;2;66;47;9;15;74;80;15;9
2020-01-21 06:30:00;10;54;3;49;43;51;15;130;126;27;24
2020-01-21 06:45:00;13;37;8;54;41;56;25;114;156;35;33
2020-01-21 07:00:00;11;42;4;63;38;10;25;141;170;25;13
2020-01-21 07:15:00;13;46;14;79;63;42;32;180;217;20;15
2020-01-21 07:30:00;22;59;7;85;69;46;54;177;189;26;20
2020-01-21 07:45:00;32;57;6;137;102;89;46;134;150;20;16
2020-01-21 08:00:00;13;42;6;106;57;69;38;152;165;23;21
2020-01-21 08:15:00;12;40;4;95;57;51;36;111;125;19;13
2020-01-21 08:30:00;15;41;3;87;56;17;42;132;139;27;22
2020-01-21 08:45:00;11;38;8;89;64;46;33;99;123;25;22
2020-01-21 09:00:00;16;30;2;79;63;37;33;72;78;13;9
2020-01-21 09:15:00;4;24;6;73;51;74;27;74;89;7;4
2020-01-21 09:30:00;10;35;3;84;41;120;31;77;83;17;15
2020-01-21 09:45:00;18;37;8;97;69;77;37;77;90;17;9
2020-01-21 10:00:00;9;28;4;87;62;23;28;55;67;8;9
2020-01-21 10:15:00;14;29;6;91;65;15;28;63;84;9;8
2020-01-21 10:30:00;14;36;1;86;67;46;34;67;61;11;10
2020-01-21 10:45:00;10;39;5;84;63;58;28;73;71;10;8
2020-01-21 11:00:00;12;33;5;94;62;160;33;59;59;8;7
2020-01-21 11:15:00;19;21;5;92;68;63;34;75;68;14;13
2020-01-21 11:30:00;18;30;2;84;70;189;34;63;66;10;9
2020-01-21 11:45:00;12;35;6;102;71;56;44;69;70;9;4
2020-01-21 12:00:00;9;33;5;118;67;47;39;68;65;7;7
2020-01-21 12:15:00;7;35;7;96;82;60;44;66;60;11;8
2020-01-21 12:30:00;11;29;2;100;86;65;33;71;56;9;8
2020-01-21 12:45:00;17;22;7;109;79;33;46;77;70;11;8
2020-01-21 13:00:00;14;35;7;112;87;32;31;65;54;5;4
2020-01-21 13:15:00;8;27;2;130;98;76;39;79;71;15;8
2020-01-21 13:30:00;15;28;2;109;70;44;41;88;101;23;21
2020-01-21 13:45:00;15;37;3;116;89;56;32;74;66;12;9
2020-01-21 14:00:00;12;32;6;126;103;102;44;73;73;14;7
2020-01-21 14:15:00;9;19;1;135;119;59;47;70;71;17;12
2020-01-21 14:30:00;13;35;5;170;128;44;41;75;73;16;16
2020-01-21 14:45:00;9;34;3;166;133;23;39;64;78;18;14
2020-01-21 15:00:00;14;24;3;176;133;41;28;78;76;23;21
2020-01-21 15:15:00;11;31;4;183;143;31;51;73;74;13;10
2020-01-21 15:30:00;13;34;3;168;147;43;52;75;88;15;15
