DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2020-01-20 00:00:00;5;2;2;0;0;0;0;11;0;0;0;0;0
2020-01-20 00:15:00;18;5;7;4;0;0;0;19;0;0;0;0;0
2020-01-20 00:30:00;7;3;4;0;0;0;0;19;0;0;0;0;0
2020-01-20 00:45:00;9;3;5;0;0;0;1;13;0;0;0;0;0
2020-01-20 01:00:00;9;1;2;0;1;1;2;10;0;0;0;0;0
2020-01-20 01:15:00;6;2;1;0;0;0;0;4;0;0;0;0;0
2020-01-20 01:30:00;8;6;4;2;0;0;0;11;0;0;0;0;0
2020-01-20 01:45:00;8;4;5;2;0;0;0;6;0;0;0;0;0
2020-01-20 02:00:00;11;3;2;1;0;0;0;5;0;0;0;0;0
2020-01-20 02:15:00;6;2;3;2;0;0;0;5;0;0;0;0;0
2020-01-20 02:30:00;2;3;5;4;0;0;0;9;0;0;0;0;0
2020-01-20 02:45:00;5;2;3;0;0;0;0;4;0;0;0;0;0
2020-01-20 03:00:00;12;1;1;0;0;0;0;4;0;0;0;0;0
2020-01-20 03:15:00;4;4;5;4;0;0;0;10;0;0;0;0;0
2020-01-20 03:30:00;9;2;2;1;0;0;0;8;0;0;0;0;0
2020-01-20 03:45:00;8;2;1;1;0;0;0;5;0;0;0;0;0
2020-01-20 04:00:00;9;6;7;2;2;2;1;6;0;0;0;0;0
2020-01-20 04:15:00;11;2;3;3;0;0;1;8;0;0;0;0;0
2020-01-20 04:30:00;18;0;2;0;1;1;0;15;0;0;0;0;0
2020-01-20 04:45:00;14;3;6;2;2;2;1;22;0;0;0;0;0
2020-01-20 05:00:00;27;4;8;3;1;0;3;20;0;0;0;0;0
2020-01-20 05:15:00;31;7;10;3;5;4;4;62;0;0;0;0;0
2020-01-20 05:30:00;62;10;20;6;8;7;3;120;0;0;0;0;0
2020-01-20 05:45:00;59;26;24;10;11;12;10;106;0;0;0;0;0
2020-01-20 06:00:00;84;15;26;12;3;5;8;113;0;1;0;0;0
2020-01-20 06:15:00;91;11;25;9;7;11;8;124;0;0;0;0;0
2020-01-20 06:30:00;129;19;26;16;6;11;13;185;0;0;0;0;0
2020-01-20 06:45:00;127;20;29;19;12;13;24;212;0;1;0;0;0
2020-01-20 07:00:00;163;14;19;13;15;17;16;202;2;0;0;0;0
2020-01-20 07:15:00;212;23;27;21;20;19;27;211;0;1;0;0;0
2020-01-20 07:30:00;189;26;28;25;31;47;27;210;1;0;0;0;0
2020-01-20 07:45:00;149;25;30;27;21;22;26;212;1;2;0;0;0
2020-01-20 08:00:00;189;17;22;16;31;29;35;243;5;4;0;0;0
2020-01-20 08:15:00;147;23;25;22;24;27;28;192;2;5;0;0;0
2020-01-20 08:30:00;165;14;20;18;26;25;21;206;2;0;0;0;0
2020-01-20 08:45:00;158;32;30;30;34;41;26;192;2;2;0;0;0
2020-01-20 09:00:00;155;22;28;14;22;31;24;200;4;1;0;0;0
2020-01-20 09:15:00;151;17;21;15;31;32;18;195;0;0;0;0;0
2020-01-20 09:30:00;186;25;26;22;28;31;17;211;0;0;0;0;0
2020-01-20 09:45:00;160;23;24;16;26;29;25;172;1;1;0;0;0
2020-01-20 10:00:00;150;13;24;12;38;39;31;184;3;0;0;0;0
2020-01-20 10:15:00;147;24;28;21;32;32;20;184;2;0;0;0;0
2020-01-20 10:30:00;169;23;25;20;28;33;26;220;1;2;0;0;0
2020-01-20 10:45:00;186;24;31;26;30;28;24;206;3;1;0;0;0
2020-01-20 11:00:00;184;19;22;17;30;32;12;195;5;3;0;0;0
2020-01-20 11:15:00;156;13;25;12;25;32;0;177;2;2;0;0;0
2020-01-20 11:30:00;185;19;30;23;39;42;15;196;4;2;0;0;0
2020-01-20 11:45:00;175;18;22;17;26;29;19;150;3;0;0;0;0
2020-01-20 12:00:00;170;20;26;18;22;24;13;170;2;0;0;0;0
2020-01-20 12:15:00;188;15;21;17;27;32;26;212;2;4;0;0;0
2020-01-20 12:30:00;176;17;26;16;38;38;26;177;1;0;0;0;0
2020-01-20 12:45:00;165;24;25;21;29;32;20;213;0;3;0;0;0
2020-01-20 13:00:00;180;14;17;16;28;29;26;188;3;3;0;0;0
2020-01-20 13:15:00;202;22;26;21;31;21;34;198;1;3;0;0;0
2020-01-20 13:30:00;124;12;17;13;29;26;27;138;1;1;0;0;0
2020-01-20 13:45:00;174;18;23;18;38;32;31;202;3;3;0;0;0
2020-01-20 14:00:00;189;25;25;23;36;41;31;194;2;5;0;0;0
2020-01-20 14:15:00;190;28;32;29;27;27;27;193;2;5;0;0;0
2020-01-20 14:30:00;178;23;30;18;26;32;21;188;1;2;0;0;0
2020-01-20 14:45:00;201;24;28;19;30;32;24;194;1;0;0;0;0
2020-01-20 15:00:00;211;30;32;30;29;33;26;218;4;1;0;0;0
2020-01-20 15:15:00;203;22;25;21;39;41;16;199;6;1;0;0;0
2020-01-20 15:30:00;200;21;32;20;37;41;29;192;3;2;0;0;0
2020-01-20 15:45:00;195;21;22;22;45;46;26;235;4;0;0;0;0
2020-01-20 16:00:00;208;23;28;27;39;40;28;240;1;3;0;0;0
2020-01-20 16:15:00;221;25;28;25;38;47;24;223;5;4;0;0;0
2020-01-20 16:30:00;207;20;26;22;40;44;21;214;2;1;0;0;0
2020-01-20 16:45:00;208;20;28;20;35;40;25;227;3;0;0;0;0
2020-01-20 17:00:00;200;70;27;22;55;60;18;226;4;0;0;0;0
2020-01-20 17:15:00;201;23;27;24;45;53;25;220;2;0;0;0;0
2020-01-20 17:30:00;197;24;28;21;33;36;15;246;2;0;0;0;0
2020-01-20 17:45:00;209;15;20;14;42;40;22;210;3;0;0;0;0
2020-01-20 18:00:00;213;19;26;13;44;46;19;227;2;0;0;0;0
2020-01-20 18:15:00;202;13;17;12;18;20;12;184;0;0;0;0;0
2020-01-20 18:30:00;178;14;22;13;19;20;18;192;1;0;0;0;0
2020-01-20 18:45:00;166;17;25;20;23;27;12;170;0;2;0;0;0
2020-01-20 19:00:00;211;17;17;10;18;20;6;187;2;1;0;0;0
2020-01-20 19:15:00;154;11;16;11;9;14;11;148;1;0;0;0;0
2020-01-20 19:30:00;144;17;21;15;7;8;9;94;0;0;0;0;0
2020-01-20 19:45:00;140;12;12;10;11;14;10;104;1;0;0;0;0
2020-01-20 20:00:00;151;14;13;9;7;10;8;86;0;0;0;0;0
2020-01-20 20:15:00;106;11;13;4;6;8;9;100;1;0;0;0;0
2020-01-20 20:30:00;88;12;17;10;8;9;3;82;0;0;0;0;0
