DATUM;1(DA1);2(DB1);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFBA);9(TAFBB);10(TAFGC);11(TAFBC);12(TAFBD)
2020-01-24 00:00:00;4;0;3;0;0;0;0;0;0;0;0;0
2020-01-24 00:15:00;14;0;7;0;0;0;0;0;0;0;0;0
2020-01-24 00:30:00;11;0;4;0;0;0;0;0;0;0;0;0
2020-01-24 00:45:00;7;0;4;0;0;0;0;0;0;0;0;0
2020-01-24 01:00:00;1;0;4;0;0;0;0;0;0;0;0;0
2020-01-24 01:15:00;6;0;3;0;0;0;0;0;0;0;0;0
2020-01-24 01:30:00;6;0;9;0;0;0;0;0;0;0;0;0
2020-01-24 01:45:00;7;0;3;0;0;0;0;0;0;0;0;0
2020-01-24 02:00:00;2;0;3;0;0;0;0;0;0;0;0;0
2020-01-24 02:15:00;6;0;0;0;0;0;0;0;0;0;0;0
2020-01-24 02:30:00;3;0;4;0;0;0;0;0;0;0;0;0
2020-01-24 02:45:00;1;0;5;0;0;0;0;0;0;0;0;0
2020-01-24 03:00:00;1;0;2;0;0;0;0;0;0;0;0;0
2020-01-24 03:15:00;0;0;4;0;0;0;0;0;0;0;0;0
2020-01-24 03:30:00;5;0;4;0;0;0;0;0;0;0;0;0
2020-01-24 03:45:00;3;0;3;0;0;0;0;0;0;0;0;0
2020-01-24 04:00:00;6;0;7;0;0;0;0;0;0;0;0;0
2020-01-24 04:15:00;0;0;11;0;0;0;0;0;0;0;0;0
2020-01-24 04:30:00;5;0;22;0;0;0;0;0;0;0;0;0
2020-01-24 04:45:00;2;0;34;0;0;0;0;0;0;0;0;0
2020-01-24 05:00:00;10;0;79;0;0;0;0;0;0;0;0;0
2020-01-24 05:15:00;6;0;112;0;0;0;0;0;0;0;0;0
2020-01-24 05:30:00;20;0;165;0;0;0;0;0;0;0;0;0
2020-01-24 05:45:00;54;0;134;0;0;0;0;0;0;0;0;0
2020-01-24 06:00:00;63;0;179;0;2;0;0;0;0;0;0;0
2020-01-24 06:15:00;52;0;196;0;7;0;0;0;0;0;0;0
2020-01-24 06:30:00;41;0;228;0;9;3;0;0;0;0;0;0
2020-01-24 06:45:00;58;0;234;0;3;1;0;0;0;1;0;0
2020-01-24 07:00:00;54;0;235;0;7;0;0;0;0;2;0;0
2020-01-24 07:15:00;58;0;170;0;11;0;0;0;0;4;0;0
2020-01-24 07:30:00;64;0;141;0;15;3;0;0;0;7;1;0
2020-01-24 07:45:00;83;0;172;0;7;5;0;0;0;1;0;0
2020-01-24 08:00:00;75;0;163;0;9;1;0;0;0;2;0;0
2020-01-24 08:15:00;67;0;154;0;8;0;0;0;0;0;0;0
2020-01-24 08:30:00;65;0;168;0;5;1;0;0;0;5;1;0
2020-01-24 08:45:00;49;0;133;0;3;2;0;0;0;0;0;0
2020-01-24 09:00:00;70;0;126;0;3;1;0;0;0;2;0;0
2020-01-24 09:15:00;83;0;154;0;1;1;0;0;0;0;0;0
2020-01-24 09:30:00;69;0;169;0;4;1;0;0;0;3;0;0
2020-01-24 09:45:00;76;0;111;0;7;1;0;0;0;2;1;0
2020-01-24 10:00:00;91;0;96;0;2;1;0;0;0;1;0;0
2020-01-24 10:15:00;98;0;99;0;0;0;0;0;0;2;0;0
2020-01-24 10:30:00;93;0;108;0;3;2;0;0;0;2;0;0
2020-01-24 10:45:00;106;0;105;0;2;2;0;0;0;2;0;0
2020-01-24 11:00:00;97;0;134;0;4;4;0;0;0;2;0;0
2020-01-24 11:15:00;105;0;114;0;7;3;0;0;0;5;0;0
2020-01-24 11:30:00;140;0;103;0;1;3;0;0;0;7;0;0
2020-01-24 11:45:00;131;0;116;0;4;2;0;0;0;4;0;0
2020-01-24 12:00:00;155;0;107;0;3;4;0;0;0;4;3;0
2020-01-24 12:15:00;161;0;91;0;4;3;0;0;0;3;3;0
2020-01-24 12:30:00;199;0;142;0;5;4;0;0;0;7;1;0
2020-01-24 12:45:00;190;0;137;0;4;12;0;0;0;2;3;0
2020-01-24 13:00:00;188;0;160;0;9;6;0;0;0;8;30;0
2020-01-24 13:15:00;203;0;166;0;3;9;0;0;0;6;13;0
