DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2019-12-29 00:00:00;38;6;12;3;0;0;1;31;0;0;0;0;0
2019-12-29 00:15:00;40;9;11;4;1;1;1;28;0;0;0;0;0
2019-12-29 00:30:00;32;4;10;1;2;2;1;51;0;0;0;0;0
2019-12-29 00:45:00;27;2;4;1;3;3;2;25;0;0;0;0;0
2019-12-29 01:00:00;26;1;7;0;1;1;0;30;0;0;0;0;0
2019-12-29 01:15:00;25;8;11;4;1;1;0;28;0;0;0;0;0
2019-12-29 01:30:00;26;4;11;3;3;2;2;29;0;0;0;0;0
2019-12-29 01:45:00;19;5;5;1;1;1;2;26;0;0;0;0;0
2019-12-29 02:00:00;24;4;9;3;2;2;2;24;0;0;0;0;0
2019-12-29 02:15:00;17;7;10;0;2;2;1;19;0;0;0;0;0
2019-12-29 02:30:00;15;4;9;2;0;0;0;19;0;0;0;0;0
2019-12-29 02:45:00;18;4;4;5;0;0;2;16;0;0;0;0;0
2019-12-29 03:00:00;15;3;7;4;1;0;2;17;0;0;0;0;0
2019-12-29 03:15:00;9;6;7;3;0;0;0;14;0;0;0;0;0
2019-12-29 03:30:00;13;4;3;1;0;0;0;20;0;0;0;0;0
2019-12-29 03:45:00;12;4;3;2;0;0;0;9;0;0;0;0;0
2019-12-29 04:00:00;7;1;2;0;0;1;2;15;0;0;0;0;0
2019-12-29 04:15:00;13;4;4;3;0;0;0;10;0;0;0;0;0
2019-12-29 04:30:00;8;3;9;2;1;0;0;14;0;0;0;0;0
2019-12-29 04:45:00;12;3;5;2;1;1;0;12;0;0;0;0;0
2019-12-29 05:00:00;14;5;6;1;2;2;1;11;0;0;0;0;0
2019-12-29 05:15:00;16;3;6;3;1;1;1;11;0;0;0;0;0
2019-12-29 05:30:00;22;5;8;2;1;1;0;21;0;0;0;0;0
2019-12-29 05:45:00;14;7;12;3;1;1;1;22;0;0;0;0;0
2019-12-29 06:00:00;15;4;7;3;1;1;2;19;0;0;0;0;0
2019-12-29 06:15:00;15;4;6;3;1;0;0;22;0;0;0;0;0
2019-12-29 06:30:00;17;0;0;0;0;0;0;12;0;0;0;0;0
2019-12-29 06:45:00;12;6;12;3;1;1;0;14;0;0;0;0;0
2019-12-29 07:00:00;17;4;5;3;1;1;0;13;0;0;0;0;0
2019-12-29 07:15:00;13;2;2;1;1;1;0;19;0;0;0;0;0
2019-12-29 07:30:00;11;9;10;2;1;0;1;22;0;0;0;0;0
2019-12-29 07:45:00;24;6;9;4;5;5;0;24;0;0;0;0;0
2019-12-29 08:00:00;21;4;10;4;0;0;3;28;0;0;0;0;0
2019-12-29 08:15:00;22;8;10;8;3;2;0;27;0;0;0;0;0
2019-12-29 08:30:00;29;6;15;4;5;5;1;31;0;0;0;0;0
2019-12-29 08:45:00;33;7;13;7;3;2;2;31;0;0;0;0;0
2019-12-29 09:00:00;41;6;10;2;6;6;4;45;0;0;0;0;0
2019-12-29 09:15:00;42;3;7;3;4;3;1;35;0;0;0;0;0
2019-12-29 09:30:00;53;3;8;3;4;4;0;42;0;0;0;0;0
2019-12-29 09:45:00;55;11;13;2;3;4;4;63;0;0;0;0;0
2019-12-29 10:00:00;64;6;10;2;6;6;7;71;0;0;0;0;0
2019-12-29 10:15:00;43;2;6;3;2;2;4;57;0;0;0;0;0
2019-12-29 10:30:00;62;8;11;4;8;8;4;59;0;0;0;0;0
2019-12-29 10:45:00;63;17;23;12;5;4;6;72;0;0;0;0;0
2019-12-29 11:00:00;86;7;13;2;5;5;7;79;0;0;0;0;0
2019-12-29 11:15:00;57;11;19;5;2;2;3;96;5;0;0;0;0
2019-12-29 11:30:00;94;11;16;9;13;12;11;89;0;0;0;0;0
2019-12-29 11:45:00;98;13;20;2;6;4;6;77;0;0;0;0;0
2019-12-29 12:00:00;81;12;15;7;10;9;10;89;0;0;0;0;0
2019-12-29 12:15:00;72;8;14;4;11;10;5;73;0;0;0;0;0
2019-12-29 12:30:00;103;8;13;3;3;4;13;103;0;2;0;0;0
2019-12-29 12:45:00;81;10;20;5;5;5;5;105;0;0;0;0;0
2019-12-29 13:00:00;77;10;16;8;7;6;8;99;0;0;0;0;0
2019-12-29 13:15:00;90;5;13;3;6;5;6;85;0;0;0;0;0
2019-12-29 13:30:00;103;9;15;7;6;6;14;115;0;2;0;0;0
2019-12-29 13:45:00;108;9;24;10;13;11;13;129;0;0;0;0;0
2019-12-29 14:00:00;125;26;37;16;13;13;10;115;0;0;0;0;0
2019-12-29 14:15:00;113;11;21;6;11;10;8;97;0;0;0;0;0
2019-12-29 14:30:00;137;15;22;10;17;16;8;99;0;0;0;0;0
2019-12-29 14:45:00;95;12;19;10;15;13;9;134;1;0;0;0;0
2019-12-29 15:00:00;113;17;23;6;8;9;16;132;0;0;0;0;0
2019-12-29 15:15:00;92;13;25;5;9;8;8;108;0;0;0;0;0
2019-12-29 15:30:00;94;13;24;6;6;7;7;121;0;0;0;0;0
2019-12-29 15:45:00;116;18;22;8;12;9;6;105;0;0;0;0;0
2019-12-29 16:00:00;133;14;23;5;11;10;3;123;0;0;0;0;0
2019-12-29 16:15:00;123;8;22;5;9;9;2;93;0;0;0;0;0
2019-12-29 16:30:00;121;11;18;7;9;11;3;121;0;0;0;0;0
2019-12-29 16:45:00;109;12;23;11;8;8;4;119;0;0;0;0;0
2019-12-29 17:00:00;106;14;24;9;11;13;5;107;0;0;0;0;0
2019-12-29 17:15:00;110;10;12;6;7;6;5;108;0;0;0;0;0
2019-12-29 17:30:00;108;9;18;8;5;6;6;99;0;0;0;0;0
2019-12-29 17:45:00;118;14;21;9;9;8;7;96;0;0;0;0;0
2019-12-29 18:00:00;110;5;12;4;6;5;6;125;0;0;0;0;0
2019-12-29 18:15:00;109;11;11;2;8;7;8;96;0;0;0;0;0
2019-12-29 18:30:00;109;12;15;5;5;5;4;84;0;0;0;0;0
2019-12-29 18:45:00;94;14;19;6;6;6;4;114;0;0;0;0;0
2019-12-29 19:00:00;112;6;19;7;4;3;9;120;0;0;0;0;0
2019-12-29 19:15:00;104;8;9;0;5;5;4;92;0;0;0;0;0
2019-12-29 19:30:00;89;14;17;4;3;2;7;98;0;0;0;0;0
2019-12-29 19:45:00;76;10;14;5;4;6;7;76;0;0;0;0;0
2019-12-29 20:00:00;83;12;21;6;3;3;5;90;0;0;0;0;0
2019-12-29 20:15:00;75;8;16;6;5;4;5;80;0;0;0;0;0
2019-12-29 20:30:00;88;7;13;3;2;3;9;80;0;0;0;0;0
2019-12-29 20:45:00;53;10;13;11;3;3;2;47;0;0;0;0;0
2019-12-29 21:00:00;65;7;15;6;5;5;6;86;0;0;0;0;0
2019-12-29 21:15:00;49;5;9;2;2;2;2;72;0;0;0;0;0
2019-12-29 21:30:00;54;5;11;5;3;3;4;73;0;0;0;0;0
2019-12-29 21:45:00;43;3;13;9;1;1;2;60;0;0;0;0;0
2019-12-29 22:00:00;90;7;13;4;5;5;6;65;0;0;0;0;0
2019-12-29 22:15:00;39;10;13;2;1;1;4;50;0;0;0;0;0
2019-12-29 22:30:00;56;5;9;2;6;6;4;39;0;0;0;0;0
2019-12-29 22:45:00;49;8;11;6;4;4;2;36;0;0;0;0;0
2019-12-29 23:00:00;32;6;10;4;4;4;2;52;0;0;0;0;0
2019-12-29 23:15:00;27;7;5;2;2;2;1;27;0;0;0;0;0
2019-12-29 23:30:00;17;6;11;2;3;3;2;36;0;0;0;0;0
2019-12-29 23:45:00;26;9;9;3;5;7;2;25;0;0;0;0;0
