DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2019-11-01 00:00:00;14;9;0;5;3;0;0;0;0;0
2019-11-01 00:15:00;21;15;3;22;4;0;0;0;0;0
2019-11-01 00:30:00;17;9;1;17;5;0;0;0;0;0
2019-11-01 00:45:00;16;9;1;4;2;0;0;0;0;0
2019-11-01 01:00:00;13;7;0;13;6;0;0;0;0;0
2019-11-01 01:15:00;9;7;0;7;2;0;0;0;0;0
2019-11-01 01:30:00;11;3;0;18;4;0;0;0;0;0
2019-11-01 01:45:00;13;9;1;5;7;0;0;0;0;0
2019-11-01 02:00:00;12;10;0;10;3;0;0;0;0;0
2019-11-01 02:15:00;7;5;1;9;9;0;0;0;0;0
2019-11-01 02:30:00;11;11;4;24;4;0;0;0;0;0
2019-11-01 02:45:00;7;5;1;10;3;0;0;0;0;0
2019-11-01 03:00:00;7;6;0;17;12;0;0;0;0;0
2019-11-01 03:15:00;6;4;2;17;14;0;0;0;0;0
2019-11-01 03:30:00;7;12;5;11;8;0;0;0;0;0
2019-11-01 03:45:00;5;6;1;19;17;1;0;0;0;0
2019-11-01 04:00:00;3;4;0;3;3;0;0;0;0;0
2019-11-01 04:15:00;3;5;3;3;4;0;0;0;0;0
2019-11-01 04:30:00;5;5;4;6;6;0;0;0;0;0
2019-11-01 04:45:00;6;3;0;3;2;0;0;0;0;0
2019-11-01 05:00:00;3;3;0;3;5;0;0;0;0;0
2019-11-01 05:15:00;4;0;1;6;5;0;0;0;0;0
2019-11-01 05:30:00;7;9;3;9;8;0;0;0;0;0
2019-11-01 05:45:00;13;8;1;5;4;1;0;0;0;0
2019-11-01 06:00:00;10;4;4;9;7;0;0;0;0;0
2019-11-01 06:15:00;9;11;3;9;7;0;0;0;0;0
2019-11-01 06:30:00;5;4;0;5;3;0;0;0;0;0
2019-11-01 06:45:00;2;3;2;4;3;0;0;0;0;0
2019-11-01 07:00:00;8;3;1;4;1;0;0;0;0;0
2019-11-01 07:15:00;3;3;0;8;3;0;0;0;0;0
