DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2019-11-01 00:00:00;31;4;6;3;2;2;1;45;0;0;0;0;0
2019-11-01 00:15:00;39;8;10;6;1;1;2;47;0;0;0;0;0
2019-11-01 00:30:00;37;6;10;3;1;1;0;41;0;0;0;0;0
2019-11-01 00:45:00;24;7;10;7;2;3;0;33;0;0;0;0;0
2019-11-01 01:00:00;26;7;12;4;0;1;2;37;0;0;0;0;0
2019-11-01 01:15:00;30;12;19;8;1;2;0;33;0;0;0;0;0
2019-11-01 01:30:00;39;9;14;6;4;2;1;46;0;0;0;0;0
2019-11-01 01:45:00;36;6;12;4;2;2;2;40;0;0;0;0;0
2019-11-01 02:00:00;21;4;6;3;4;4;1;37;0;0;0;0;0
2019-11-01 02:15:00;33;3;6;4;2;2;2;31;0;0;0;0;0
2019-11-01 02:30:00;33;6;9;4;1;1;0;27;0;0;0;0;0
2019-11-01 02:45:00;21;3;8;2;2;2;1;30;0;0;0;0;0
2019-11-01 03:00:00;17;5;8;5;2;2;2;15;0;0;0;0;0
2019-11-01 03:15:00;15;6;7;2;0;0;2;25;0;0;0;0;0
2019-11-01 03:30:00;15;4;3;1;0;1;1;16;0;0;0;0;0
2019-11-01 03:45:00;12;3;4;1;0;0;2;19;0;0;0;0;0
2019-11-01 04:00:00;23;5;11;3;1;2;1;18;0;0;0;0;0
2019-11-01 04:15:00;8;2;4;2;0;0;0;11;0;0;0;0;0
2019-11-01 04:30:00;13;5;10;5;0;0;1;13;0;0;0;0;0
2019-11-01 04:45:00;7;5;5;3;0;0;1;11;0;0;0;0;0
2019-11-01 05:00:00;11;2;4;1;0;0;0;6;0;0;0;0;0
2019-11-01 05:15:00;13;2;3;2;0;0;0;10;0;0;0;0;0
2019-11-01 05:30:00;21;6;7;4;1;2;1;21;0;0;0;0;0
2019-11-01 05:45:00;17;5;10;3;5;5;1;25;0;0;0;0;0
2019-11-01 06:00:00;21;7;7;4;7;6;1;21;0;0;0;0;0
2019-11-01 06:15:00;24;2;5;1;1;1;0;21;0;0;0;0;0
2019-11-01 06:30:00;26;5;6;4;1;1;1;23;0;0;0;0;0
2019-11-01 06:45:00;15;1;2;0;2;1;1;15;0;0;0;0;0
2019-11-01 07:00:00;25;8;12;6;2;2;4;30;0;0;0;0;0
2019-11-01 07:15:00;25;5;8;2;8;7;2;16;0;0;0;0;0
2019-11-01 07:30:00;28;5;11;3;5;4;2;26;0;0;0;0;0
2019-11-01 07:45:00;35;10;11;5;2;1;3;41;0;0;0;0;0
2019-11-01 08:00:00;37;3;10;3;8;10;2;35;0;0;0;0;0
2019-11-01 08:15:00;44;8;13;5;2;2;3;43;0;0;0;0;0
2019-11-01 08:30:00;33;8;13;2;3;3;1;51;0;0;0;0;0
2019-11-01 08:45:00;38;7;15;6;5;4;2;57;0;0;0;0;0
2019-11-01 09:00:00;70;12;15;7;4;3;2;72;0;0;0;0;0
2019-11-01 09:15:00;54;11;16;4;5;7;1;76;0;0;0;0;0
2019-11-01 09:30:00;64;4;15;3;11;11;5;64;0;0;0;0;0
2019-11-01 09:45:00;70;11;14;6;7;8;4;76;0;0;0;0;0
2019-11-01 10:00:00;97;13;18;4;11;9;12;87;0;0;0;0;0
2019-11-01 10:15:00;74;15;23;5;9;11;8;97;0;0;0;0;0
2019-11-01 10:30:00;89;11;19;6;13;12;9;115;0;0;0;0;0
2019-11-01 10:45:00;96;7;14;10;14;13;6;97;0;0;0;0;0
2019-11-01 11:00:00;96;17;29;2;11;11;8;126;0;0;0;0;0
2019-11-01 11:15:00;73;12;22;5;9;9;5;109;0;0;0;0;0
2019-11-01 11:30:00;129;12;20;8;14;12;8;102;0;0;0;0;0
2019-11-01 11:45:00;95;14;22;8;12;13;6;106;0;0;0;0;0
2019-11-01 12:00:00;92;20;26;7;12;11;8;121;3;0;0;0;0
2019-11-01 12:15:00;91;16;23;9;11;10;4;92;0;0;0;0;0
2019-11-01 12:30:00;120;12;17;3;10;9;3;105;0;0;0;0;0
