DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-10-13 00:00:00;6;18;5;6;16
2020-10-13 00:15:00;5;6;3;10;6
2020-10-13 00:30:00;6;7;1;8;5
2020-10-13 00:45:00;5;13;2;10;7
2020-10-13 01:00:00;5;8;2;2;7
2020-10-13 01:15:00;6;13;1;4;9
2020-10-13 01:30:00;6;9;3;8;6
2020-10-13 01:45:00;3;7;3;8;11
2020-10-13 02:00:00;6;8;2;1;5
2020-10-13 02:15:00;5;10;2;8;11
2020-10-13 02:30:00;6;9;2;4;5
2020-10-13 02:45:00;5;11;3;8;8
2020-10-13 03:00:00;2;10;0;2;9
2020-10-13 03:15:00;8;15;4;11;7
2020-10-13 03:30:00;0;8;1;3;8
2020-10-13 03:45:00;9;10;4;5;4
2020-10-13 04:00:00;4;10;2;4;3
2020-10-13 04:15:00;4;15;4;8;14
2020-10-13 04:30:00;5;11;0;3;13
2020-10-13 04:45:00;12;16;5;7;30
2020-10-13 05:00:00;6;15;7;9;89
2020-10-13 05:15:00;11;45;5;28;145
2020-10-13 05:30:00;47;47;9;30;175
2020-10-13 05:45:00;126;46;14;58;149
2020-10-13 06:00:00;106;35;20;47;107
2020-10-13 06:15:00;46;45;7;25;139
2020-10-13 06:30:00;48;42;4;17;140
2020-10-13 06:45:00;81;53;13;13;129
2020-10-13 07:00:00;81;43;4;13;121
2020-10-13 07:15:00;111;59;1;12;160
2020-10-13 07:30:00;112;63;5;17;181
2020-10-13 07:45:00;128;61;10;17;146
2020-10-13 08:00:00;94;51;9;15;122
2020-10-13 08:15:00;82;42;7;12;96
2020-10-13 08:30:00;86;48;8;11;86
2020-10-13 08:45:00;83;53;12;22;86
2020-10-13 09:00:00;101;46;11;18;85
2020-10-13 09:15:00;113;51;14;15;75
2020-10-13 09:30:00;81;34;5;13;75
2020-10-13 09:45:00;100;45;11;17;87
2020-10-13 10:00:00;86;29;14;14;74
2020-10-13 10:15:00;105;47;10;15;101
2020-10-13 10:30:00;104;23;8;17;92
2020-10-13 10:45:00;107;40;9;15;100
2020-10-13 11:00:00;82;39;13;14;125
2020-10-13 11:15:00;84;53;10;16;122
2020-10-13 11:30:00;93;36;14;23;94
2020-10-13 11:45:00;95;34;12;19;101
2020-10-13 12:00:00;95;42;12;27;121
2020-10-13 12:15:00;89;37;16;26;109
2020-10-13 12:30:00;66;43;8;18;118
2020-10-13 12:45:00;67;32;8;20;155
2020-10-13 13:00:00;78;36;13;19;124
2020-10-13 13:15:00;86;44;9;18;169
2020-10-13 13:30:00;80;50;15;22;207
2020-10-13 13:45:00;114;47;19;21;161
2020-10-13 14:00:00;169;51;27;40;112
2020-10-13 14:15:00;210;43;37;79;125
2020-10-13 14:30:00;178;50;12;32;95
2020-10-13 14:45:00;151;37;14;29;119
2020-10-13 15:00:00;164;38;19;27;109
2020-10-13 15:15:00;180;38;7;26;104
2020-10-13 15:30:00;172;44;17;23;119
2020-10-13 15:45:00;164;41;13;35;121
2020-10-13 16:00:00;154;47;20;33;118
2020-10-13 16:15:00;148;42;16;27;144
2020-10-13 16:30:00;164;40;14;30;145
2020-10-13 16:45:00;174;39;12;25;125
2020-10-13 17:00:00;143;37;23;26;157
2020-10-13 17:15:00;142;43;12;21;158
2020-10-13 17:30:00;146;41;10;21;134
2020-10-13 17:45:00;127;28;8;19;114
2020-10-13 18:00:00;99;30;8;20;125
2020-10-13 18:15:00;97;28;14;16;113
2020-10-13 18:30:00;83;27;12;19;114
2020-10-13 18:45:00;84;24;4;14;98
2020-10-13 19:00:00;73;26;8;12;88
2020-10-13 19:15:00;90;26;3;13;69
2020-10-13 19:30:00;40;21;3;12;67
2020-10-13 19:45:00;42;35;3;7;71
2020-10-13 20:00:00;43;20;6;7;74
2020-10-13 20:15:00;31;23;0;12;61
2020-10-13 20:30:00;26;26;2;11;56
2020-10-13 20:45:00;18;26;12;7;72
2020-10-13 21:00:00;27;40;6;9;118
2020-10-13 21:15:00;19;40;14;18;152
2020-10-13 21:30:00;41;37;11;20;88
2020-10-13 21:45:00;142;36;21;44;48
2020-10-13 22:00:00;133;26;22;59;43
2020-10-13 22:15:00;26;21;19;31;33
2020-10-13 22:30:00;23;18;0;15;27
2020-10-13 22:45:00;14;10;7;10;17
2020-10-13 23:00:00;12;13;4;6;16
2020-10-13 23:15:00;10;16;1;4;14
2020-10-13 23:30:00;9;19;7;12;9
