DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2019-09-02 00:00:00;1;3;4;3;0;2;6;0;0;0;0;0
2019-09-02 00:15:00;1;1;2;0;1;4;11;1;2;0;0;0
2019-09-02 00:30:00;1;3;7;0;1;0;6;3;4;0;0;0
2019-09-02 00:45:00;0;1;2;0;1;1;5;0;0;0;0;0
2019-09-02 01:00:00;1;4;3;0;0;0;2;0;0;0;0;0
2019-09-02 01:15:00;0;3;3;1;1;0;4;0;1;0;0;0
2019-09-02 01:30:00;2;2;3;0;0;2;1;0;1;0;0;0
2019-09-02 01:45:00;1;3;3;0;0;0;0;0;0;0;0;0
2019-09-02 02:00:00;0;2;2;2;2;1;0;0;0;0;0;0
2019-09-02 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-02 02:30:00;1;1;1;0;0;0;1;0;0;0;0;0
2019-09-02 02:45:00;0;0;0;0;0;2;0;0;0;0;0;0
2019-09-02 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-02 03:15:00;0;0;2;0;1;1;2;0;0;0;0;0
2019-09-02 03:30:00;0;0;0;0;0;0;2;0;0;0;0;0
2019-09-02 03:45:00;1;1;2;0;0;0;1;0;0;0;0;0
2019-09-02 04:00:00;0;1;1;0;0;0;0;0;0;0;0;0
2019-09-02 04:15:00;0;0;0;1;0;0;0;0;0;0;0;0
2019-09-02 04:30:00;1;1;1;0;0;1;4;0;0;1;0;0
2019-09-02 04:45:00;2;6;5;0;1;0;4;0;0;0;0;0
2019-09-02 05:00:00;2;4;4;2;1;2;11;0;0;1;0;0
2019-09-02 05:15:00;2;4;5;0;1;7;22;0;1;3;0;0
2019-09-02 05:30:00;6;8;10;1;0;3;26;0;0;0;254;2
2019-09-02 05:45:00;15;11;18;0;1;3;23;1;1;0;0;0
2019-09-02 06:00:00;13;9;14;1;0;2;18;0;2;0;0;0
2019-09-02 06:15:00;12;10;11;0;1;2;30;0;0;1;0;0
