DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DA3);8(TA1);9(TA2);10(TA3);11(TAFBAC1);12(TAFBAC2);13(TAFBAC3);14(TAFBB)
2020-07-23 00:00:00;8;0;0;0;5;14;21;0;0;0;0;0;0;0
2020-07-23 00:15:00;6;0;1;1;9;24;20;0;0;0;0;0;0;0
2020-07-23 00:30:00;8;0;1;1;2;14;16;0;0;0;0;0;0;0
2020-07-23 00:45:00;4;0;1;0;4;7;9;0;0;0;0;0;0;0
2020-07-23 01:00:00;8;1;1;1;2;16;16;0;0;0;0;0;0;0
2020-07-23 01:15:00;4;0;0;1;4;11;4;0;0;0;0;0;0;0
2020-07-23 01:30:00;7;0;0;0;2;9;5;0;0;0;0;0;0;0
2020-07-23 01:45:00;3;0;0;1;3;4;5;0;0;0;0;0;0;0
2020-07-23 02:00:00;1;1;0;0;0;4;3;0;0;0;0;0;0;0
2020-07-23 02:15:00;1;2;1;1;6;9;5;0;0;0;0;0;0;0
2020-07-23 02:30:00;3;2;0;2;1;5;6;0;0;0;0;0;0;0
2020-07-23 02:45:00;5;0;0;0;4;10;4;0;0;0;0;0;0;0
2020-07-23 03:00:00;4;0;0;0;3;10;6;0;0;0;0;0;0;0
2020-07-23 03:15:00;1;0;1;0;3;5;3;0;0;0;0;0;0;0
2020-07-23 03:30:00;3;0;1;0;1;8;4;0;0;0;0;0;0;0
2020-07-23 03:45:00;5;1;0;0;5;10;4;0;0;0;0;0;0;0
2020-07-23 04:00:00;4;1;1;0;2;8;6;0;0;0;0;0;0;0
2020-07-23 04:15:00;8;2;0;1;7;18;8;0;0;0;0;0;0;0
2020-07-23 04:30:00;8;1;1;1;6;18;15;0;0;0;0;0;0;0
2020-07-23 04:45:00;17;2;0;0;7;17;15;0;0;0;0;0;0;0
2020-07-23 05:00:00;37;6;2;5;8;43;41;0;0;0;0;0;0;0
2020-07-23 05:15:00;87;8;2;3;12;43;116;0;0;0;0;0;0;0
2020-07-23 05:30:00;90;7;3;4;19;54;104;0;0;0;0;0;0;0
2020-07-23 05:45:00;87;10;2;2;58;100;120;0;0;0;0;0;0;0
2020-07-23 06:00:00;56;7;3;4;46;120;78;0;0;1;0;0;0;0
2020-07-23 06:15:00;86;14;6;6;61;129;109;0;0;4;0;0;0;0
2020-07-23 06:30:00;113;16;7;7;55;138;149;1;0;0;0;0;0;0
2020-07-23 06:45:00;134;22;10;12;52;137;171;0;0;1;2;2;2;0
2020-07-23 07:00:00;135;18;4;15;51;116;174;1;0;0;0;0;0;0
2020-07-23 07:15:00;145;28;11;13;70;138;165;3;0;3;0;0;0;0
2020-07-23 07:30:00;148;34;21;16;87;130;165;7;0;8;0;0;0;0
2020-07-23 07:45:00;139;37;11;17;81;139;172;3;0;2;0;0;0;0
2020-07-23 08:00:00;112;27;13;16;75;124;138;3;0;4;0;0;0;0
2020-07-23 08:15:00;105;19;16;21;68;128;140;11;0;6;0;0;0;0
2020-07-23 08:30:00;98;15;12;19;69;125;127;0;0;0;1;1;1;0
2020-07-23 08:45:00;100;30;20;23;60;123;136;2;0;0;0;0;0;0
2020-07-23 09:00:00;88;23;7;15;61;103;124;2;0;5;0;0;0;0
2020-07-23 09:15:00;95;23;19;26;75;123;129;0;0;0;0;0;0;0
2020-07-23 09:30:00;87;20;14;15;77;139;118;0;0;7;0;0;0;0
2020-07-23 09:45:00;97;29;12;21;73;130;152;2;0;9;0;0;0;0
2020-07-23 10:00:00;91;21;22;17;77;134;131;5;0;1;0;0;0;0
2020-07-23 10:15:00;80;24;14;21;75;145;136;6;1;0;0;0;0;0
2020-07-23 10:30:00;96;30;19;22;61;117;133;1;0;1;0;0;0;0
2020-07-23 10:45:00;112;32;14;16;66;149;148;5;0;3;0;0;0;0
2020-07-23 11:00:00;89;30;19;25;89;128;140;8;0;2;0;0;0;0
2020-07-23 11:15:00;101;25;23;15;82;145;138;4;3;4;0;0;0;0
2020-07-23 11:30:00;100;34;31;30;76;140;140;0;0;1;0;0;0;0
2020-07-23 11:45:00;82;27;9;28;78;122;126;0;0;1;0;0;0;0
2020-07-23 12:00:00;87;29;19;25;75;133;134;1;0;5;0;0;0;0
2020-07-23 12:15:00;107;29;20;13;84;142;136;6;0;1;0;0;0;0
