DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-11-17 00:00:00;1;4;0;4;1;2;4;4;0;0;0
2020-11-17 00:15:00;6;4;0;7;0;3;5;5;0;0;0
2020-11-17 00:30:00;3;1;0;0;0;0;0;0;0;0;0
2020-11-17 00:45:00;6;6;0;1;0;1;1;1;0;0;0
2020-11-17 01:00:00;1;2;0;0;0;0;1;1;0;0;0
2020-11-17 01:15:00;1;0;0;2;0;2;2;2;0;0;0
2020-11-17 01:30:00;1;2;0;0;0;0;0;0;0;0;0
2020-11-17 01:45:00;1;2;0;2;0;2;0;0;0;0;0
2020-11-17 02:00:00;1;1;0;0;0;0;0;0;0;0;0
2020-11-17 02:15:00;0;1;0;0;0;0;0;0;0;0;0
2020-11-17 02:30:00;2;2;0;3;1;2;1;1;0;0;0
2020-11-17 02:45:00;1;0;0;1;1;1;0;1;0;0;0
2020-11-17 03:00:00;0;1;0;0;0;0;0;0;0;0;0
2020-11-17 03:15:00;0;0;0;0;0;0;0;0;0;0;0
2020-11-17 03:30:00;2;2;0;0;0;0;1;1;0;0;0
2020-11-17 03:45:00;0;0;0;0;0;0;1;1;0;0;0
2020-11-17 04:00:00;2;3;0;0;0;0;1;1;0;0;0
2020-11-17 04:15:00;2;1;0;2;1;1;5;4;0;0;0
2020-11-17 04:30:00;1;3;0;2;0;0;0;0;0;0;0
2020-11-17 04:45:00;3;4;0;2;0;2;0;1;0;0;0
2020-11-17 05:00:00;5;5;0;3;0;1;4;3;0;0;0
2020-11-17 05:15:00;3;4;0;1;0;1;7;4;0;0;0
2020-11-17 05:30:00;3;9;0;6;1;6;5;2;0;0;0
2020-11-17 05:45:00;17;16;0;14;4;11;5;5;0;0;0
2020-11-17 06:00:00;17;19;0;26;2;12;4;8;0;0;0
2020-11-17 06:15:00;34;24;0;29;11;19;15;24;0;0;0
2020-11-17 06:30:00;32;28;0;31;18;22;13;18;0;0;0
2020-11-17 06:45:00;46;46;0;36;12;27;19;24;0;0;0
2020-11-17 07:00:00;53;75;0;38;11;23;23;40;0;0;0
2020-11-17 07:15:00;78;117;0;55;9;29;19;45;0;4;0
2020-11-17 07:30:00;122;145;0;97;18;64;26;72;8;0;0
2020-11-17 07:45:00;86;97;0;121;25;94;31;45;0;0;0
2020-11-17 08:00:00;76;58;0;55;10;37;20;39;3;0;0
2020-11-17 08:15:00;48;46;0;55;13;38;23;29;2;0;0
2020-11-17 08:30:00;49;39;0;52;8;36;14;17;0;1;0
2020-11-17 08:45:00;45;42;0;46;8;38;16;12;1;1;1
2020-11-17 09:00:00;38;37;0;44;4;35;12;9;0;0;0
2020-11-17 09:15:00;43;40;0;37;7;27;6;9;1;0;0
2020-11-17 09:30:00;42;49;0;44;14;36;8;15;1;2;0
2020-11-17 09:45:00;41;54;0;62;15;47;21;13;0;0;0
2020-11-17 10:00:00;36;41;0;47;6;44;13;11;0;0;0
2020-11-17 10:15:00;47;29;0;35;5;25;11;13;0;0;4
2020-11-17 10:30:00;35;36;0;67;14;46;12;12;0;2;0
2020-11-17 10:45:00;35;36;0;65;6;50;12;8;0;0;0
2020-11-17 11:00:00;29;32;0;61;11;44;18;13;0;1;1
2020-11-17 11:15:00;34;45;0;57;8;41;11;7;0;0;0
2020-11-17 11:30:00;24;32;0;65;19;58;10;13;0;0;0
2020-11-17 11:45:00;38;54;0;67;4;55;13;9;0;0;1
2020-11-17 12:00:00;23;41;0;63;6;42;17;11;0;0;0
2020-11-17 12:15:00;39;41;0;68;11;48;23;17;0;0;0
2020-11-17 12:30:00;33;46;0;79;14;55;21;21;4;12;0
2020-11-17 12:45:00;41;74;0;54;16;39;16;12;0;19;0
2020-11-17 13:00:00;44;52;0;96;13;73;26;15;0;0;0
2020-11-17 13:15:00;26;41;0;67;19;48;21;15;33;0;0
2020-11-17 13:30:00;50;53;0;64;5;51;22;11;3;0;0
2020-11-17 13:45:00;40;53;0;52;4;46;18;9;0;19;0
2020-11-17 14:00:00;37;45;0;74;9;59;25;10;0;1;9
2020-11-17 14:15:00;36;48;0;75;5;48;14;12;0;7;0
2020-11-17 14:30:00;43;60;0;82;22;60;22;14;0;5;0
2020-11-17 14:45:00;48;48;0;82;13;60;20;11;0;69;0
2020-11-17 15:00:00;37;41;0;116;21;83;33;19;0;20;0
2020-11-17 15:15:00;43;55;0;92;16;69;14;13;36;14;4
2020-11-17 15:30:00;36;53;0;107;13;80;15;10;16;0;0
2020-11-17 15:45:00;50;59;0;153;33;125;30;14;0;1;0
2020-11-17 16:00:00;47;48;0;130;16;93;41;21;2;0;0
2020-11-17 16:15:00;39;56;0;115;12;80;44;15;1;2;1
2020-11-17 16:30:00;28;41;0;149;21;112;28;8;0;3;4
2020-11-17 16:45:00;34;54;0;90;8;65;33;13;1;0;0
2020-11-17 17:00:00;38;61;0;122;13;82;35;13;0;1;0
2020-11-17 17:15:00;39;61;0;94;5;67;29;15;0;6;2
2020-11-17 17:30:00;30;39;0;87;10;72;24;11;10;0;0
2020-11-17 17:45:00;37;46;0;75;11;51;29;19;1;0;0
2020-11-17 18:00:00;25;30;0;68;5;59;12;6;0;5;0
2020-11-17 18:15:00;24;36;0;63;7;41;14;9;0;0;0
2020-11-17 18:30:00;22;25;0;62;9;50;11;9;0;11;0
2020-11-17 18:45:00;20;31;0;50;4;30;13;6;0;0;0
2020-11-17 19:00:00;12;32;0;47;3;33;6;5;0;0;0
2020-11-17 19:15:00;14;27;0;42;4;27;7;5;0;0;0
2020-11-17 19:30:00;13;24;0;34;4;23;4;6;0;0;0
2020-11-17 19:45:00;17;22;0;32;3;20;8;6;0;0;0
