DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-11-10 00:00:00;1;2;0;1;0;0;0;0;0;0;0
2020-11-10 00:15:00;4;4;0;4;0;1;2;1;0;0;0
2020-11-10 00:30:00;0;2;0;1;1;1;1;1;0;0;0
2020-11-10 00:45:00;1;0;0;4;0;4;1;1;0;0;0
2020-11-10 01:00:00;1;2;0;1;0;1;0;0;0;0;0
2020-11-10 01:15:00;1;1;0;1;1;1;0;1;0;0;0
2020-11-10 01:30:00;0;0;0;1;0;1;1;0;0;0;0
2020-11-10 01:45:00;1;0;0;1;0;1;0;0;0;0;0
2020-11-10 02:00:00;0;1;0;0;0;0;0;0;0;0;0
2020-11-10 02:15:00;0;2;0;2;1;2;0;0;0;0;0
2020-11-10 02:30:00;2;3;0;2;0;2;0;1;0;0;0
2020-11-10 02:45:00;3;2;0;2;0;2;0;0;0;0;0
2020-11-10 03:00:00;0;1;0;1;0;0;0;0;0;0;0
2020-11-10 03:15:00;1;0;0;1;0;1;0;0;0;0;0
2020-11-10 03:30:00;1;1;0;2;1;2;2;3;0;0;0
2020-11-10 03:45:00;0;0;0;3;1;3;3;4;0;0;0
2020-11-10 04:00:00;0;2;0;0;0;0;0;0;0;0;0
2020-11-10 04:15:00;3;3;0;4;0;2;1;1;0;0;0
2020-11-10 04:30:00;1;2;0;2;1;2;0;2;0;0;0
2020-11-10 04:45:00;1;0;0;2;0;1;1;0;0;0;0
2020-11-10 05:00:00;5;4;0;6;0;5;5;4;0;0;0
2020-11-10 05:15:00;7;7;0;3;2;5;6;5;0;0;0
2020-11-10 05:30:00;3;6;0;9;3;4;3;4;0;0;0
2020-11-10 05:45:00;15;24;0;17;5;12;14;11;0;0;0
2020-11-10 06:00:00;14;27;0;24;3;12;2;4;0;0;0
2020-11-10 06:15:00;34;28;0;28;10;21;20;24;0;0;0
2020-11-10 06:30:00;32;36;0;28;15;17;18;23;1;0;0
2020-11-10 06:45:00;43;51;0;31;8;18;23;23;0;0;0
2020-11-10 07:00:00;61;73;0;32;10;25;26;32;5;0;0
