DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DD1);9(DD2);10(DD3);11(TAFBA);12(TAFBA2);13(TAFBB);14(TAFBC);15(TAFBC2);16(TAFBD);17(TAFBE)
2020-10-03 00:00:00;6;2;5;8;4;4;9;12;12;3;0;0;0;0;0;0;0
2020-10-03 00:15:00;10;3;11;11;8;5;5;6;7;6;0;0;0;0;0;0;0
2020-10-03 00:30:00;2;0;1;5;1;1;3;5;0;3;0;0;0;0;0;0;0
2020-10-03 00:45:00;19;3;5;8;6;1;8;4;4;5;0;0;0;0;0;0;0
2020-10-03 01:00:00;6;9;2;6;3;1;2;6;5;8;0;0;0;0;0;0;0
2020-10-03 01:15:00;7;8;3;7;4;1;3;1;4;6;0;0;0;0;0;0;0
2020-10-03 01:30:00;7;1;3;2;1;1;3;5;4;4;0;0;0;0;0;0;0
2020-10-03 01:45:00;4;1;2;3;3;1;1;6;8;4;0;0;0;0;0;0;0
2020-10-03 02:00:00;10;2;3;0;2;2;2;2;8;5;0;0;5;0;0;0;0
2020-10-03 02:15:00;5;3;4;4;2;1;1;2;4;2;0;0;0;0;0;0;0
2020-10-03 02:30:00;7;2;5;6;0;1;2;2;5;7;0;0;0;0;0;0;0
2020-10-03 02:45:00;3;0;0;1;1;2;1;1;1;2;0;0;0;0;0;0;0
2020-10-03 03:00:00;3;0;2;3;1;1;2;1;2;1;0;0;0;0;0;0;0
2020-10-03 03:15:00;1;0;3;1;0;2;1;1;9;6;0;0;0;0;0;0;0
2020-10-03 03:30:00;7;0;0;1;1;2;1;4;6;2;0;0;0;0;0;0;0
2020-10-03 03:45:00;3;2;4;2;0;2;0;1;1;3;0;0;0;0;0;0;0
2020-10-03 04:00:00;2;0;1;3;1;1;1;2;3;1;0;0;3;0;0;0;0
2020-10-03 04:15:00;3;3;3;6;3;0;1;2;4;2;0;0;0;0;0;0;0
2020-10-03 04:30:00;2;0;0;0;0;1;2;0;2;1;0;0;0;0;0;0;0
2020-10-03 04:45:00;5;2;1;1;1;0;1;2;3;7;0;0;0;0;0;0;0
2020-10-03 05:00:00;1;4;2;5;2;1;3;4;6;7;0;0;0;0;0;0;0
2020-10-03 05:15:00;10;3;1;5;1;2;1;1;1;2;0;0;0;0;0;0;0
2020-10-03 05:30:00;9;3;2;3;0;2;3;12;12;14;0;0;0;0;0;0;0
2020-10-03 05:45:00;11;4;1;5;4;0;3;41;39;35;0;0;0;0;0;0;0
2020-10-03 06:00:00;10;6;4;0;3;4;4;66;70;76;0;0;0;0;0;0;0
2020-10-03 06:15:00;10;3;5;7;1;3;5;24;23;32;0;0;0;0;0;0;0
2020-10-03 06:30:00;12;1;3;7;2;1;1;10;11;14;0;0;0;0;0;0;0
2020-10-03 06:45:00;8;4;6;4;1;5;4;9;5;7;0;0;0;0;0;0;0
2020-10-03 07:00:00;3;3;3;4;2;3;2;7;15;9;0;0;0;0;0;0;0
2020-10-03 07:15:00;7;3;5;5;0;1;5;2;7;6;0;0;0;0;0;0;0
2020-10-03 07:30:00;4;2;0;3;2;1;5;5;4;5;0;0;0;0;0;0;0
2020-10-03 07:45:00;3;2;4;0;2;1;3;4;8;5;0;0;2;0;0;0;0
2020-10-03 08:00:00;9;6;6;6;4;4;5;7;10;11;0;0;0;0;0;0;0
2020-10-03 08:15:00;4;5;1;4;2;8;3;11;12;5;0;0;0;0;0;0;0
2020-10-03 08:30:00;7;7;5;2;2;1;5;5;9;4;0;0;0;0;0;0;0
2020-10-03 08:45:00;8;1;9;15;3;3;7;8;10;11;0;0;0;0;0;0;0
2020-10-03 09:00:00;10;7;5;13;4;12;11;10;11;8;0;0;0;0;0;0;0
2020-10-03 09:15:00;10;11;10;7;1;4;6;11;9;12;0;0;0;3;0;0;0
2020-10-03 09:30:00;12;10;14;10;2;8;10;12;16;19;0;1;0;1;0;0;0
2020-10-03 09:45:00;20;8;19;11;7;6;16;22;23;16;0;0;1;0;0;1;0
2020-10-03 10:00:00;19;16;12;11;8;11;13;11;11;17;0;0;2;1;0;0;0
2020-10-03 10:15:00;26;9;9;12;6;13;14;15;20;13;0;0;0;0;0;0;0
2020-10-03 10:30:00;16;16;16;16;5;14;12;15;21;14;1;0;30;0;64;0;0
2020-10-03 10:45:00;27;11;22;17;8;13;15;22;19;11;1;0;0;0;0;0;0
2020-10-03 11:00:00;16;7;18;11;7;13;19;9;15;23;0;0;0;0;0;0;0
2020-10-03 11:15:00;18;18;14;14;7;15;17;19;23;14;3;0;2;0;1;2;0
2020-10-03 11:30:00;26;16;17;12;0;11;13;16;22;22;0;2;0;0;1;3;0
2020-10-03 11:45:00;24;16;18;10;5;11;19;19;21;19;0;0;1;0;2;3;0
2020-10-03 12:00:00;34;21;15;17;9;19;25;20;18;34;0;0;1;0;0;0;0
2020-10-03 12:15:00;27;10;12;18;8;17;16;19;27;22;2;0;1;0;0;0;0
2020-10-03 12:30:00;25;13;21;21;12;7;19;14;23;21;0;0;0;0;0;0;0
2020-10-03 12:45:00;26;17;20;16;9;15;21;27;26;17;0;0;21;3;0;0;0
2020-10-03 13:00:00;19;29;20;17;9;15;24;21;29;21;0;0;0;0;0;0;0
2020-10-03 13:15:00;35;14;15;18;11;13;21;19;25;22;0;0;2;0;8;4;0
2020-10-03 13:30:00;30;12;18;27;10;20;20;24;21;20;0;0;11;0;0;0;0
2020-10-03 13:45:00;24;19;26;26;7;18;18;28;33;30;0;0;1;0;0;4;0
2020-10-03 14:00:00;30;16;27;25;9;11;12;27;25;25;1;0;0;0;0;0;0
2020-10-03 14:15:00;35;17;22;13;11;10;31;19;30;23;0;0;0;0;0;1;0
2020-10-03 14:30:00;34;13;22;15;8;14;20;21;28;17;0;0;0;1;0;0;0
2020-10-03 14:45:00;26;20;15;15;12;14;25;27;24;22;3;2;20;2;0;1;0
