DATUM;1(DA2);2(DA3);3(DB1);4(DB2);5(TA1);6(TA2);7(TA3);8(IRA1);9(IRC1);10(IRC2)
2020-08-13 00:00:00;0;3;2;8;0;0;0;0;0;0
2020-08-13 00:15:00;0;5;3;8;0;0;0;0;0;0
2020-08-13 00:30:00;0;4;1;13;0;0;0;0;0;0
2020-08-13 00:45:00;0;6;4;8;0;0;0;0;0;0
2020-08-13 01:00:00;0;4;2;4;0;0;0;0;0;0
2020-08-13 01:15:00;0;4;2;1;0;0;0;0;0;0
2020-08-13 01:30:00;0;5;2;5;0;0;0;0;0;0
2020-08-13 01:45:00;0;2;3;2;0;0;0;0;0;0
2020-08-13 02:00:00;0;5;4;3;0;0;0;0;0;0
2020-08-13 02:15:00;0;7;4;1;0;0;0;0;0;0
2020-08-13 02:30:00;0;5;4;5;0;0;0;0;0;0
2020-08-13 02:45:00;0;3;4;3;0;0;0;0;0;0
2020-08-13 03:00:00;0;0;0;4;0;0;0;0;0;0
2020-08-13 03:15:00;0;4;2;0;0;0;0;0;0;0
2020-08-13 03:30:00;0;3;3;1;0;0;0;0;0;0
2020-08-13 03:45:00;0;4;5;1;0;0;0;0;0;0
2020-08-13 04:00:00;0;4;1;2;0;0;0;0;0;0
2020-08-13 04:15:00;0;1;1;4;0;0;0;0;0;0
2020-08-13 04:30:00;0;2;0;9;0;0;0;0;0;0
2020-08-13 04:45:00;1;2;2;11;0;0;0;0;0;0
2020-08-13 05:00:00;0;3;5;7;0;0;0;0;0;0
2020-08-13 05:15:00;0;12;19;20;1;0;0;0;2;0
2020-08-13 05:30:00;1;9;18;32;0;0;0;0;0;0
2020-08-13 05:45:00;0;27;36;65;1;0;0;2;0;0
2020-08-13 06:00:00;0;20;31;78;0;0;0;0;0;0
2020-08-13 06:15:00;0;34;53;55;1;2;1;0;0;0
2020-08-13 06:30:00;0;39;58;48;0;9;17;0;0;0
2020-08-13 06:45:00;0;48;75;74;1;8;6;0;0;0
2020-08-13 07:00:00;0;30;42;68;1;0;0;0;0;0
2020-08-13 07:15:00;0;38;69;99;5;0;1;0;0;0
2020-08-13 07:30:00;0;40;75;88;3;0;0;0;0;0
2020-08-13 07:45:00;1;58;61;97;2;1;2;0;0;0
2020-08-13 08:00:00;0;41;52;77;2;7;2;0;0;0
2020-08-13 08:15:00;0;45;59;101;3;13;18;0;0;0
