DATUM;1(TAFGA);2(TAFBA)
2019-09-27 00:00:00;0;0
2019-09-27 00:15:00;0;0
2019-09-27 00:30:00;0;0
2019-09-27 00:45:00;0;0
2019-09-27 01:00:00;0;0
2019-09-27 01:15:00;0;0
2019-09-27 01:30:00;0;0
2019-09-27 01:45:00;0;0
2019-09-27 02:00:00;0;0
2019-09-27 02:15:00;0;0
2019-09-27 02:30:00;0;0
2019-09-27 02:45:00;0;0
2019-09-27 03:00:00;0;0
2019-09-27 03:15:00;0;0
2019-09-27 03:30:00;0;0
2019-09-27 03:45:00;0;0
2019-09-27 04:00:00;0;0
2019-09-27 04:15:00;0;0
2019-09-27 04:30:00;0;0
2019-09-27 04:45:00;0;0
2019-09-27 05:00:00;0;0
2019-09-27 05:15:00;0;0
2019-09-27 05:30:00;5;0
2019-09-27 05:45:00;6;3
2019-09-27 06:00:00;3;0
2019-09-27 06:15:00;7;1
2019-09-27 06:30:00;2;0
2019-09-27 06:45:00;11;3
2019-09-27 07:00:00;9;3
2019-09-27 07:15:00;15;1
2019-09-27 07:30:00;17;4
2019-09-27 07:45:00;14;1
2019-09-27 08:00:00;18;3
2019-09-27 08:15:00;12;2
2019-09-27 08:30:00;14;1
2019-09-27 08:45:00;11;2
2019-09-27 09:00:00;18;1
2019-09-27 09:15:00;14;1
2019-09-27 09:30:00;16;0
2019-09-27 09:45:00;18;0
2019-09-27 10:00:00;19;3
2019-09-27 10:15:00;20;0
2019-09-27 10:30:00;14;10
2019-09-27 10:45:00;19;1
2019-09-27 11:00:00;17;6
2019-09-27 11:15:00;17;1
2019-09-27 11:30:00;19;4
2019-09-27 11:45:00;19;23
2019-09-27 12:00:00;16;3
2019-09-27 12:15:00;21;1
2019-09-27 12:30:00;23;9
2019-09-27 12:45:00;18;3
2019-09-27 13:00:00;20;7
2019-09-27 13:15:00;25;12
2019-09-27 13:30:00;20;5
2019-09-27 13:45:00;19;16
2019-09-27 14:00:00;24;14
2019-09-27 14:15:00;20;4
2019-09-27 14:30:00;23;1
2019-09-27 14:45:00;16;6
2019-09-27 15:00:00;18;0
2019-09-27 15:15:00;21;11
2019-09-27 15:30:00;21;10
2019-09-27 15:45:00;15;26
2019-09-27 16:00:00;23;4
2019-09-27 16:15:00;18;11
2019-09-27 16:30:00;11;7
2019-09-27 16:45:00;20;5
2019-09-27 17:00:00;21;3
2019-09-27 17:15:00;18;1
2019-09-27 17:30:00;16;11
2019-09-27 17:45:00;22;8
2019-09-27 18:00:00;19;4
2019-09-27 18:15:00;14;4
2019-09-27 18:30:00;20;9
2019-09-27 18:45:00;19;2
2019-09-27 19:00:00;16;7
2019-09-27 19:15:00;14;1
2019-09-27 19:30:00;15;11
2019-09-27 19:45:00;12;6
2019-09-27 20:00:00;13;8
2019-09-27 20:15:00;7;4
2019-09-27 20:30:00;9;5
2019-09-27 20:45:00;5;4
2019-09-27 21:00:00;3;2
2019-09-27 21:15:00;4;0
2019-09-27 21:30:00;4;1
2019-09-27 21:45:00;3;0
2019-09-27 22:00:00;2;0
2019-09-27 22:15:00;6;0
2019-09-27 22:30:00;8;1
2019-09-27 22:45:00;3;5
2019-09-27 23:00:00;0;0
2019-09-27 23:15:00;0;0
2019-09-27 23:30:00;0;0
2019-09-27 23:45:00;0;0
