DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2019-11-13 00:00:00;5;1;1;0;0;1;1;0;3;0;0;0;0;0;0
2019-11-13 00:15:00;2;4;5;2;1;3;3;0;2;0;0;0;0;0;0
2019-11-13 00:30:00;5;2;5;5;5;2;2;0;12;0;0;0;0;0;0
2019-11-13 00:45:00;3;1;1;3;3;0;0;0;5;0;0;0;0;0;0
2019-11-13 01:00:00;6;3;3;1;1;0;0;0;4;0;0;0;0;0;0
2019-11-13 01:15:00;3;1;3;4;4;0;0;0;4;0;0;0;0;0;0
2019-11-13 01:30:00;1;1;2;0;0;0;0;1;5;0;0;0;0;0;0
2019-11-13 01:45:00;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0
2019-11-13 02:00:00;5;0;3;1;1;1;1;0;2;0;0;0;0;0;0
2019-11-13 02:15:00;4;0;2;2;1;1;1;0;2;0;0;0;0;0;0
2019-11-13 02:30:00;5;2;4;1;1;1;1;0;3;0;0;0;0;0;0
2019-11-13 02:45:00;3;0;1;0;0;0;0;0;1;0;0;0;0;0;0
2019-11-13 03:00:00;2;3;3;1;1;1;1;0;5;0;0;0;0;0;0
2019-11-13 03:15:00;1;1;4;2;2;0;0;0;4;0;0;0;0;0;0
2019-11-13 03:30:00;2;2;3;2;2;2;2;0;2;0;0;0;0;0;0
2019-11-13 03:45:00;3;3;5;1;1;1;1;1;5;0;0;0;0;0;0
2019-11-13 04:00:00;7;1;3;4;4;1;0;0;4;0;0;0;0;0;0
2019-11-13 04:15:00;11;2;4;5;4;1;1;2;4;0;0;0;0;0;0
2019-11-13 04:30:00;9;4;10;6;6;2;2;1;9;0;0;0;0;0;0
2019-11-13 04:45:00;8;13;18;5;4;2;2;2;8;0;0;0;0;0;0
2019-11-13 05:00:00;13;53;52;1;1;2;1;6;12;0;0;0;0;0;0
2019-11-13 05:15:00;24;145;137;8;8;1;1;10;25;0;0;0;0;0;0
2019-11-13 05:30:00;29;106;107;15;15;6;5;6;81;0;0;0;0;0;0
2019-11-13 05:45:00;46;70;65;75;86;24;23;5;86;0;0;2;0;0;0
2019-11-13 06:00:00;58;69;68;85;94;25;27;5;85;0;0;0;1;0;0
2019-11-13 06:15:00;62;93;90;35;36;23;20;4;69;0;0;1;0;0;0
2019-11-13 06:30:00;83;107;104;40;47;9;10;3;96;0;0;0;0;0;0
2019-11-13 06:45:00;85;85;80;29;32;9;9;6;132;0;0;0;0;0;0
2019-11-13 07:00:00;110;76;78;24;25;8;6;9;135;0;0;0;0;0;0
2019-11-13 07:15:00;132;78;68;22;18;9;12;10;125;0;0;0;0;0;0
2019-11-13 07:30:00;121;91;94;31;35;19;22;15;117;0;0;0;0;0;0
2019-11-13 07:45:00;104;76;75;39;42;23;38;14;139;0;0;0;1;0;0
2019-11-13 08:00:00;105;71;69;22;25;15;19;12;166;0;0;0;1;0;0
