DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DD1);7(DE1);8(DE2);9(TAFBC);10(TAFGDE);11(TAFBDE);12(DC3);13(TARDB);14(TARDC);15(TARDD)
2019-09-25 00:00:00;16;9;1;0;0;0;17;18;0;0;0;0;0;0;0
2019-09-25 00:15:00;8;14;0;0;0;0;17;18;0;0;0;0;0;0;0
2019-09-25 00:30:00;19;12;0;1;0;0;15;13;0;0;0;1;0;0;0
2019-09-25 00:45:00;12;9;0;0;0;0;10;11;0;0;0;0;0;0;0
2019-09-25 01:00:00;9;8;1;0;0;0;8;7;0;0;0;0;0;0;0
2019-09-25 01:15:00;6;4;0;0;0;0;9;8;0;0;0;0;0;0;0
2019-09-25 01:30:00;8;5;0;0;0;0;14;13;0;0;0;0;0;0;0
2019-09-25 01:45:00;4;4;1;0;0;0;17;15;0;0;0;0;0;0;0
2019-09-25 02:00:00;0;5;0;0;1;0;12;13;0;0;0;1;0;0;0
2019-09-25 02:15:00;5;2;0;0;0;0;7;6;0;0;0;0;0;0;0
2019-09-25 02:30:00;6;7;0;0;0;0;6;7;0;0;0;0;0;0;0
2019-09-25 02:45:00;2;5;0;0;0;0;10;6;0;0;0;0;0;0;0
2019-09-25 03:00:00;1;6;3;0;1;0;10;11;0;0;0;1;0;0;0
2019-09-25 03:15:00;6;5;0;0;0;0;8;7;0;0;0;0;0;0;0
2019-09-25 03:30:00;6;7;0;0;0;0;16;12;0;0;0;0;0;0;0
2019-09-25 03:45:00;9;6;0;0;0;0;17;15;0;0;0;0;0;0;0
2019-09-25 04:00:00;12;4;0;0;0;0;19;18;0;0;0;0;0;0;0
2019-09-25 04:15:00;8;9;0;0;1;0;22;23;0;0;0;1;0;0;0
2019-09-25 04:30:00;16;13;0;0;0;0;29;27;0;0;0;0;0;0;0
2019-09-25 05:00:00;64;41;0;2;1;0;38;49;0;0;0;1;0;0;0
2019-09-25 05:15:00;109;49;0;0;0;0;55;55;0;0;0;0;0;0;0
2019-09-25 05:30:00;116;61;1;0;2;1;50;58;0;0;0;4;0;0;0
2019-09-25 05:45:00;114;56;1;0;1;3;47;75;0;0;0;1;0;0;0
2019-09-25 06:00:00;106;50;0;0;5;4;43;96;0;0;0;5;0;0;0
2019-09-25 06:15:00;117;60;4;1;5;3;38;84;0;0;0;6;0;0;0
2019-09-25 06:30:00;152;72;0;3;3;0;39;98;0;0;0;4;1;1;0
2019-09-25 06:45:00;128;64;8;1;6;4;38;94;0;0;0;6;0;0;0
2019-09-25 07:00:00;127;128;2;3;6;4;58;132;0;0;0;7;2;0;0
2019-09-25 07:15:00;87;98;14;1;9;5;27;134;0;0;0;9;0;0;4
2019-09-25 07:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2019-09-25 07:45:00;3;16;4;10;16;2;24;145;0;0;0;17;0;0;2
2019-09-25 08:00:00;6;15;22;5;11;5;35;149;0;0;0;15;10;0;0
2019-09-25 08:15:00;89;95;11;1;5;6;48;162;0;0;0;5;0;0;0
2019-09-25 08:30:00;91;105;4;0;8;1;42;172;0;0;0;9;0;0;0
2019-09-25 08:45:00;92;122;8;2;8;5;62;155;0;0;0;12;0;0;0
2019-09-25 09:00:00;88;107;8;2;6;4;53;167;0;0;0;4;0;0;0
2019-09-25 09:15:00;96;121;10;0;6;3;72;169;0;0;0;6;8;6;6
2019-09-25 09:30:00;84;102;9;0;8;1;99;179;0;0;0;9;0;0;0
2019-09-25 09:45:00;95;105;2;2;7;1;91;166;0;0;0;9;0;0;0
2019-09-25 10:00:00;99;103;7;1;11;1;83;164;0;0;0;10;0;0;0
2019-09-25 10:15:00;100;123;7;0;4;2;88;194;0;0;0;4;0;0;0
2019-09-25 10:30:00;89;126;6;0;8;3;89;191;0;0;0;8;0;0;0
2019-09-25 10:45:00;89;90;7;2;2;4;85;186;0;0;0;2;0;2;0
2019-09-25 11:00:00;63;79;6;2;9;3;57;153;0;0;0;12;0;0;5
2019-09-25 11:15:00;82;88;10;0;5;5;86;204;0;0;0;9;0;0;0
2019-09-25 11:30:00;69;73;14;0;2;6;50;195;0;0;0;3;0;0;0
2019-09-25 11:45:00;81;107;9;0;3;1;61;219;0;0;0;5;0;0;0
2019-09-25 12:00:00;81;101;9;2;7;2;48;186;0;0;0;9;0;0;2
2019-09-25 12:15:00;74;97;6;2;8;4;32;142;0;0;0;9;0;0;1
2019-09-25 12:30:00;90;127;13;1;7;5;55;201;0;0;0;11;0;0;0
2019-09-25 12:45:00;102;119;12;2;6;3;50;194;1;0;0;5;0;0;1
2019-09-25 13:00:00;96;126;9;0;11;5;63;205;0;0;0;14;1;0;2
2019-09-25 13:15:00;116;149;6;0;8;2;56;222;0;0;0;8;0;0;2
2019-09-25 13:30:00;75;123;6;0;9;9;56;177;0;0;0;10;0;0;1
2019-09-25 13:45:00;112;121;13;0;15;2;84;209;0;0;0;19;0;0;0
2019-09-25 14:00:00;74;104;5;1;14;3;53;196;0;0;0;14;0;0;0
2019-09-25 14:15:00;91;112;13;0;11;3;20;164;0;0;0;12;0;0;0
2019-09-25 14:30:00;108;113;31;2;12;4;31;217;0;0;0;17;1;0;0
2019-09-25 14:45:00;87;124;7;0;14;7;32;190;0;0;0;13;0;0;2
2019-09-25 15:00:00;98;120;10;1;14;2;32;223;0;0;0;15;2;0;0
2019-09-25 15:15:00;89;117;4;1;11;4;40;209;0;0;0;13;2;0;1
2019-09-25 15:30:00;98;113;4;2;22;4;17;154;0;0;0;24;3;0;6
2019-09-25 15:45:00;96;145;8;4;13;8;41;238;0;0;0;10;0;0;1
2019-09-25 16:00:00;98;140;11;2;15;5;47;226;0;0;0;16;0;0;5
2019-09-25 16:15:00;108;128;13;0;20;10;40;237;0;0;0;20;0;0;6
2019-09-25 16:30:00;103;115;4;2;21;5;52;231;0;0;0;21;0;1;3
2019-09-25 16:45:00;101;135;10;2;18;6;29;209;0;0;0;19;0;0;0
2019-09-25 17:00:00;113;137;9;1;9;5;21;187;0;0;0;12;0;0;1
2019-09-25 17:15:00;104;133;7;2;26;7;44;224;0;0;0;26;0;0;1
2019-09-25 17:30:00;98;141;11;0;15;4;23;160;0;0;0;15;0;0;1
2019-09-25 17:45:00;116;125;13;0;21;4;40;224;0;0;0;21;0;0;1
2019-09-25 18:00:00;102;109;7;2;14;8;32;204;0;0;0;14;0;0;0
2019-09-25 18:15:00;106;117;6;0;14;8;35;218;0;0;0;13;0;0;3
2019-09-25 18:30:00;96;115;8;1;7;4;44;213;0;0;0;6;1;0;0
2019-09-25 18:45:00;98;92;6;0;8;5;40;191;0;0;0;8;0;0;0
2019-09-25 19:00:00;93;80;9;2;5;1;42;171;0;0;0;5;0;0;2
2019-09-25 19:15:00;87;69;13;2;7;4;33;157;0;0;0;8;6;0;1
2019-09-25 19:30:00;100;61;4;0;2;4;51;107;0;0;0;3;0;0;0
2019-09-25 19:45:00;75;43;2;2;5;3;47;111;0;0;0;6;0;0;0
2019-09-25 20:00:00;67;48;5;0;73;1;41;113;0;0;0;6;0;0;1
2019-09-25 20:15:00;90;50;5;1;5;3;61;90;0;0;0;4;0;0;0
2019-09-25 20:30:00;80;53;2;1;1;6;57;91;0;0;0;3;0;0;3
2019-09-25 20:45:00;80;45;7;1;1;1;51;64;0;0;0;0;5;0;1
2019-09-25 21:00:00;86;40;2;1;2;2;44;63;0;0;0;2;0;0;0
2019-09-25 21:15:00;96;59;10;1;0;1;55;68;0;0;0;0;0;0;0
2019-09-25 21:30:00;62;44;3;0;2;0;54;63;0;0;0;2;0;0;0
2019-09-25 21:45:00;45;45;5;1;0;0;59;85;0;0;0;0;0;0;0
2019-09-25 22:00:00;60;35;0;0;2;1;60;127;0;0;0;2;0;0;0
2019-09-25 22:15:00;61;32;4;0;4;1;58;97;0;0;0;5;0;0;0
2019-09-25 22:30:00;44;31;6;0;1;1;44;58;0;0;0;1;0;0;0
2019-09-25 22:45:00;31;22;3;1;1;1;38;45;0;0;0;1;0;0;0
2019-09-25 23:00:00;31;19;1;0;0;2;33;35;0;0;0;0;0;0;0
2019-09-25 23:15:00;26;14;2;0;2;0;29;32;0;0;0;3;0;0;0
2019-09-25 23:30:00;21;20;0;0;0;0;28;32;0;0;0;0;0;0;0
2019-09-25 23:45:00;24;19;0;0;0;0;19;20;0;0;0;0;0;0;0
