DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-01-21 00:00:00;10;5;9;0;4;0;2
2020-01-21 00:15:00;15;6;14;2;1;2;4
2020-01-21 00:30:00;14;9;9;1;5;6;1
2020-01-21 00:45:00;16;7;6;4;2;3;5
2020-01-21 01:00:00;7;2;6;3;1;1;5
2020-01-21 01:15:00;7;3;3;2;2;1;4
2020-01-21 01:30:00;7;2;9;1;3;2;1
2020-01-21 01:45:00;7;2;10;2;5;7;3
2020-01-21 02:00:00;3;3;7;0;0;1;0
2020-01-21 02:15:00;9;0;6;1;2;3;3
2020-01-21 02:30:00;9;2;6;1;3;3;3
2020-01-21 02:45:00;6;3;4;3;2;6;6
2020-01-21 03:00:00;10;2;3;1;1;9;3
2020-01-21 03:15:00;8;4;9;1;5;4;2
2020-01-21 03:30:00;5;2;8;3;2;7;2
2020-01-21 03:45:00;5;3;9;0;3;3;1
2020-01-21 04:00:00;11;3;14;2;5;10;5
2020-01-21 04:15:00;7;5;14;3;1;3;3
2020-01-21 04:30:00;6;7;17;6;3;3;2
2020-01-21 04:45:00;16;13;54;8;2;1;0
2020-01-21 05:00:00;18;18;70;20;0;1;1
2020-01-21 05:15:00;43;20;111;47;1;0;1
2020-01-21 05:30:00;46;29;118;58;1;0;0
2020-01-21 05:45:00;66;61;125;81;2;2;1
2020-01-21 06:00:00;86;54;141;69;4;0;0
2020-01-21 06:15:00;93;62;161;93;3;0;1
2020-01-21 06:30:00;112;64;204;118;9;1;0
2020-01-21 06:45:00;136;71;181;116;8;0;0
2020-01-21 07:00:00;173;84;184;101;7;1;0
2020-01-21 07:15:00;191;108;218;120;11;2;3
2020-01-21 07:30:00;209;148;208;120;16;1;1
2020-01-21 07:45:00;195;112;212;125;16;1;2
2020-01-21 08:00:00;175;104;192;100;14;3;2
2020-01-21 08:15:00;147;114;160;102;12;1;0
2020-01-21 08:30:00;153;114;157;94;16;0;1
2020-01-21 08:45:00;142;102;156;82;12;1;1
2020-01-21 09:00:00;110;67;130;71;13;1;0
2020-01-21 09:15:00;127;81;113;68;10;1;1
2020-01-21 09:30:00;118;101;138;71;9;3;0
2020-01-21 09:45:00;120;96;150;65;7;1;3
2020-01-21 10:00:00;127;107;140;84;8;1;3
2020-01-21 10:15:00;134;92;138;61;12;1;0
2020-01-21 10:30:00;130;99;153;74;8;3;1
2020-01-21 10:45:00;153;93;151;67;8;0;1
2020-01-21 11:00:00;119;81;129;71;5;1;0
2020-01-21 11:15:00;132;106;136;71;12;4;3
2020-01-21 11:30:00;128;89;160;90;6;0;3
2020-01-21 11:45:00;121;108;160;88;14;4;1
2020-01-21 12:00:00;133;88;156;70;8;4;6
2020-01-21 12:15:00;136;80;146;76;7;3;2
2020-01-21 12:30:00;146;104;158;85;11;6;4
2020-01-21 12:45:00;136;94;146;94;13;6;6
2020-01-21 13:00:00;125;96;177;90;13;2;4
2020-01-21 13:15:00;145;100;189;107;6;2;3
2020-01-21 13:30:00;137;114;153;117;12;5;4
2020-01-21 13:45:00;151;86;168;116;10;2;2
2020-01-21 14:00:00;151;103;163;96;7;3;2
2020-01-21 14:15:00;159;113;151;89;11;0;5
2020-01-21 14:30:00;179;126;153;76;7;2;5
2020-01-21 14:45:00;184;132;146;94;10;0;2
2020-01-21 15:00:00;194;143;170;113;12;5;4
2020-01-21 15:15:00;229;145;166;80;14;4;1
2020-01-21 15:30:00;178;132;175;92;17;3;4
2020-01-21 15:45:00;243;189;181;91;16;6;1
2020-01-21 16:00:00;27;18;15;7;2;0;1
2020-01-21 16:15:00;
2020-01-21 16:30:00;193;149;135;100;12;7;6
2020-01-21 16:45:00;225;154;184;101;13;4;9
2020-01-21 17:00:00;221;152;197;111;8;3;7
2020-01-21 17:15:00;219;170;153;96;8;7;9
2020-01-21 17:30:00;226;167;169;102;11;7;7
2020-01-21 17:45:00;234;163;190;89;15;6;6
2020-01-21 18:00:00;203;121;191;98;7;5;6
2020-01-21 18:15:00;190;138;180;74;13;9;3
2020-01-21 18:30:00;166;127;144;77;13;1;0
2020-01-21 18:45:00;146;128;134;63;5;5;2
2020-01-21 19:00:00;130;97;147;63;2;4;0
2020-01-21 19:15:00;135;94;120;68;1;3;1
2020-01-21 19:30:00;105;76;105;53;4;3;0
2020-01-21 19:45:00;106;65;121;46;3;2;0
2020-01-21 20:00:00;71;68;94;45;2;0;0
2020-01-21 20:15:00;83;79;104;68;3;0;1
2020-01-21 20:30:00;55;47;85;40;0;1;0
2020-01-21 20:45:00;71;44;104;58;0;0;0
2020-01-21 21:00:00;61;24;111;71;1;0;1
2020-01-21 21:15:00;69;40;103;63;3;1;1
2020-01-21 21:30:00;55;31;55;22;4;0;3
2020-01-21 21:45:00;75;51;77;39;3;0;1
2020-01-21 22:00:00;69;67;67;30;5;2;4
2020-01-21 22:15:00;57;39;63;39;3;1;2
2020-01-21 22:30:00;49;23;55;27;0;1;0
2020-01-21 22:45:00;42;26;37;11;3;0;3
2020-01-21 23:00:00;26;13;28;9;1;0;7
2020-01-21 23:15:00;31;17;33;9;4;2;3
2020-01-21 23:30:00;19;12;20;7;4;2;3
