2020-02-19 00:00:00;17;0;9;5;4;0;2
2020-02-19 00:15:00;19;10;12;8;3;10;2
2020-02-19 00:30:00;11;4;12;1;1;3;2
2020-02-19 00:45:00;9;2;8;5;4;5;3
2020-02-19 01:00:00;9;1;11;1;2;2;6
2020-02-19 01:15:00;3;1;6;1;0;0;4
2020-02-19 01:30:00;6;3;9;2;1;1;3
2020-02-19 01:45:00;5;0;7;3;4;3;1
2020-02-19 02:00:00;6;1;8;1;2;1;3
2020-02-19 02:15:00;6;2;11;4;6;7;3
2020-02-19 02:30:00;6;2;7;1;2;5;1
2020-02-19 02:45:00;8;0;6;1;2;3;4
2020-02-19 03:00:00;7;1;2;1;1;6;6
2020-02-19 03:15:00;8;4;2;3;4;8;1
2020-02-19 03:30:00;6;5;7;2;5;7;3
2020-02-19 03:45:00;8;4;6;0;3;5;3
2020-02-19 04:00:00;9;4;9;4;2;4;3
2020-02-19 04:15:00;9;11;16;7;5;5;4
2020-02-19 04:30:00;9;7;17;3;3;2;0
2020-02-19 04:45:00;13;17;46;11;1;0;0
2020-02-19 05:00:00;15;17;68;25;3;0;1
2020-02-19 05:15:00;41;29;112;41;2;2;1
2020-02-19 05:30:00;61;32;120;66;2;0;1
2020-02-19 05:45:00;75;65;130;70;6;1;2
2020-02-19 06:00:00;81;55;121;69;7;3;2
2020-02-19 06:15:00;103;57;172;98;7;1;0
2020-02-19 06:30:00;114;72;216;121;8;0;1
2020-02-19 06:45:00;127;71;188;112;4;0;2
2020-02-19 07:00:00;184;87;191;115;8;3;2
2020-02-19 07:15:00;225;118;202;129;8;2;1
2020-02-19 07:30:00;202;119;215;134;25;0;1
2020-02-19 07:45:00;203;136;208;124;20;1;0
2020-02-19 08:00:00;166;122;216;114;14;1;3
2020-02-19 08:15:00;169;121;168;97;7;0;2
2020-02-19 08:30:00;145;96;172;114;12;2;0
2020-02-19 08:45:00;160;102;162;99;13;1;1
2020-02-19 09:00:00;127;71;131;69;11;2;1
2020-02-19 09:15:00;125;97;140;76;11;3;2
2020-02-19 09:30:00;133;112;150;70;14;2;6
2020-02-19 09:45:00;136;88;155;79;7;1;3
2020-02-19 10:00:00;134;91;140;60;11;5;1
2020-02-19 10:15:00;125;93;143;75;6;2;4
2020-02-19 10:30:00;141;86;162;79;11;9;2
2020-02-19 10:45:00;134;110;150;67;11;5;4
2020-02-19 11:00:00;112;93;165;79;9;2;2
2020-02-19 11:15:00;133;118;141;89;13;2;3
2020-02-19 11:30:00;125;102;159;79;8;5;3
2020-02-19 11:45:00;123;103;157;70;6;2;4
2020-02-19 12:00:00;134;105;159;83;10;13;5
2020-02-19 12:15:00;153;97;156;99;5;2;9
2020-02-19 12:30:00;154;116;173;91;8;6;3
2020-02-19 12:45:00;143;100;144;94;10;4;5
2020-02-19 13:00:00;137;84;172;97;11;2;2
2020-02-19 13:15:00;150;111;196;83;15;1;6
2020-02-19 13:30:00;133;116;164;82;9;4;4
2020-02-19 13:45:00;144;107;156;87;6;5;4
2020-02-19 14:00:00;140;93;190;102;4;6;4
2020-02-19 14:15:00;167;138;141;89;7;3;1
2020-02-19 14:30:00;184;134;162;87;3;3;4
2020-02-19 14:45:00;174;153;165;87;16;1;2
2020-02-19 15:00:00;204;140;164;110;18;5;2
2020-02-19 15:15:00;188;148;170;90;5;1;3
2020-02-19 15:30:00;192;149;170;103;7;1;2
2020-02-19 15:45:00;226;156;193;108;10;4;3
2020-02-19 16:00:00;214;153;190;109;14;8;9
2020-02-19 16:15:00;218;153;181;117;14;0;9
2020-02-19 16:30:00;227;170;185;105;19;5;1
2020-02-19 16:45:00;218;160;193;98;18;2;10
2020-02-19 17:00:00;216;186;224;135;17;7;9
2020-02-19 17:15:00;234;159;168;99;13;8;3
2020-02-19 17:30:00;219;166;209;126;13;5;6
2020-02-19 17:45:00;231;157;202;105;19;3;2
2020-02-19 18:00:00;189;113;200;129;9;7;7
2020-02-19 18:15:00;206;128;210;132;10;8;2
2020-02-19 18:30:00;189;103;214;148;3;7;5
2020-02-19 18:45:00;191;125;167;107;7;5;6
2020-02-19 19:00:00;195;114;174;106;2;4;4
2020-02-19 19:15:00;141;98;117;74;4;0;0
2020-02-19 19:30:00;106;72;107;49;4;2;2
2020-02-19 19:45:00;98;76;103;55;0;2;2
2020-02-19 20:00:00;86;59;105;45;4;1;0
2020-02-19 20:15:00;84;70;132;53;0;0;0
2020-02-19 20:30:00;67;47;88;43;1;1;0
2020-02-19 20:45:00;74;54;118;49;3;0;1
2020-02-19 21:00:00;76;52;78;41;2;1;1
2020-02-19 21:15:00;77;45;106;49;5;1;2
2020-02-19 21:30:00;72;40;84;33;2;0;0
2020-02-19 21:45:00;127;103;86;39;9;1;1
2020-02-19 22:00:00;220;167;82;45;12;4;1
2020-02-19 22:15:00;146;82;76;55;5;2;3
2020-02-19 22:30:00;67;38;51;24;2;0;0
2020-02-19 22:45:00;64;29;48;16;1;0;0
2020-02-19 23:00:00;44;27;43;21;4;2;2
2020-02-19 23:15:00;30;17;32;12;2;2;2
2020-02-19 23:30:00;33;19;28;8;4;1;2
2020-02-19 23:45:00;27;13;17;9;3;2;5
