DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DD1);7(DE1);8(DE2);9(TAFBC);10(TAFGDE);11(TAFBDE);12(DC3);13(TARDB);14(TARDC);15(TARDD)
2020-03-29 00:00:00;3;2;0;0;0;0;6;7;0;0;0;0;0;0;0
2020-03-29 00:15:00;3;3;0;0;0;0;15;7;0;0;0;0;0;0;0
2020-03-29 00:30:00;5;9;0;0;8;0;11;8;0;0;0;1;0;0;0
2020-03-29 00:45:00;6;2;0;0;0;0;2;2;0;0;0;0;0;0;0
2020-03-29 01:00:00;2;2;0;0;0;0;1;1;0;0;0;0;0;0;0
2020-03-29 01:15:00;8;3;2;0;0;0;6;5;0;0;0;0;0;0;0
2020-03-29 01:30:00;4;2;1;0;0;0;3;4;0;0;0;0;0;0;0
2020-03-29 01:45:00;0;2;0;0;0;0;10;8;0;0;0;0;0;0;0
2020-03-29 03:00:00;3;1;1;0;0;0;3;3;0;0;0;0;0;0;0
2020-03-29 03:15:00;0;2;0;0;0;0;7;5;0;0;0;0;0;0;0
2020-03-29 03:30:00;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 03:45:00;2;1;0;0;0;0;1;1;0;0;0;0;0;0;0
2020-03-29 04:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 04:15:00;0;2;1;0;0;0;2;2;0;0;0;0;0;0;0
2020-03-29 04:30:00;1;2;0;0;0;0;1;1;0;0;0;0;0;0;0
2020-03-29 04:45:00;2;2;0;0;1;0;10;5;0;0;0;1;0;0;0
2020-03-29 05:00:00;0;1;0;0;0;0;17;11;0;0;0;0;0;0;0
2020-03-29 05:15:00;6;3;0;0;0;0;7;4;0;0;0;0;0;0;0
2020-03-29 05:30:00;17;18;0;0;0;0;3;4;0;0;0;0;0;0;0
2020-03-29 05:45:00;12;15;1;0;0;0;14;9;0;0;0;0;0;0;0
2020-03-29 06:00:00;11;4;0;0;0;0;12;10;0;0;0;0;0;0;0
2020-03-29 06:15:00;10;7;2;0;0;0;17;14;0;0;0;0;0;0;0
2020-03-29 06:30:00;11;13;0;0;0;0;13;10;0;0;0;0;0;0;0
2020-03-29 06:45:00;5;8;0;0;0;0;20;12;0;0;0;0;0;0;0
2020-03-29 07:00:00;7;3;0;0;0;0;15;13;0;0;0;0;0;0;0
2020-03-29 07:15:00;3;6;0;0;0;0;12;12;0;0;0;0;0;0;0
2020-03-29 07:30:00;10;6;0;1;0;1;15;14;0;0;0;0;0;0;0
2020-03-29 07:45:00;9;11;0;0;1;0;8;7;0;0;0;1;0;0;0
2020-03-29 08:00:00;8;8;1;1;2;0;11;9;0;0;0;2;0;0;0
2020-03-29 08:15:00;9;9;3;0;2;1;18;14;0;0;0;2;0;0;0
2020-03-29 08:30:00;5;10;0;1;1;1;9;7;0;0;0;1;0;0;0
2020-03-29 08:45:00;11;14;3;0;0;1;16;17;0;0;0;0;0;0;0
2020-03-29 09:00:00;9;8;0;0;0;1;16;14;0;0;0;1;0;0;0
2020-03-29 09:15:00;10;12;1;1;6;0;27;25;0;0;0;6;0;0;0
2020-03-29 09:30:00;8;20;1;1;3;2;33;28;0;0;0;3;0;0;0
2020-03-29 09:45:00;14;25;2;0;2;1;38;34;0;0;0;2;0;0;0
2020-03-29 10:00:00;18;20;1;0;2;1;42;39;0;0;0;3;0;0;0
2020-03-29 10:15:00;20;22;2;0;3;1;41;33;0;0;0;4;0;0;0
2020-03-29 10:30:00;13;26;1;2;4;2;46;41;0;0;0;4;0;0;1
2020-03-29 10:45:00;17;21;1;1;1;1;44;35;0;0;0;1;0;0;0
2020-03-29 11:00:00;14;31;2;1;0;3;46;38;0;0;0;1;0;0;0
2020-03-29 11:15:00;24;26;3;1;2;4;56;53;0;0;0;3;1;0;0
2020-03-29 11:30:00;33;25;3;0;3;0;62;66;0;0;0;5;0;0;0
2020-03-29 11:45:00;28;24;2;1;9;2;36;51;0;0;0;9;0;0;1
2020-03-29 12:00:00;24;28;2;1;2;5;57;55;0;0;0;1;0;0;3
2020-03-29 12:15:00;32;22;3;0;1;3;50;48;0;0;0;4;0;9;0
2020-03-29 12:30:00;31;34;1;0;3;2;59;68;0;0;0;3;0;0;2
2020-03-29 12:45:00;34;32;3;1;0;1;53;67;0;0;0;1;0;0;2
2020-03-29 13:00:00;30;34;2;0;4;3;41;47;0;0;0;4;0;0;2
2020-03-29 13:15:00;26;35;2;0;4;4;49;56;0;0;0;6;0;0;0
2020-03-29 13:30:00;29;25;28;1;4;1;44;49;0;0;0;4;0;0;0
2020-03-29 13:45:00;37;31;1;0;0;1;39;47;0;0;0;0;0;0;0
2020-03-29 14:00:00;32;30;3;1;3;2;39;54;0;0;0;4;0;0;1
2020-03-29 14:15:00;33;31;4;0;2;4;57;55;0;0;0;2;0;0;0
2020-03-29 14:30:00;29;34;4;1;1;0;81;94;0;0;0;3;0;0;0
2020-03-29 14:45:00;34;46;1;0;2;1;58;80;0;0;0;1;0;0;0
2020-03-29 15:00:00;32;35;4;1;2;1;59;75;0;0;0;4;0;0;2
2020-03-29 15:15:00;39;39;1;0;4;2;53;61;0;0;0;7;0;0;0
2020-03-29 15:30:00;44;34;3;1;2;1;67;79;0;0;0;2;0;0;0
2020-03-29 15:45:00;42;37;2;0;2;2;62;76;2;0;0;2;0;0;0
2020-03-29 16:00:00;28;27;2;0;4;1;53;66;0;0;0;4;0;0;0
2020-03-29 16:15:00;26;41;2;1;4;3;62;68;0;0;0;4;0;0;0
2020-03-29 16:30:00;28;33;2;1;3;1;71;72;0;0;0;3;0;0;0
2020-03-29 16:45:00;35;30;1;0;4;2;47;71;0;0;0;4;0;0;0
2020-03-29 17:00:00;25;37;3;0;1;1;51;63;0;0;0;3;0;0;0
2020-03-29 17:15:00;28;28;2;0;2;1;49;69;0;0;0;1;0;0;0
2020-03-29 17:30:00;42;38;1;0;0;2;51;72;0;0;0;0;0;0;0
2020-03-29 17:45:00;27;28;4;1;5;0;51;65;0;0;0;6;0;0;0
2020-03-29 18:00:00;25;40;0;0;0;0;47;55;0;0;0;0;0;0;0
2020-03-29 18:15:00;38;32;0;0;3;3;47;56;0;0;0;3;0;0;0
2020-03-29 18:30:00;27;19;1;0;3;0;39;38;0;0;0;4;0;0;0
2020-03-29 18:45:00;38;36;4;0;2;1;45;61;0;0;0;3;6;0;5
2020-03-29 19:00:00;28;20;4;0;0;2;40;58;0;0;0;1;0;0;0
2020-03-29 19:15:00;26;27;1;0;1;2;49;63;0;0;0;2;0;0;0
2020-03-29 19:30:00;26;25;2;2;1;2;35;49;0;0;0;1;0;0;0
2020-03-29 19:45:00;31;17;1;0;3;1;42;39;0;0;0;3;0;0;0
2020-03-29 20:00:00;36;21;1;0;3;0;28;28;0;0;0;3;0;0;0
2020-03-29 20:15:00;43;25;2;0;1;0;31;37;0;0;0;1;0;0;0
2020-03-29 20:30:00;26;21;3;0;2;2;29;34;0;0;0;3;0;0;0
2020-03-29 20:45:00;23;13;1;0;0;0;31;35;0;0;0;0;0;0;0
2020-03-29 21:00:00;29;19;0;0;0;0;30;25;0;0;0;0;0;0;0
2020-03-29 21:15:00;39;14;0;0;0;1;37;36;0;0;0;0;0;0;0
2020-03-29 21:30:00;23;14;1;1;0;0;30;25;0;0;0;0;0;0;0
2020-03-29 21:45:00;22;10;1;0;0;0;22;24;0;0;0;0;0;0;0
2020-03-29 22:00:00;17;10;2;0;1;0;26;26;0;0;0;1;0;0;0
2020-03-29 22:15:00;7;8;1;0;1;0;25;27;0;0;0;1;0;0;0
2020-03-29 22:30:00;16;8;0;0;2;1;14;13;0;0;0;2;0;0;0
2020-03-29 22:45:00;19;8;0;1;0;0;13;10;0;0;0;0;0;0;0
2020-03-29 23:00:00;9;7;0;0;0;0;9;7;0;0;0;0;0;0;0
2020-03-29 23:15:00;7;7;0;0;0;0;13;11;0;0;0;0;0;0;0
2020-03-29 23:30:00;3;4;0;0;0;0;11;9;0;0;0;0;0;0;0
2020-03-29 23:45:00;
