DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2a);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2020-02-28 00:00:00;5;3;11;15;0;0;0;0;0;0;0;0
2020-02-28 00:15:00;14;9;6;9;0;0;0;0;0;0;0;0
2020-02-28 00:30:00;8;3;9;10;0;0;0;0;0;0;0;0
2020-02-28 00:45:00;10;4;6;7;0;0;0;0;0;0;0;0
2020-02-28 01:00:00;12;4;8;8;0;0;0;0;0;0;0;0
2020-02-28 01:15:00;8;4;5;3;0;0;0;0;0;0;0;0
2020-02-28 01:30:00;9;3;1;6;0;0;0;0;0;0;0;0
2020-02-28 01:45:00;4;1;4;6;0;0;0;0;0;0;0;0
2020-02-28 02:00:00;5;3;6;5;0;0;0;0;0;0;0;0
2020-02-28 02:15:00;8;3;8;9;0;0;0;0;0;0;0;0
2020-02-28 02:30:00;3;2;7;7;0;0;0;0;0;0;0;0
2020-02-28 02:45:00;10;5;5;8;0;0;0;0;0;0;0;0
2020-02-28 03:00:00;5;1;6;6;0;0;0;0;0;0;0;0
2020-02-28 03:15:00;5;6;2;4;0;0;0;0;0;0;0;0
2020-02-28 03:30:00;4;5;4;9;0;0;0;0;0;0;0;0
2020-02-28 03:45:00;8;2;2;0;0;0;0;0;0;0;0;0
2020-02-28 04:00:00;9;3;7;11;0;0;0;0;0;0;0;0
2020-02-28 04:15:00;10;0;6;7;0;0;0;0;0;0;0;0
2020-02-28 04:30:00;7;2;10;10;0;0;0;0;0;0;0;0
2020-02-28 04:45:00;15;7;9;16;0;0;0;0;0;0;0;0
2020-02-28 05:00:00;20;10;21;32;0;0;0;0;0;0;0;0
2020-02-28 05:15:00;23;14;20;30;0;0;0;0;0;0;0;0
2020-02-28 05:30:00;43;14;28;51;0;0;0;0;0;0;0;0
2020-02-28 05:45:00;70;65;47;68;0;0;0;0;0;0;0;0
2020-02-28 06:00:00;72;41;46;62;0;1;0;0;0;0;0;0
2020-02-28 06:15:00;79;52;58;81;0;0;0;0;0;0;0;0
2020-02-28 06:30:00;118;88;90;160;0;0;0;0;0;1;0;0
2020-02-28 06:45:00;118;78;63;89;0;1;0;0;0;0;0;0
2020-02-28 07:00:00;107;80;75;114;1;0;0;0;0;3;0;0
2020-02-28 07:15:00;133;90;73;117;0;0;0;0;0;5;0;0
2020-02-28 07:30:00;128;94;71;101;0;0;0;0;5;0;0;0
2020-02-28 07:45:00;114;78;100;109;7;2;1;0;12;2;2;0
2020-02-28 08:00:00;106;65;70;90;4;6;0;0;8;0;0;0
2020-02-28 08:15:00;117;81;63;86;1;0;0;0;3;5;2;0
2020-02-28 08:30:00;119;67;78;101;0;1;0;0;1;0;0;0
2020-02-28 08:45:00;115;83;60;90;0;0;0;0;2;0;0;0
2020-02-28 09:00:00;113;70;69;88;3;0;0;0;2;0;0;0
2020-02-28 09:15:00;115;70;77;114;6;5;3;0;14;0;0;0
2020-02-28 09:30:00;127;91;69;97;0;0;0;0;1;2;0;0
2020-02-28 09:45:00;116;91;95;98;1;0;0;0;4;0;0;0
2020-02-28 10:00:00;93;67;75;90;3;12;0;0;13;0;0;0
2020-02-28 10:15:00;132;75;71;108;3;3;0;0;3;0;0;0
2020-02-28 10:30:00;113;88;107;126;10;4;2;0;2;6;2;0
2020-02-28 10:45:00;119;91;87;113;5;1;0;0;4;3;1;0
2020-02-28 11:00:00;122;68;83;130;1;4;0;0;0;0;0;0
2020-02-28 11:15:00;91;104;92;145;0;1;0;0;0;6;0;0
2020-02-28 11:30:00;124;77;73;108;0;3;0;1;4;0;0;0
2020-02-28 11:45:00;127;79;102;144;0;2;0;0;15;0;0;0
2020-02-28 12:00:00;127;98;112;148;3;10;0;0;7;20;0;2
2020-02-28 12:15:00;141;96;122;194;0;21;0;0;13;12;1;0
2020-02-28 12:30:00;137;58;106;140;0;1;0;0;9;1;0;0
2020-02-28 12:45:00;147;92;111;140;3;2;0;0;4;3;0;0
2020-02-28 13:00:00;145;116;110;162;0;11;0;3;24;8;7;0
2020-02-28 13:15:00;130;108;106;147;21;2;0;0;3;12;0;0
2020-02-28 13:30:00;135;100;108;151;10;6;0;1;14;5;0;3
2020-02-28 13:45:00;147;117;129;155;7;0;0;0;8;11;0;0
2020-02-28 14:00:00;145;99;96;161;2;0;0;0;16;3;1;0
2020-02-28 14:15:00;140;116;126;167;1;3;0;0;7;12;0;0
2020-02-28 14:30:00;137;102;140;184;3;0;2;0;1;5;0;1
2020-02-28 14:45:00;133;93;111;160;41;2;2;3;4;18;2;0
2020-02-28 15:00:00;139;111;120;184;4;8;0;9;6;2;0;0
2020-02-28 15:15:00;161;116;108;175;0;2;0;0;1;0;0;0
2020-02-28 15:30:00;148;118;120;177;16;1;0;0;8;6;11;0
2020-02-28 15:45:00;132;123;141;177;7;0;0;0;21;3;0;3
2020-02-28 16:00:00;145;108;123;151;3;0;0;0;1;0;0;0
2020-02-28 16:15:00;153;113;116;172;29;2;2;0;11;2;10;0
2020-02-28 16:30:00;146;126;124;177;1;2;0;0;7;1;0;0
2020-02-28 16:45:00;140;98;108;163;0;2;0;0;2;2;1;0
2020-02-28 17:00:00;129;120;115;142;10;1;8;0;0;5;0;0
2020-02-28 17:15:00;149;95;106;166;1;1;0;0;4;1;0;0
2020-02-28 17:30:00;124;87;107;135;5;3;1;0;1;7;0;0
2020-02-28 17:45:00;136;113;115;153;14;0;0;0;0;0;0;0
2020-02-28 18:00:00;104;87;103;137;3;0;0;0;3;1;0;0
2020-02-28 18:15:00;131;91;145;170;0;0;0;0;6;12;0;2
2020-02-28 18:30:00;142;93;88;126;0;3;0;2;0;0;0;0
2020-02-28 18:45:00;115;97;112;162;0;0;0;0;4;1;0;0
2020-02-28 19:00:00;86;65;98;127;0;0;0;0;5;10;0;0
2020-02-28 19:15:00;89;71;67;106;5;0;0;0;2;1;0;0
2020-02-28 19:30:00;73;54;71;96;0;0;0;0;2;0;0;0
2020-02-28 19:45:00;70;53;68;93;0;0;0;0;0;2;0;0
2020-02-28 20:00:00;68;50;91;139;1;0;0;0;1;6;0;0
2020-02-28 20:15:00;56;49;66;108;0;0;0;0;0;0;0;0
2020-02-28 20:30:00;58;39;47;52;0;0;0;0;0;0;0;0
2020-02-28 20:45:00;46;38;52;55;0;0;0;0;0;0;0;0
2020-02-28 21:00:00;38;40;41;59;0;0;0;0;0;0;0;0
2020-02-28 21:15:00;53;41;41;52;0;0;0;0;0;0;0;0
2020-02-28 21:30:00;37;23;28;47;0;0;0;0;0;0;0;0
2020-02-28 21:45:00;39;27;31;43;0;0;0;0;0;0;0;0
2020-02-28 22:00:00;55;37;53;57;0;0;0;0;0;0;0;0
2020-02-28 22:15:00;73;32;40;43;5;0;0;0;0;0;0;0
2020-02-28 22:30:00;51;29;40;64;2;0;0;0;0;0;0;0
2020-02-28 22:45:00;42;19;24;31;0;0;0;0;1;0;1;0
2020-02-28 23:00:00;40;16;41;36;0;0;0;0;0;0;0;0
2020-02-28 23:15:00;20;12;20;23;0;0;0;0;0;0;0;0
2020-02-28 23:30:00;35;18;36;42;0;0;0;0;0;0;0;0
2020-02-28 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
