DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-07-09 00:00:00;7;4;7;9;2;2
2020-07-09 00:15:00;14;4;5;11;0;1
2020-07-09 00:30:00;22;4;4;9;1;0
2020-07-09 00:45:00;10;3;2;9;1;1
2020-07-09 01:00:00;8;2;2;3;0;1
2020-07-09 01:15:00;8;1;2;3;0;0
2020-07-09 01:30:00;10;1;2;3;0;0
2020-07-09 01:45:00;8;4;4;4;0;1
2020-07-09 02:00:00;6;2;1;3;0;1
2020-07-09 02:15:00;5;0;0;4;0;1
2020-07-09 02:30:00;10;1;0;4;0;0
2020-07-09 02:45:00;8;2;4;4;0;1
2020-07-09 03:00:00;6;1;3;0;0;0
2020-07-09 03:15:00;7;1;2;2;0;1
2020-07-09 03:30:00;6;3;4;9;0;0
2020-07-09 03:45:00;4;1;1;3;0;0
2020-07-09 04:00:00;7;1;2;8;1;2
2020-07-09 04:15:00;7;2;4;8;0;3
2020-07-09 04:30:00;18;7;5;13;0;5
2020-07-09 04:45:00;31;12;7;16;1;5
2020-07-09 05:00:00;63;53;8;19;2;8
2020-07-09 05:15:00;66;59;16;28;3;5
2020-07-09 05:30:00;90;83;19;59;5;14
2020-07-09 05:45:00;67;63;37;82;2;6
2020-07-09 06:00:00;67;56;45;79;4;8
2020-07-09 06:15:00;99;61;33;67;7;17
2020-07-09 06:30:00;110;111;45;91;6;20
2020-07-09 06:45:00;114;121;48;87;5;20
2020-07-09 07:00:00;107;100;44;83;13;24
2020-07-09 07:15:00;137;141;56;94;12;37
2020-07-09 07:30:00;141;151;60;120;9;54
2020-07-09 07:45:00;149;144;76;121;10;48
2020-07-09 08:00:00;115;126;66;105;16;31
2020-07-09 08:15:00;132;113;81;122;18;40
2020-07-09 08:30:00;116;105;75;124;18;35
2020-07-09 08:45:00;116;93;76;122;14;47
2020-07-09 09:00:00;119;84;49;78;6;26
2020-07-09 09:15:00;133;97;66;107;6;34
2020-07-09 09:30:00;114;86;74;125;7;39
2020-07-09 09:45:00;132;96;80;116;16;41
2020-07-09 10:00:00;139;72;79;124;10;22
2020-07-09 10:15:00;119;106;71;131;10;33
2020-07-09 10:30:00;132;88;65;117;14;39
2020-07-09 10:45:00;119;99;87;117;17;32
2020-07-09 11:00:00;131;92;85;129;16;42
2020-07-09 11:15:00;125;94;70;123;10;45
2020-07-09 11:30:00;111;93;83;127;10;28
2020-07-09 11:45:00;135;129;85;137;15;42
2020-07-09 12:00:00;111;103;77;139;17;36
2020-07-09 12:15:00;118;104;83;150;17;44
2020-07-09 12:30:00;131;102;73;131;13;42
2020-07-09 12:45:00;135;97;77;126;14;39
2020-07-09 13:00:00;131;107;72;124;10;44
2020-07-09 13:15:00;104;108;70;123;10;26
2020-07-09 13:30:00;157;145;85;136;11;43
2020-07-09 13:45:00;127;110;89;142;11;37
2020-07-09 14:00:00;133;97;86;156;13;40
2020-07-09 14:15:00;128;98;123;197;18;36
2020-07-09 14:30:00;128;111;108;186;13;40
2020-07-09 14:45:00;133;110;120;187;16;38
2020-07-09 15:00:00;130;100;93;146;19;45
2020-07-09 15:15:00;150;91;96;153;14;42
2020-07-09 15:30:00;149;120;107;193;12;35
2020-07-09 15:45:00;147;114;99;182;13;56
2020-07-09 16:00:00;152;109;97;164;12;35
2020-07-09 16:15:00;154;120;129;219;24;46
2020-07-09 16:30:00;142;111;115;178;17;54
2020-07-09 16:45:00;159;135;105;211;14;46
2020-07-09 17:00:00;140;125;107;214;19;45
2020-07-09 17:15:00;173;137;116;201;23;44
2020-07-09 17:30:00;134;127;120;207;20;44
2020-07-09 17:45:00;142;119;91;154;15;59
2020-07-09 18:00:00;120;114;91;144;10;51
2020-07-09 18:15:00;129;102;94;137;19;31
2020-07-09 18:30:00;121;102;81;133;18;43
2020-07-09 18:45:00;129;87;76;121;12;28
2020-07-09 19:00:00;107;81;62;101;12;45
2020-07-09 19:15:00;101;76;66;98;9;26
2020-07-09 19:30:00;94;89;59;86;9;33
2020-07-09 19:45:00;91;58;55;95;9;28
2020-07-09 20:00:00;87;70;68;81;4;22
2020-07-09 20:15:00;73;55;47;74;9;9
2020-07-09 20:30:00;81;52;46;61;2;9
2020-07-09 20:45:00;80;46;35;62;7;19
2020-07-09 21:00:00;90;70;46;61;6;14
2020-07-09 21:15:00;97;80;46;58;3;12
2020-07-09 21:30:00;73;49;35;61;2;3
2020-07-09 21:45:00;66;44;46;90;10;10
2020-07-09 22:00:00;64;28;38;89;8;8
2020-07-09 22:15:00;41;23;42;86;6;7
2020-07-09 22:30:00;41;27;24;49;7;6
2020-07-09 22:45:00;42;19;21;27;1;10
2020-07-09 23:00:00;35;23;16;33;3;4
2020-07-09 23:15:00;31;19;21;32;3;1
2020-07-09 23:30:00;27;18;13;13;2;5
2020-07-09 23:45:00;15;9;5;11;0;1
