DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DA4);12(TAA);13(TAFBA);14(TAFBB);15(TAC);16(TAFBC);17(TAFBD);18(TAFBE)
2019-12-26 00:00:00;1;2;3;2;1;1;4;0;0;0;0;0;0;0;0;0;0;0
2019-12-26 00:15:00;1;6;3;2;3;1;3;0;0;0;0;0;0;0;0;0;0;0
2019-12-26 00:30:00;3;4;1;3;0;1;3;1;0;0;0;0;0;0;0;0;0;0
2019-12-26 00:45:00;3;1;3;1;2;1;3;0;0;0;0;0;0;0;0;0;0;0
2019-12-26 01:00:00;3;3;2;1;1;1;6;0;1;1;0;0;0;0;0;0;0;0
2019-12-26 01:15:00;4;1;1;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-12-26 01:30:00;3;5;1;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0
2019-12-26 01:45:00;0;2;4;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0
2019-12-26 02:00:00;1;4;2;0;0;4;2;0;1;2;0;0;0;0;0;0;0;0
2019-12-26 02:15:00;3;5;0;1;2;0;1;1;0;0;0;0;0;0;0;0;0;0
2019-12-26 02:30:00;3;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
2019-12-26 02:45:00;3;4;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0
2019-12-26 03:00:00;0;1;2;0;0;1;4;0;1;2;0;0;0;0;0;0;0;0
2019-12-26 03:15:00;0;1;1;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0
2019-12-26 03:30:00;0;1;0;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2019-12-26 03:45:00;1;3;3;2;0;1;2;0;0;0;0;0;0;0;0;0;0;0
2019-12-26 04:00:00;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
2019-12-26 04:15:00;2;3;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-12-26 04:30:00;0;2;1;1;0;1;4;0;0;0;0;0;0;0;0;0;0;0
2019-12-26 04:45:00;2;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2019-12-26 05:00:00;0;3;1;1;0;0;5;0;1;2;0;0;0;0;0;0;0;0
2019-12-26 05:15:00;2;1;0;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-12-26 05:30:00;1;4;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-12-26 05:45:00;0;1;1;1;0;4;3;0;0;0;0;0;0;0;0;0;0;0
2019-12-26 06:00:00;3;5;4;0;0;0;1;0;1;3;0;0;0;0;0;0;0;0
2019-12-26 06:15:00;0;4;2;4;3;1;2;0;0;0;0;0;0;0;0;0;0;0
2019-12-26 06:30:00;4;3;0;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0
2019-12-26 06:45:00;0;0;0;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0
2019-12-26 07:00:00;2;0;0;3;1;0;3;0;0;0;0;0;0;0;0;0;0;0
2019-12-26 07:15:00;0;3;3;2;0;0;2;0;1;2;0;0;0;0;0;0;0;0
2019-12-26 07:30:00;1;2;1;1;2;0;3;0;0;0;0;0;0;0;0;0;0;0
2019-12-26 07:45:00;2;5;2;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0
2019-12-26 08:00:00;3;3;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
2019-12-26 08:15:00;2;5;4;4;2;3;2;1;1;2;0;0;0;0;0;0;0;0
2019-12-26 08:30:00;2;4;2;1;0;1;4;0;0;0;1;0;0;0;0;0;0;0
2019-12-26 08:45:00;1;5;1;3;1;4;3;0;0;0;0;0;0;0;0;0;0;0
2019-12-26 09:00:00;7;4;4;6;2;7;10;0;0;0;0;0;0;0;0;0;0;0
2019-12-26 09:15:00;3;3;2;11;2;11;9;0;2;2;1;0;0;0;0;0;0;0
2019-12-26 09:30:00;8;10;11;14;3;13;18;1;0;0;3;0;0;0;0;0;0;0
2019-12-26 09:45:00;17;7;4;2;0;16;15;1;1;1;2;0;0;0;0;0;0;0
2019-12-26 10:00:00;19;7;11;15;4;7;22;0;0;0;4;0;0;0;0;0;0;0
2019-12-26 10:15:00;14;8;7;13;4;10;11;2;2;2;3;0;0;0;0;0;0;0
2019-12-26 10:30:00;9;12;11;9;5;12;10;2;0;0;0;0;0;0;0;0;0;0
2019-12-26 10:45:00;11;6;6;8;4;7;7;2;1;1;0;0;0;0;0;0;0;0
2019-12-26 11:00:00;16;7;7;16;7;7;14;2;0;0;1;0;0;0;0;0;0;0
2019-12-26 11:15:00;15;13;10;3;4;12;6;1;2;2;0;0;0;0;0;0;0;0
2019-12-26 11:30:00;14;16;14;11;8;22;21;1;0;0;0;0;0;0;0;0;0;0
2019-12-26 11:45:00;20;12;10;11;4;13;13;2;0;0;0;0;0;0;0;0;0;0
