DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2019-11-01 00:00:00;2;5;5;0;2;5;9;7;2;11;1
2019-11-01 00:15:00;4;5;7;3;6;10;9;5;3;7;3
2019-11-01 00:30:00;2;2;7;1;3;15;8;8;2;7;1
2019-11-01 00:45:00;1;4;12;2;3;5;9;1;1;8;4
2019-11-01 01:00:00;1;2;7;1;1;7;0;4;4;10;3
2019-11-01 01:15:00;1;7;8;1;3;5;14;4;2;5;2
2019-11-01 01:30:00;0;5;7;1;1;7;10;3;2;6;10
2019-11-01 01:45:00;3;0;9;4;7;8;13;4;0;7;2
2019-11-01 02:00:00;2;2;7;0;2;8;6;5;2;13;3
2019-11-01 02:15:00;1;1;5;2;3;10;7;3;1;9;3
2019-11-01 02:30:00;0;3;5;1;3;7;9;5;1;8;3
2019-11-01 02:45:00;0;3;6;0;1;10;12;5;2;7;0
2019-11-01 03:00:00;2;1;6;2;4;4;4;2;1;9;2
2019-11-01 03:15:00;1;3;4;1;2;6;7;3;0;6;6
2019-11-01 03:30:00;1;1;3;1;1;5;2;1;1;4;1
2019-11-01 03:45:00;1;1;7;2;4;8;8;3;1;3;4
2019-11-01 04:00:00;0;0;2;0;0;0;3;0;1;3;4
2019-11-01 04:15:00;1;4;4;1;3;1;1;1;2;2;1
2019-11-01 04:30:00;0;0;4;1;1;2;2;1;1;5;0
2019-11-01 04:45:00;0;2;2;2;2;2;6;0;3;5;1
2019-11-01 05:00:00;0;2;5;2;2;3;5;0;0;1;4
2019-11-01 05:15:00;1;2;5;2;3;3;2;1;1;5;1
2019-11-01 05:30:00;4;6;10;1;4;1;2;0;1;7;1
2019-11-01 05:45:00;1;2;8;1;1;3;2;0;2;6;3
2019-11-01 06:00:00;3;3;5;1;3;3;9;0;4;7;3
2019-11-01 06:15:00;0;4;6;0;0;0;7;5;2;2;2
2019-11-01 06:30:00;2;5;12;2;4;0;2;0;1;3;3
2019-11-01 06:45:00;2;1;6;2;3;0;0;0;0;3;5
2019-11-01 07:00:00;0;9;11;1;1;1;3;1;2;1;5
2019-11-01 07:15:00;1;10;7;2;3;1;4;0;3;3;10
2019-11-01 07:30:00;2;3;10;1;1;1;1;1;6;5;2
2019-11-01 07:45:00;2;9;11;0;0;4;11;1;8;3;10
2019-11-01 08:00:00;1;11;12;1;1;2;2;1;2;4;13
2019-11-01 08:15:00;0;8;11;1;1;1;4;0;2;4;11
2019-11-01 08:30:00;1;10;13;1;1;1;9;1;3;7;14
2019-11-01 08:45:00;4;4;19;1;3;6;6;1;7;4;14
2019-11-01 09:00:00;2;7;11;5;6;3;5;5;8;6;8
2019-11-01 09:15:00;2;17;11;0;0;6;4;3;6;5;16
2019-11-01 09:30:00;2;19;28;3;6;3;9;6;8;3;7
2019-11-01 09:45:00;5;19;22;2;1;4;7;4;6;5;15
2019-11-01 10:00:00;1;27;24;1;1;6;6;3;5;11;18
2019-11-01 10:15:00;4;28;26;6;6;2;9;4;6;11;16
2019-11-01 10:30:00;4;22;33;1;3;6;10;1;4;9;15
2019-11-01 10:45:00;4;21;29;5;6;7;8;5;10;12;19
2019-11-01 11:00:00;5;26;35;2;4;8;11;3;6;9;23
2019-11-01 11:15:00;6;26;36;6;8;9;15;5;10;11;24
2019-11-01 11:30:00;3;21;27;12;13;7;6;8;13;9;22
2019-11-01 11:45:00;3;32;36;4;6;8;15;6;12;17;23
2019-11-01 12:00:00;3;18;30;3;5;5;13;6;9;12;26
2019-11-01 12:15:00;5;25;25;2;4;10;8;8;9;9;18
2019-11-01 12:30:00;3;28;27;0;2;10;11;2;12;9;24
2019-11-01 12:45:00;3;20;36;7;9;2;8;4;12;8;23
2019-11-01 13:00:00;9;33;43;5;9;12;16;8;10;8;20
2019-11-01 13:15:00;9;36;43;4;10;15;25;11;10;9;21
2019-11-01 13:30:00;5;37;48;4;7;8;13;9;10;16;20
2019-11-01 13:45:00;2;29;30;3;4;11;10;9;13;18;28
2019-11-01 14:00:00;4;27;38;2;4;11;14;7;13;17;21
2019-11-01 14:15:00;4;38;30;5;6;7;12;4;9;14;24
2019-11-01 14:30:00;1;30;42;4;5;3;14;10;9;16;31
2019-11-01 14:45:00;2;31;31;7;10;10;12;10;12;11;23
2019-11-01 15:00:00;6;29;29;9;11;11;20;4;11;7;20
2019-11-01 15:15:00;3;34;34;4;5;14;12;7;12;9;17
2019-11-01 15:30:00;4;31;36;4;7;4;16;3;10;11;26
2019-11-01 15:45:00;3;41;30;5;8;13;14;10;9;10;27
2019-11-01 16:00:00;2;22;33;5;7;10;14;6;12;14;25
2019-11-01 16:15:00;7;26;31;6;11;11;10;4;8;13;26
2019-11-01 16:30:00;6;18;30;7;11;12;18;5;13;25;21
2019-11-01 16:45:00;3;19;27;5;11;8;14;12;11;23;18
2019-11-01 17:00:00;9;28;32;3;9;10;19;6;14;12;12
2019-11-01 17:15:00;11;30;30;5;11;7;11;8;14;24;20
2019-11-01 17:30:00;5;26;33;8;16;10;19;13;12;12;19
2019-11-01 17:45:00;8;32;28;6;12;7;17;6;14;17;18
2019-11-01 18:00:00;1;27;34;5;6;14;16;6;11;12;12
2019-11-01 18:15:00;2;27;22;6;9;5;9;8;25;17;15
2019-11-01 18:30:00;3;18;37;2;3;14;12;6;12;19;20
2019-11-01 18:45:00;3;20;24;7;6;14;9;4;9;14;13
2019-11-01 19:00:00;1;18;27;4;8;7;11;4;16;19;11
2019-11-01 19:15:00;4;20;19;4;5;6;8;6;21;17;14
2019-11-01 19:30:00;1;24;15;3;4;9;12;12;11;18;14
2019-11-01 19:45:00;3;25;33;9;11;11;8;12;12;18;15
2019-11-01 20:00:00;1;20;24;2;3;7;13;9;16;18;12
2019-11-01 20:15:00;0;19;15;6;6;13;11;6;13;23;9
2019-11-01 20:30:00;1;9;30;4;7;16;9;7;10;14;13
2019-11-01 20:45:00;3;12;20;5;8;4;10;8;10;20;10
2019-11-01 21:00:00;1;8;18;5;5;13;19;3;11;25;9
2019-11-01 21:15:00;3;14;25;5;6;14;12;7;4;15;6
2019-11-01 21:30:00;2;9;23;3;6;8;15;9;8;15;8
2019-11-01 21:45:00;1;8;27;4;8;10;13;10;7;18;10
2019-11-01 22:00:00;5;4;19;0;6;5;19;8;6;16;9
2019-11-01 22:15:00;1;5;13;2;3;7;15;6;4;17;12
2019-11-01 22:30:00;3;9;9;3;5;6;10;10;6;17;10
2019-11-01 22:45:00;2;8;15;1;3;11;9;8;3;11;8
2019-11-01 23:00:00;1;6;15;1;2;5;10;5;3;14;7
2019-11-01 23:15:00;3;2;12;5;7;9;10;1;4;8;10
2019-11-01 23:30:00;1;2;10;3;4;14;9;8;3;7;7
