DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2020-01-10 00:00:00;1;5;2;10;4;0;0;0;0;0;0;0;0
2020-01-10 00:15:00;0;4;4;12;7;0;0;0;0;0;0;0;0
2020-01-10 00:30:00;0;10;4;10;5;1;0;0;0;0;0;0;0
2020-01-10 00:45:00;0;8;2;8;2;1;0;0;0;0;0;0;0
2020-01-10 01:00:00;0;4;4;5;4;0;0;1;0;0;0;0;0
2020-01-10 01:15:00;0;5;2;7;4;0;0;0;0;0;0;0;0
2020-01-10 01:30:00;0;4;2;7;2;0;0;0;0;0;0;0;0
2020-01-10 01:45:00;0;7;2;5;2;0;0;0;0;0;0;0;0
2020-01-10 02:00:00;0;6;3;2;3;0;0;0;0;0;0;0;0
2020-01-10 02:15:00;0;9;1;6;0;0;0;0;0;0;0;0;0
2020-01-10 02:30:00;0;8;2;5;4;2;0;1;0;0;0;0;0
2020-01-10 02:45:00;0;4;2;7;5;0;1;1;0;0;0;0;0
2020-01-10 03:00:00;1;10;1;5;2;0;1;1;0;0;0;0;0
2020-01-10 03:15:00;1;6;0;1;1;0;0;0;0;0;0;0;0
2020-01-10 03:30:00;0;2;1;6;6;1;0;1;0;0;0;0;0
2020-01-10 03:45:00;1;6;4;7;3;2;1;3;0;0;0;0;0
2020-01-10 04:00:00;0;9;0;4;5;1;0;0;0;0;0;0;0
2020-01-10 04:15:00;2;8;8;13;4;1;0;0;0;0;0;0;0
2020-01-10 04:30:00;2;14;1;18;4;0;1;2;0;0;0;0;0
2020-01-10 04:45:00;0;16;7;34;15;1;1;2;0;0;0;0;0
2020-01-10 05:00:00;0;35;14;58;32;1;0;0;0;0;0;0;0
2020-01-10 05:15:00;0;43;32;93;80;1;0;2;0;0;0;0;0
2020-01-10 05:30:00;2;44;31;111;117;2;1;3;0;0;0;0;0
2020-01-10 05:45:00;11;56;48;111;117;6;2;3;0;0;0;0;0
2020-01-10 06:00:00;10;72;61;114;118;5;4;7;0;0;0;0;0
2020-01-10 06:15:00;8;61;46;131;158;6;11;14;0;0;0;0;0
2020-01-10 06:30:00;5;64;62;126;145;10;3;11;0;0;0;0;0
2020-01-10 06:45:00;9;81;74;116;150;10;6;7;0;8;3;0;0
2020-01-10 07:00:00;18;58;66;135;163;11;6;10;3;0;0;0;0
2020-01-10 07:15:00;14;65;69;132;154;16;7;7;1;0;1;0;0
2020-01-10 07:30:00;30;62;61;132;154;37;7;18;2;0;0;3;0
2020-01-10 07:45:00;30;69;72;117;115;40;7;12;2;0;5;6;0
2020-01-10 08:00:00;35;66;48;125;133;38;13;19;0;0;1;0;0
2020-01-10 08:15:00;33;61;65;119;111;23;10;21;1;0;3;0;0
2020-01-10 08:30:00;29;57;42;95;113;33;11;20;23;0;4;2;0
2020-01-10 08:45:00;43;77;58;90;97;30;18;27;3;0;6;0;0
2020-01-10 09:00:00;25;63;62;71;74;26;8;24;4;2;18;3;0
2020-01-10 09:15:00;32;55;57;75;76;21;13;27;3;1;7;0;0
2020-01-10 09:30:00;33;67;56;71;71;19;21;26;15;0;0;0;0
2020-01-10 09:45:00;34;69;62;92;59;17;27;27;11;0;2;0;0
2020-01-10 10:00:00;34;69;63;86;70;22;18;31;5;0;5;0;0
2020-01-10 10:15:00;38;72;72;71;37;13;20;29;4;0;9;0;0
2020-01-10 10:30:00;34;83;72;81;57;16;17;38;14;0;7;0;0
2020-01-10 10:45:00;43;72;68;70;43;21;30;33;6;0;2;0;0
2020-01-10 11:00:00;33;91;85;63;59;28;31;43;11;3;6;0;0
2020-01-10 11:15:00;37;80;81;67;47;18;26;38;1;0;15;0;0
2020-01-10 11:30:00;35;78;83;73;52;19;26;40;15;7;15;1;0
2020-01-10 11:45:00;35;85;93;84;62;11;27;36;10;0;8;0;0
2020-01-10 12:00:00;42;119;112;81;63;21;35;36;2;0;1;0;0
2020-01-10 12:15:00;43;121;130;77;76;25;35;52;5;0;11;0;0
2020-01-10 12:30:00;35;116;133;79;69;27;32;30;0;0;3;0;0
2020-01-10 12:45:00;33;126;123;83;79;14;29;30;8;0;4;0;0
2020-01-10 13:00:00;43;108;132;94;73;16;38;30;3;0;5;0;0
2020-01-10 13:15:00;45;149;159;88;68;15;34;40;6;0;18;4;1
2020-01-10 13:30:00;48;124;162;104;81;18;30;32;6;0;11;4;0
2020-01-10 13:45:00;37;132;142;111;100;27;50;45;10;3;16;1;3
2020-01-10 14:00:00;39;131;147;96;104;20;35;45;5;2;16;3;0
2020-01-10 14:15:00;28;189;184;76;75;23;32;46;12;0;18;0;0
2020-01-10 14:30:00;43;176;176;89;80;16;31;48;9;0;10;0;0
2020-01-10 14:45:00;31;162;181;106;77;31;27;29;7;0;3;2;0
2020-01-10 15:00:00;38;173;196;79;75;29;46;28;13;0;6;0;0
2020-01-10 15:15:00;39;155;192;92;74;29;38;48;27;3;5;0;0
2020-01-10 15:30:00;32;170;167;93;79;21;43;37;5;0;5;0;0
2020-01-10 15:45:00;38;152;160;92;80;28;42;51;8;0;9;0;0
2020-01-10 16:00:00;37;140;181;78;65;24;34;38;8;2;8;0;0
2020-01-10 16:15:00;32;155;182;83;73;24;37;34;5;0;1;3;0
2020-01-10 16:30:00;43;127;146;81;84;30;42;43;33;0;2;0;0
2020-01-10 16:45:00;60;117;135;83;67;24;37;40;4;0;1;0;0
2020-01-10 17:00:00;52;115;140;100;71;34;49;51;8;10;7;0;0
2020-01-10 17:15:00;46;108;131;87;82;22;41;47;10;0;7;0;0
2020-01-10 17:30:00;36;110;120;76;65;30;48;65;16;2;6;0;0
2020-01-10 17:45:00;46;107;102;86;62;34;38;55;5;0;12;0;0
