DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DD1);9(DD2);10(DD3);11(TAFBA);12(TAFBA2);13(TAFBB);14(TAFBC);15(TAFBC2);16(TAFBD);17(TAFBE)
2020-05-16 00:00:00;3;0;1;2;1;5;7;0;3;3;0;0;0;0;0;0;0
2020-05-16 00:15:00;9;2;80;5;0;2;3;4;5;3;0;0;0;0;0;0;0
2020-05-16 00:30:00;6;5;5;4;1;3;6;5;11;5;0;0;0;0;0;0;0
2020-05-16 00:45:00;15;3;2;4;0;1;5;3;6;7;0;0;0;0;0;0;0
2020-05-16 01:00:00;1;6;1;1;2;0;2;6;6;11;0;0;0;0;0;0;0
2020-05-16 01:15:00;7;3;0;3;0;1;1;4;6;3;0;0;0;0;0;0;0
2020-05-16 01:30:00;3;1;4;1;2;1;3;6;5;4;0;0;0;0;0;0;0
2020-05-16 01:45:00;4;2;3;3;0;5;11;2;4;5;0;0;0;0;0;0;0
2020-05-16 02:00:00;11;1;0;0;1;2;3;1;5;1;0;0;0;0;0;0;0
2020-05-16 02:15:00;3;0;1;0;1;4;2;0;3;2;0;0;0;0;0;0;0
2020-05-16 02:30:00;5;2;2;1;1;0;3;1;3;2;0;0;0;0;0;0;0
2020-05-16 02:45:00;6;0;2;1;0;0;1;3;3;2;0;0;0;0;0;0;0
2020-05-16 03:00:00;0;3;0;2;0;0;2;3;1;2;0;0;0;0;0;0;0
2020-05-16 03:15:00;3;0;3;4;1;0;0;1;1;1;0;0;0;0;0;0;0
2020-05-16 03:30:00;2;1;0;1;0;1;1;0;0;2;0;0;0;0;0;0;0
2020-05-16 03:45:00;0;1;1;3;0;0;0;0;2;1;0;0;0;0;0;0;0
2020-05-16 04:00:00;1;1;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0
2020-05-16 04:15:00;1;1;1;0;0;0;3;0;2;2;0;0;0;0;0;0;0
2020-05-16 04:30:00;0;1;0;1;0;2;2;1;1;1;0;0;0;0;0;0;0
2020-05-16 04:45:00;2;2;1;0;0;0;1;1;3;2;0;0;0;0;0;3;0
2020-05-16 05:00:00;5;2;0;3;1;1;1;2;3;4;0;0;0;0;0;0;0
2020-05-16 05:15:00;7;1;3;4;1;3;2;4;7;4;0;0;0;0;0;0;0
2020-05-16 05:30:00;2;5;5;4;2;3;3;6;5;2;0;0;0;0;0;0;0
