DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-07-16 00:00:00;5;6;6;1;4;0;8;3
2020-07-16 00:15:00;4;5;6;1;3;0;5;3
2020-07-16 00:30:00;4;3;4;0;2;0;7;1
2020-07-16 00:45:00;4;3;3;0;2;0;4;3
2020-07-16 01:00:00;3;6;6;2;4;0;3;0
2020-07-16 01:15:00;2;4;4;1;1;0;3;1
2020-07-16 01:30:00;0;2;2;0;0;0;6;1
2020-07-16 01:45:00;6;7;7;1;1;0;2;1
2020-07-16 02:00:00;5;4;4;3;3;0;1;4
2020-07-16 02:15:00;1;1;1;3;3;0;3;1
2020-07-16 02:30:00;5;3;4;0;0;0;2;3
2020-07-16 02:45:00;5;6;6;2;4;0;2;0
2020-07-16 03:00:00;4;6;6;0;1;0;4;3
2020-07-16 03:15:00;3;1;2;0;0;0;1;1
2020-07-16 03:30:00;5;2;3;2;2;0;1;1
2020-07-16 03:45:00;0;2;2;0;1;0;3;4
2020-07-16 04:00:00;3;5;4;2;4;0;4;3
2020-07-16 04:15:00;5;5;5;0;4;0;3;1
2020-07-16 04:30:00;5;10;10;4;5;0;3;1
2020-07-16 04:45:00;5;21;21;3;4;0;6;3
2020-07-16 05:00:00;35;61;64;7;13;0;20;8
2020-07-16 05:15:00;62;90;90;1;9;0;23;9
2020-07-16 05:30:00;82;96;97;13;22;0;60;19
2020-07-16 05:45:00;72;67;70;29;35;0;53;33
2020-07-16 06:00:00;50;35;39;29;43;0;31;20
2020-07-16 06:15:00;68;82;81;19;45;0;46;29
2020-07-16 06:30:00;135;96;95;16;27;0;61;38
2020-07-16 06:45:00;75;70;71;11;23;0;47;26
2020-07-16 07:00:00;129;118;111;13;16;0;66;37
2020-07-16 07:15:00;129;108;112;8;21;0;70;51
2020-07-16 07:30:00;166;110;106;21;87;0;75;63
2020-07-16 07:45:00;177;118;118;17;30;0;80;49
2020-07-16 08:00:00;137;93;91;16;23;0;74;50
2020-07-16 08:15:00;114;86;77;17;42;0;64;43
2020-07-16 08:30:00;95;72;76;18;26;0;68;50
2020-07-16 08:45:00;81;75;72;11;15;0;71;50
2020-07-16 09:00:00;70;60;58;14;17;0;56;36
2020-07-16 09:15:00;69;67;67;14;18;0;57;44
2020-07-16 09:30:00;85;60;58;19;30;0;69;34
2020-07-16 09:45:00;78;60;59;16;36;0;78;43
2020-07-16 10:00:00;71;45;48;8;21;0;68;38
2020-07-16 10:15:00;73;64;64;13;22;0;67;40
2020-07-16 10:30:00;71;63;64;13;25;0;72;42
2020-07-16 10:45:00;72;62;58;19;22;0;86;60
2020-07-16 11:00:00;76;65;68;18;23;0;82;54
2020-07-16 11:15:00;74;82;77;12;29;0;64;58
2020-07-16 11:30:00;88;62;61;21;31;0;90;62
2020-07-16 11:45:00;67;51;49;17;32;0;78;54
2020-07-16 12:00:00;82;66;66;19;30;0;88;60
2020-07-16 12:15:00;67;61;62;20;28;0;75;46
2020-07-16 12:30:00;76;66;62;16;22;0;79;50
2020-07-16 12:45:00;75;65;65;13;22;0;69;59
2020-07-16 13:00:00;98;93;93;19;24;0;86;75
2020-07-16 13:15:00;113;96;95;21;33;0;78;55
2020-07-16 13:30:00;106;112;106;18;39;0;80;54
2020-07-16 13:45:00;120;112;107;19;27;0;86;52
2020-07-16 14:00:00;89;80;78;24;34;0;74;50
2020-07-16 14:15:00;69;66;66;34;47;0;95;87
2020-07-16 14:30:00;89;74;73;30;53;0;110;78
2020-07-16 14:45:00;97;62;61;22;45;0;99;71
2020-07-16 15:00:00;96;62;61;21;31;0;94;76
2020-07-16 15:15:00;90;64;62;20;36;0;95;69
2020-07-16 15:30:00;89;53;47;22;33;0;95;81
2020-07-16 15:45:00;121;75;72;27;38;0;99;83
2020-07-16 16:00:00;98;69;67;20;41;0;100;74
2020-07-16 16:15:00;113;72;71;23;40;0;102;88
2020-07-16 16:30:00;105;68;65;22;22;0;114;75
2020-07-16 16:45:00;95;69;70;28;43;0;121;87
2020-07-16 17:00:00;114;75;78;27;37;0;109;86
2020-07-16 17:15:00;122;72;68;22;24;0;121;89
2020-07-16 17:30:00;83;53;51;16;23;0;94;94
2020-07-16 17:45:00;102;69;72;17;26;0;102;81
2020-07-16 18:00:00;80;53;53;15;22;0;90;70
2020-07-16 18:15:00;76;58;55;22;35;0;84;69
2020-07-16 18:30:00;73;57;56;21;28;0;66;45
2020-07-16 18:45:00;59;54;53;17;31;0;72;48
2020-07-16 19:00:00;45;48;47;20;35;0;64;46
2020-07-16 19:15:00;58;54;53;13;19;0;84;54
2020-07-16 19:30:00;55;50;47;7;11;0;53;37
2020-07-16 19:45:00;44;52;52;14;26;0;44;31
2020-07-16 20:00:00;42;40;36;8;13;0;58;24
2020-07-16 20:15:00;38;35;33;14;18;0;45;24
2020-07-16 20:30:00;33;38;39;9;14;0;41;26
2020-07-16 20:45:00;43;50;54;5;13;0;43;20
2020-07-16 21:00:00;56;74;74;6;9;0;44;25
2020-07-16 21:15:00;51;101;102;2;11;0;35;13
2020-07-16 21:30:00;40;54;55;10;14;0;39;15
2020-07-16 21:45:00;34;38;38;25;29;0;47;30
2020-07-16 22:00:00;34;29;30;33;37;0;59;44
2020-07-16 22:15:00;29;31;28;17;24;0;33;15
2020-07-16 22:30:00;15;27;30;5;9;0;33;13
2020-07-16 22:45:00;17;9;10;3;3;0;19;4
2020-07-16 23:00:00;13;14;16;4;13;0;16;10
2020-07-16 23:15:00;10;23;22;2;7;0;21;17
2020-07-16 23:30:00;10;17;17;4;5;0;14;8
2020-07-16 23:45:00;8;5;5;1;2;0;7;5
