DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-03-12 00:00:00;6;3;2;3;0;4;4;1;1
2020-03-12 00:15:00;7;6;3;3;2;2;4;2;2
2020-03-12 00:30:00;2;2;0;7;0;2;1;4;4
2020-03-12 00:45:00;5;2;1;2;0;3;3;1;1
2020-03-12 01:00:00;3;1;1;4;0;6;1;1;1
2020-03-12 01:15:00;0;2;0;3;0;2;0;0;0
2020-03-12 01:30:00;3;1;2;2;0;3;2;0;0
2020-03-12 01:45:00;2;2;0;2;0;6;3;0;0
2020-03-12 02:00:00;0;0;1;1;1;2;0;1;1
2020-03-12 02:15:00;3;6;1;4;1;2;2;1;1
2020-03-12 02:30:00;1;2;1;3;1;0;1;0;0
2020-03-12 02:45:00;3;0;2;0;0;2;1;0;0
2020-03-12 03:00:00;3;0;1;4;0;1;1;2;2
2020-03-12 03:15:00;1;1;1;3;1;2;2;1;1
2020-03-12 03:30:00;1;1;1;2;3;3;1;3;3
2020-03-12 03:45:00;5;6;1;5;0;5;4;2;2
2020-03-12 04:00:00;9;1;1;8;1;8;1;2;2
2020-03-12 04:15:00;2;1;0;9;3;4;3;6;6
2020-03-12 04:30:00;5;3;2;5;4;3;6;3;4
2020-03-12 04:45:00;9;1;2;17;4;5;8;7;6
2020-03-12 05:00:00;17;5;3;14;7;24;24;6;6
2020-03-12 05:15:00;38;19;5;19;11;35;28;4;4
2020-03-12 05:30:00;40;33;7;32;19;43;48;7;7
2020-03-12 05:45:00;38;29;3;56;49;52;58;5;5
2020-03-12 06:00:00;45;31;6;68;67;47;60;9;9
2020-03-12 06:15:00;54;25;9;49;45;84;102;14;14
2020-03-12 06:30:00;40;31;15;44;34;107;128;19;19
2020-03-12 06:45:00;68;42;9;31;30;133;147;10;11
2020-03-12 07:00:00;49;30;5;30;22;150;146;21;20
2020-03-12 07:15:00;51;51;8;22;35;193;158;19;19
2020-03-12 07:30:00;51;28;16;20;12;84;75;12;12
2020-03-12 07:45:00;76;59;30;42;36;129;113;23;23
2020-03-12 08:00:00;70;44;17;30;27;106;109;23;23
2020-03-12 08:15:00;59;40;24;33;26;98;116;19;19
2020-03-12 08:30:00;60;42;24;34;18;91;92;9;9
2020-03-12 08:45:00;67;44;19;37;29;76;76;18;18
2020-03-12 09:00:00;51;35;28;37;21;63;59;6;6
2020-03-12 09:15:00;46;25;26;39;34;55;72;16;16
2020-03-12 09:30:00;59;42;21;39;35;67;71;14;14
2020-03-12 09:45:00;62;46;20;40;36;58;66;19;19
2020-03-12 10:00:00;59;34;28;44;40;52;60;15;15
2020-03-12 10:15:00;58;38;28;60;48;49;46;24;24
2020-03-12 10:30:00;60;44;20;53;38;44;54;32;32
2020-03-12 10:45:00;65;39;25;41;45;55;63;16;16
2020-03-12 11:00:00;60;46;20;42;41;59;72;29;29
